39:25 39:25 | w_freq: 1 - 1 | wiki_freq: 2 - 3 | sentence_idx: 2340 | align_1: 0-0 | align_2: 1-4 |    39:25 Those who preceded them denounced as liars [ the Messenger ] , whereupon punishment afflicted them from whence they did not know . ||| 39:25 ( Schon ) diejenigen , die vor ihnen lebten , haben ( die göttliche Botschaft ) für Lüge erklärt . 

”[c emporgehoben."[5 | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 746984 | align_1: 9-8 | align_2: 10-13 |    For his life was taken from the earth . ”[c ] ||| Denn sein Leben wurde von der Erde weg emporgehoben."[5 ] ( Isa 53:7 ) 

dividend Dividende | w_freq: 110 - 60 | wiki_freq: 4194 - 941 | sentence_idx: 747239 | align_1: 7-7 | align_2: 8-12 |    Most companies try to pay a regular dividend that they know they 'll be able to pay in both good years and bad years . ||| Die meisten Unternehmen versuchen , eine regelmäßige Dividende zu zahlen , von der sie wissen , dass sie diese sowohl in guten als auch in schlechten Jahren zahlen können . 

Realpolitik REALPOLITIK | w_freq: 9 - 1 | wiki_freq: 146 - 0 | sentence_idx: 747401 | align_1: 12-12 | align_2: 13-17 |    This was a world created by the cruelest of all gods , Realpolitik . ||| Dieses geschah in einer Welt , die vom grausamsten aller Götter , REALPOLITIK , geschaffen worden war . 

Notice Beachten | w_freq: 88 - 424 | wiki_freq: 4779 - 65 | sentence_idx: 748256 | align_1: 0-0 | align_2: 1-4 |    Notice there is no more $ 5,000 tax-exempt IRA contribution because you make over $ 68,000 . ||| Beachten Sie , dass es keinen $ 5.000 steuerfreien IRA-Beitrag mehr gibt , weil Sie über $ 68.000 machen . 

mess Scheibe | w_freq: 129 - 16 | wiki_freq: 9494 - 6061 | sentence_idx: 748273 | align_1: 6-7 | align_2: 7-11 |    Indeed , the earth is a mess . ||| Ja , und die Erde ist eine Scheibe ( Toastbrot ) . 

Wish wünschen | w_freq: 56 - 887 | wiki_freq: 7922 - 2180 | sentence_idx: 749122 | align_1: 5-8 | align_2: 6-12 |    RELATED : 13 Things You Wish People Would Say to Your Daughter Instead of ' Are n't You Pretty ? ! ' ||| VERBINDUNG : 13 Dinge , von denen Sie wünschen , dass die Leute zu Ihrer Tochter sagen würden , anstatt ' Bist du nicht hübsch ? ! ' 

imagine stelle | w_freq: 1145 - 286 | wiki_freq: 9379 - 3298 | sentence_idx: 749288 | align_1: 11-12 | align_2: 12-17 |    And if three youngsters without any qualifications can do that , imagine what 30 could do , or 300 ! ||| Und wenn drei Jugendliche ohne jede Qualifikation dies tun können , dann stelle man sich vor , was 30 oder gar 300 machen können ! 

metrics Metriken | w_freq: 57 - 43 | wiki_freq: 5408 - 322 | sentence_idx: 749676 | align_1: 7-6 | align_2: 8-11 |    It is equally interesting to compare the metrics you got at particular times . ||| Genauso interessant ist es , die Metriken zu vergleichen , die du zu bestimmten Zeiten bekommen hast . 

superhero Superhelden | w_freq: 34 - 40 | wiki_freq: 14816 - 1141 | sentence_idx: 749767 | align_1: 16-14 | align_2: 17-19 |    But here you must be very clear , for God is not giving you a new superhero to believe in . ||| Aber hier müsst ihr sehr klar erkennen , denn Gott gibt euch keinen neuen Superhelden , um an ihn zu glauben . 

DJs djs | w_freq: 27 - 3 | wiki_freq: 9254 - 0 | sentence_idx: 750316 | align_1: 12-10 | align_2: 13-15 |    At the Passionate DJ Podcast , we strive to become the best DJs we can be . ||| Leidenschaftlicher dj podcast , wir bemühen uns , die besten djs zu werden , die wir sein können . 

propose schlage | w_freq: 241 - 117 | wiki_freq: 12792 - 322 | sentence_idx: 750549 | align_1: 1-1 | align_2: 2-5 |    I propose we play more and give into societal norms less as we enter our 50s . ||| Ich schlage vor , dass wir mehr spielen und weniger in gesellschaftliche normen eindringen , als wir in unsere 50er jahre eintreten . 

pretended tat | w_freq: 30 - 1253 | wiki_freq: 3870 - 9944 | sentence_idx: 750738 | align_1: 14-15 | align_2: 15-20 |    I hate it when Jack speaks French to me , but I nodded and pretended I understood . ||| Ich hasse es , wenn Jack mit mir Französisch spricht , doch ich nickte und tat so , als ob ich ihn verstehen würde . 

Agenda Agenda | w_freq: 197 - 678 | wiki_freq: 4906 - 2700 | sentence_idx: 751342 | align_1: 16-23 | align_2: 17-29 |    – having regard to the 1990 Transatlantic Declaration on EU-US relations and the 1995 New Transatlantic Agenda , ||| - in Kenntnis der Transatlantischen Erklärung zu den Beziehungen zwischen der Europäischen Union und den Vereinigten Staaten von 1990 und der Neuen Transatlantischen Agenda von 1995 ( NTA ) , 

Dracos Dracos | w_freq: 6 - 5 | wiki_freq: 19 - 16 | sentence_idx: 751908 | align_1: 10-9 | align_2: 11-15 |    One of the technologies given to the Nazis by the Dracos was LIFE-EXTENDING TECHNOLOGIES . ||| Eine der Technologien , die den Nazis von den Dracos zur Verfügung gestellt bekamen , war lebensverlängernde Technologien . 

Insist Bestehen | w_freq: 1 - 46 | wiki_freq: 52 - 10384 | sentence_idx: 751975 | align_1: 1-1 | align_2: 2-5 |    * Insist that orgasm is the goal ( for both of you ) ||| 1. Bestehen Sie darauf , dass der Orgasmus das Ziel ist ( für Sie beide ) . 

learnt gelernt | w_freq: 131 - 1455 | wiki_freq: 10231 - 5320 | sentence_idx: 752273 | align_1: 13-15 | align_2: 14-20 |    Here ’s a basic introduction in video form to revise what you just learnt ; be sure to watch parts 2–4 also . ||| Hier ist eine grundlegende Einführung in das Videoformat , um das , was Sie gerade gelernt haben , zu überarbeiten ; Seien Sie sicher , Teile 2 - 4 auch zu sehen . 

enjoys genießt | w_freq: 224 - 282 | wiki_freq: 13879 - 4259 | sentence_idx: 752784 | align_1: 2-1 | align_2: 3-6 |    No one enjoys playing something at which they always lose . ||| Niemand genießt es , etwas zu spielen , an dem sie immer verlieren . 

Whoever Ahmed | w_freq: 200 - 55 | wiki_freq: 2318 - 5729 | sentence_idx: 753292 | align_1: 0-0 | align_2: 1-5 |    Whoever is thankful , God thanks him / her and gives more . ||| Ahmed ( أحمد ): Er ist unter den Geschöpfen der dankbarste und der Allah am meisten huldigt . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 753465 | align_1: 0-0 | align_2: 1-4 |    Remember girls from poor nations are far more clever than 1st world bitches . ||| Denken sie daran , mädchen aus armen nationen sind viel cleverer als die 1 welt hündinnen . 

Consider Denke | w_freq: 284 - 187 | wiki_freq: 6355 - 112 | sentence_idx: 755173 | align_1: 0-0 | align_2: 1-4 |    Consider if you are ready to accept the person ’s apology . ||| Denke darüber nach , ob du bereit dazu bist , die Entschuldigung der Person zu akzeptieren . 

questionnaire fragebogen | w_freq: 95 - 8 | wiki_freq: 3519 - 0 | sentence_idx: 755202 | align_1: 22-22 | align_2: 23-26 |    Perhaps the most significant change for Census 2000 was that respondents were given the option to one or more races on the questionnaire to indicate their racial identity . ||| Die vielleicht wichtigste Änderung für census 2000 war , dass die befragten die möglichkeit erhielten , eine oder mehrere rassen auf dem fragebogen zu markieren , um ihre rassenidentität anzuzeigen . 

Ensure Sorgen | w_freq: 48 - 1014 | wiki_freq: 318 - 4160 | sentence_idx: 755294 | align_1: 0-0 | align_2: 1-4 |    Ensure that your document has the same quality as the company ’s other documentation . ||| Sorgen Sie dafür , dass Ihr Dokument dieselbe Qualität wie die sonstige Dokumentation des Unternehmens aufweist . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 756538 | align_1: 0-0 | align_2: 1-4 |    Remember that your hair and makeup work together in tandem . ||| Denken Sie Daran , dass Ihre Haare und make-up arbeiten zusammen im tandem . 

Read Erfahren | w_freq: 781 - 360 | wiki_freq: 14171 - 104 | sentence_idx: 756660 | align_1: 0-0 | align_2: 1-5 |    Read why 360 Total Security is free . ||| Erfahren Sie mehr darüber , warum 360 Total Security KOSTENLOS ist . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 756719 | align_1: 0-0 | align_2: 1-4 |    Remember when you were a kid and your brother got a HUGE water gun for Christmas off your mom and dad ? ||| Denken Sie daran , wenn Sie ein Kind waren und dein Bruder bekam eine riesige Wasserpistole für Weihnachten von Ihrer Mutter und Vater ? 

complains beschwert | w_freq: 69 - 82 | wiki_freq: 3395 - 1443 | sentence_idx: 756738 | align_1: 1-1 | align_2: 2-5 |    He complains that it is disgraceful that artists are treated as peddlers , and that there should be a law limiting the sales of books to ten thousand copies . ||| Er beschwert sich darüber , dass es eine Schande ist , dass Künstler als Hausierer behandelt werden , und dass es ein Gesetz den Verkauf von Bücher zu 10.000 Exemplare begrenzt . 

forget vergessen | w_freq: 1894 - 2252 | wiki_freq: 12667 - 8668 | sentence_idx: 756827 | align_1: 4-1 | align_2: 5-6 |    But let ’s not forget the German government has already partly bailed them both out by taking the nuclear liabilities off them . ||| Aber vergessen wir nicht , dass die deutsche Regierung beiden bereits teilweise aus der Patsche geholfen hat , indem sie ihnen die Nuklearverbindlichkeiten abgenommen hat . 

brotherhood Brüderlichkeit | w_freq: 71 - 67 | wiki_freq: 4469 - 685 | sentence_idx: 757212 | align_1: 14-12 | align_2: 15-17 |    And I look forward to receiving him with the same spirit and the same brotherhood that he received me and that you are receiving us . ” ||| Und ich freue mich darauf , ihn mit demselben Geist und derselben Brüderlichkeit zu empfangen , mit der er mich empfangen hat und Sie uns empfangen . " 

masterpiece meisterwerk | w_freq: 63 - 2 | wiki_freq: 11519 - 0 | sentence_idx: 757493 | align_1: 17-19 | align_2: 18-27 |    God may have created man before woman , but there 's always a rough draft before the masterpiece .. ||| Gott mag den mann vor der frau erschaffen haben , aber es gibt immer einen groben entwurf vor dem meisterwerk . -ich will mit dir alt werden . 

Considering Anbetracht | w_freq: 167 - 189 | wiki_freq: 5212 - 2270 | sentence_idx: 757931 | align_1: 0-1 | align_2: 1-5 |    Considering that this process is necessary in the winter season , it is not taken during the standard time required to prepare an aircraft for the next flight . ||| In Anbetracht der Tatsache , dass dieser Vorgang in der Wintersaison erforderlich ist , wird er nicht in der Standardzeit durchgeführt , die erforderlich ist , um ein Flugzeug für den nächsten Flug vorzubereiten . 

Realise Werde | w_freq: 2 - 94 | wiki_freq: 72 - 277 | sentence_idx: 758433 | align_1: 0-0 | align_2: 1-4 |    Realise that the current circumstance , challenge or problem you face is not the real casue of your emotional reaction . ||| Werde dir bewusst , dass das aktuelle Thema , Problem oder die Herausforderung , dem du gegenüberstehst , nicht der wirkliche Grund für deine emotionale Reaktion ist . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 758548 | align_1: 0-0 | align_2: 1-4 |    Remember that many cocktails rely heavily on the base spirit and that is going to determine the quality of the entire drink . ||| Denken Sie daran , dass viele Cocktails stark von der Basisspirituose abhängen und die Qualität des gesamten Getränks bestimmen . 

stifled erstickt | w_freq: 6 - 18 | wiki_freq: 1168 - 874 | sentence_idx: 758888 | align_1: 4-4 | align_2: 5-8 |    Creativity and expression is stifled unless under strict adult supervision . ||| Kreativität und ausdruck werden erstickt , es sei denn unter strenger aufsicht von erwachsenen . 

delighted freuen | w_freq: 296 - 1183 | wiki_freq: 6960 - 1321 | sentence_idx: 760725 | align_1: 3-2 | align_2: 4-7 |    " We 're delighted that in the VW e-Crafter we can test a model from our preferred vehicle class . ||| " Wir freuen uns sehr darüber , dass wir mit dem VW e-Crafter ein Modell aus unserer bevorzugten Fahrzeugklasse testen können . 

Honour Ehre | w_freq: 11 - 479 | wiki_freq: 14390 - 9435 | sentence_idx: 761048 | align_1: 19-20 | align_2: 20-26 |    I will advise my friends against going to France , " and he would " send your Legion of Honour back to the ambassador , as soon as possible . " ||| Ich raten Sie meinen Freunden davon ab , nach Frankreich zu gehen , " und er " senden Ihre Legion Ehre ( Legion der Ehre ) zurück zu Botschafter so bald wie möglich . " 

imagine könnt | w_freq: 1145 - 814 | wiki_freq: 9379 - 372 | sentence_idx: 761271 | align_1: 9-9 | align_2: 10-14 |    When we do n’t have security in Kabul , imagine what is happening to the people in the rural areas ? ||| Wenn wir nicht mal Sicherheit in Kabul haben , könnt ihr euch vorstellen , was mit den Leuten in den ländlichen Gegenden passiert ? 

Thank Danke | w_freq: 513 - 445 | wiki_freq: 6693 - 497 | sentence_idx: 761680 | align_1: 0-0 | align_2: 1-5 |    Thank you for saying that you are a friend of the movements and that we are a sign of the New Springtime . ||| Danke auch dafür , dass Sie uns gesagt haben , dass Sie ein Freund der Bewegungen sind und dass wir ein Zeichen eines neuen Frühlings sind . 

myths Mythen | w_freq: 162 - 157 | wiki_freq: 11620 - 4710 | sentence_idx: 762013 | align_1: 11-9 | align_2: 12-15 |    I did not pause in those days to question the great myths by which she was surrounded . ||| Ich habe damals nicht innegehalten , um die großen Mythen in Frage zu stellen , von denen sie umgeben war . 

Público Público | w_freq: 2 - 3 | wiki_freq: 646 - 248 | sentence_idx: 763477 | align_1: 7-6 | align_2: 8-13 |    In December 1976 the Tribunal de Orden Público ( TOP ) , a sort of Francoist secret police , was dissolved . ||| Im Dezember 1976 Tribunal de Orden Público ( Tribunal de Orden Público ) ( SPITZE ) , eine Art Francoist Geheimpolizei ( Geheimpolizei ) , war aufgelöst . 

penance Buße | w_freq: 11 - 36 | wiki_freq: 3663 - 1765 | sentence_idx: 763734 | align_1: 9-8 | align_2: 10-14 |    8 Bring forth , therefore , fruit worthy of penance . ||| 8 So bringt nun Früchte , die der Buße würdig sind [ e ] ! 

mom mutter | w_freq: 542 - 398 | wiki_freq: 5690 - 36 | sentence_idx: 763939 | align_1: 9-7 | align_2: 10-12 |    You were willing to subject your husband to your mom who you knew was highly likely to make inappropriate sexual advances and you were willing to do that to him for 18 months . ||| Du warst bereit , deinen ehemann deiner mutter zu unterziehen , von der du wusstest , dass sie sehr wahrscheinlich unangemessene sexuelle annäherungsversuche machen würde , und du warst bereit , dies 18 monate lang zu tun . 

wondered fragte | w_freq: 299 - 1228 | wiki_freq: 4051 - 4807 | sentence_idx: 764252 | align_1: 10-13 | align_2: 11-17 |    When I started buying the occasional Eileen Fisher piece I wondered why I did n’t look as good as the models in the photographs . ||| Als ich anfing , das gelegentliche Stück von Eileen Fisher zu kaufen , fragte ich mich , warum ich nicht so gut aussah wie die Modelle auf den Fotos . 

Dyfvermark Dyfvermark | w_freq: 1 - 1 | wiki_freq: 12 - 0 | sentence_idx: 765589 | align_1: 6-7 | align_2: 7-11 |    Finally , ( 5 ) Joachim Dyfvermark from Swedish Television was an important partner for several respondents who worked closely with him researching a specific aspect or person and exchanging the information gathered . ||| Schließlich ( 5 ) war auch Joachim Dyfvermark ( JD ) vom schwedischen Fernsehen ein wichtiger Partner für mehrere Befragte , die eng mit ihm zusammenarbeiteten , um einen bestimmten Aspekt oder eine bestimmte Person zu erforschen und die gesammelten Informationen auszutauschen . 

reminder erinnerte | w_freq: 237 - 320 | wiki_freq: 7367 - 6964 | sentence_idx: 766031 | align_1: 11-9 | align_2: 12-13 |    It was like a wake-up call from the nightmare , a reminder that we would do great things again . ||| Es war wie ein Weckruf aus diesem Albtraum und erinnerte uns daran , dass wir wieder Großes leisten würden . 

civilizer Förderer | w_freq: 2 - 35 | wiki_freq: 4 - 7991 | sentence_idx: 768019 | align_1: 9-10 | align_2: 10-14 |    What an outrage that the railroad , that great civilizer , should destroy the Christian Sabbath ! " ||| Welch eine Schmach , daß die Eisenbahn , dieser große Förderer der Zivili- sation , den christlichen Sabbat zerstören sollte ! “ 

Acknowledge Erkennen | w_freq: 9 - 59 | wiki_freq: 68 - 1811 | sentence_idx: 768300 | align_1: 0-0 | align_2: 1-4 |    Acknowledge what you actually want and try to distinguish suitable people . ||| Erkennen sie an , was sie eigentlich wollen und versuchen sie , geeignete personen zu unterscheiden . 

imagine stelle | w_freq: 1145 - 286 | wiki_freq: 9379 - 3298 | sentence_idx: 768741 | align_1: 2-2 | align_2: 3-6 |    But I imagine that in the future , when Brazil is a less poor country , and therefore a victim of less prejudice , the sexual freedom of Brazilian culture will be perceived throughout the world as part of a way to live better and to be more happy . ||| Aber ich stelle mir vor , dass in der zukunft , wenn brasilien ein weniger armes land und daher ein opfer weniger vorurteile ist , die sexuelle freiheit der brasilianischen kultur weltweit als teil eines weges wahrgenommen wird , besser zu leben und glücklicher zu sein . 

myers-briggs briggs | w_freq: 1 - 2 | wiki_freq: 0 - 0 | sentence_idx: 768942 | align_1: 9-11 | align_2: 10-16 |    Another reason why experts question the scientific credibility of myers-briggs is that the answers are entirely self-reported . ||| Ein weiterer grund , warum experten die wissenschaftliche glaubwürdigkeit von myers briggs in frage stellen , ist , dass die antworten vollständig von sich selbst berichtet werden . 

pretend tue | w_freq: 130 - 366 | wiki_freq: 5161 - 1024 | sentence_idx: 771171 | align_1: 14-15 | align_2: 15-20 |    When I am not riding my motorcycle , I enjoy this great opportunity and pretend I am every single one of these experts ! ||| Wenn ich nicht auf meinem Motorrad unterwegs bin , genieße ich diese tolle Chance und tue so , als wäre ich jeder einzelne dieser Experten ! 

wonder Wunder | w_freq: 1120 - 1069 | wiki_freq: 10438 - 7763 | sentence_idx: 771544 | align_1: 3-3 | align_2: 4-7 |    It ’s no wonder teaching English in Colombia continues to be so interesting . ||| Es ist kein Wunder , dass das Unterrichten von Englisch in Kolumbien weiterhin so interessant ist . 

reversal Umkehrung | w_freq: 68 - 50 | wiki_freq: 9181 - 1772 | sentence_idx: 771717 | align_1: 6-5 | align_2: 7-10 |    A report on the unprecedented role reversal now under way — and its vast cultural consequences " ||| Ein Bericht über die beispiellose Umkehrung der Rollen , die jetzt im Gange ist — und ihre weitreichenden kulturellen Konsequenzen . “ 

Remember Erinnert | w_freq: 1026 - 75 | wiki_freq: 9753 - 103 | sentence_idx: 771887 | align_1: 0-0 | align_2: 1-4 |    Remember that every part of your body has the ability to express healing energy . ||| Erinnert euch daran , dass jeder Teil eures Körpers die Fähigkeit hat , heilende Energie auszudrücken . 

Umar Umar | w_freq: 24 - 23 | wiki_freq: 8780 - 961 | sentence_idx: 772125 | align_1: 2-1 | align_2: 3-5 |    Once , Umar became ill as a result of his reciting the Ayah , " Verily , the Torment of your Lord will surely come to pass . ||| ' Umar ( r ) wurde einmal krank , aufgrund seiner Rezitation der Ayah : " Wahrlich , die Strafe deines Herr trifft sicher ein . 

hated hasste | w_freq: 229 - 94 | wiki_freq: 8694 - 372 | sentence_idx: 773718 | align_1: 1-1 | align_2: 2-7 |    I hated feeling like half of my life was where i was living , and the other half was too many miles away . ||| Ich hasste es , mich so zu fühlen , als wäre die hälfte meines lebens dort , wo ich lebte , und die andere hälfte war zu viele meilen entfernt . 

Suppose Nehmen | w_freq: 93 - 640 | wiki_freq: 5239 - 469 | sentence_idx: 774610 | align_1: 0-0 | align_2: 1-4 |    Suppose empirical research had shown that around 1940 smaller European states collaborating with the fascist alliance performed better than the rest . ||| Nehmen wir an , empirische Studien hätten gezeigt , dass es kleineren europäischen Staaten , die um 1940 herum mit der faschistischen Allianz kooperierten , besser ging als dem Rest . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 775635 | align_1: 0-0 | align_2: 1-4 |    Remember Imelda Marcos and her massive collection of 2700 pairs of shoes ? ||| Denken Sie daran , Imelda Marcos und ihre riesige Sammlung von 2700 Paar Schuhe ? 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 775850 | align_1: 0-0 | align_2: 1-4 |    Remember there are two different governments at work ; the Deep State Shadow and the Trump administration . ||| Denken Sie daran , dass zwei verschiedene Regierungen am Werk sind ; die Deep State Shadow and Trump Administration . 

physiques körper | w_freq: 3 - 233 | wiki_freq: 246 - 16 | sentence_idx: 776231 | align_1: 9-10 | align_2: 10-15 |    The drugs and food required for the construction of physiques so much higher than the natural potential are not free . ||| Die medikamente und nahrungsmittel , die für die konstruktion von körper benötigt werden , die so viel höher sind als das natürliche potenzial , sind nicht frei . 

yourselves euch | w_freq: 223 - 6068 | wiki_freq: 853 - 4076 | sentence_idx: 777265 | align_1: 7-8 | align_2: 8-13 |    So for the upcoming days : Face yourselves until you become capable of facing the dark side of power . ||| Das heißt für die kommenden Tage : Konfrontiert euch mit euch selbst , bis ihr der Konfrontation mit der dunklen Seite der Macht gewachsen seid . 

announce mitteilen | w_freq: 315 - 246 | wiki_freq: 14722 - 1383 | sentence_idx: 777876 | align_1: 4-5 | align_2: 5-9 |    We are happy to announce that we will be participating in this year 's " Melbourne International Chamber Music Competition " . ||| Wir freuen uns , euch mitteilen zu können , dass wir am diesjährigen " Melbourne International Chamber Music Competition " teilnehmen werden . 

she-bear Bärin | w_freq: 1 - 3 | wiki_freq: 73 - 229 | sentence_idx: 778343 | align_1: 13-12 | align_2: 14-17 |    In northwest Asia , he founded and dedicated a city to commemorate a she-bear he killed . ||| Im nordwestlichen Asien gründete er und widmete eine Stadt , um einer Bärin zu gedenken , die er tötete . 

Recall Erinnern | w_freq: 34 - 176 | wiki_freq: 2267 - 488 | sentence_idx: 779281 | align_1: 0-0 | align_2: 1-4 |    Recall that the star still does not tell from whom she gave birth to Hector . ||| Erinnern Sie sich , dass der Stern immer noch nicht sagt , von wem sie Hector zur Welt gebracht hat . 

forgetting vergesse | w_freq: 93 - 50 | wiki_freq: 2966 - 151 | sentence_idx: 779520 | align_1: 10-9 | align_2: 11-13 |    Sometimes I even say , ‘ Wow , I keep forgetting that he ’s 22 years older than me ’ . ||| Manchmal sage ich sogar : " Wow , ich vergesse immer wieder , dass er 22 Jahre älter ist als ich . " 

Steemit Steemit | w_freq: 6 - 6 | wiki_freq: 12 - 23 | sentence_idx: 779759 | align_1: 4-5 | align_2: 5-10 |    Almost everything related to Steemit is openly available . ||| Fast alles , was mit Steemit zu tun hat , ist offen verfügbar . 

Recall Denken | w_freq: 34 - 1785 | wiki_freq: 2267 - 11243 | sentence_idx: 780110 | align_1: 0-0 | align_2: 1-4 |    Recall that the analysis must begin with impulse and fix , but for this you need to load a quote in more than 5 years , and this is not our planning horizon , right ? ||| Denken Sie daran , dass die Analyse mit Impuls und Korrektur beginnen muss , aber dafür müssen Sie in mehr als 5 Jahren ein Angebot laden , und dies ist nicht unser Planungshorizont , oder ? 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 780603 | align_1: 0-0 | align_2: 1-5 |    Remember these — the people of Jerusalem — are Jesus ’s people . ||| Denken Sie daran , dass diese - das Volk von Jerusalem - Jesu Volk sind . 

over-pay überbezahlen | w_freq: 1 - 1 | wiki_freq: 2 - 0 | sentence_idx: 780614 | align_1: 4-4 | align_2: 5-8 |    But you ca n't over-pay unless your employer has made a calculation error . ||| Aber Sie können nicht überbezahlen , es sei denn , Ihr Arbeitgeber hat einen Berechnungsfehler gemacht . 

Routine Routinewartung | w_freq: 26 - 2 | wiki_freq: 876 - 0 | sentence_idx: 781346 | align_1: 38-40 | align_2: 39-45 |    Let ’s say that this time what I want to do is return “ Yearly Maintenance ” if an oil change or repair combined with registration or insurance is done at the same time , but just “ Routine Maintenance ” if just an oil change was done . ||| Lassen Sie uns sagen , dass dieses Mal , was ich tun möchte , Rückgabe „ jährliche Wartung “ ist wenn ein Ölwechsel oder eine Reparatur in Verbindung mit einer Registrierung oder Versicherung gleichzeitig durchgeführt wird , aber nur „ Routinewartung “ ( „ Routine Maintenance ” wenn nur ein Ölwechsel gemacht wurde . 

Andale Andale | w_freq: 1 - 1 | wiki_freq: 80 - 5 | sentence_idx: 782054 | align_1: 1-1 | align_2: 2-5 |    ‘ Andale , Comte Ronald de Ronaldo Bonnefont , ’ he thought , ‘ you will have to open your eyes . ’ ||| ‘ Andale ( los ) , Graf Ronald de Ronaldo Bonnefont , ’ dachte er , ‘ du wirst deine Augen aufmachen müssen . ’ 

assure versichern | w_freq: 283 - 243 | wiki_freq: 5913 - 1162 | sentence_idx: 784515 | align_1: 26-17 | align_2: 27-22 |    The mp3 in particular is a real help – very clear and I will be listening to it regularly over the next few days I can assure you ! ||| Insbesondere die mp3 Aufnahme ist eine echte Hilfe – sehr klar gesprochen , und ich kann Ihnen versichern , dass ich sie mir über die nächsten Tage regelmäßig anhören werde ! 

Zanjón Zanjón | w_freq: 1 - 2 | wiki_freq: 50 - 26 | sentence_idx: 784718 | align_1: 11-10 | align_2: 12-16 |    Neither the brutal fighting nor the reforms in the Pact of Zanjón ( February 1878 ) quelled the desire of some revolutionaries for independence . ||| Weder das brutale Kämpfen noch die Reformen im Pakt von Zanjón ( Pakt von Zanjón ) ( Februar 1878 ) unterdrückten den Wunsch von einigen Revolutionären für die Unabhängigkeit . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 785097 | align_1: 0-0 | align_2: 1-4 |    Remember that your managers may be nice people , but they are observing you and how you react in certain situations more than you think . ||| Denken Sie daran , dass Ihre Manager nette Leute sein , aber sie Sie beobachten und wie reagieren Sie in bestimmten Situationen mehr als Sie denken . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 785531 | align_1: 0-0 | align_2: 1-4 |    Remember that this muscle enhancer does not guarantee excellent results to every user . ||| Denken Sie daran , dass dieser Muskelverstärker nicht für jeden Benutzer hervorragende Ergebnisse garantiert . 

minimums Mindestwerte | w_freq: 6 - 4 | wiki_freq: 593 - 34 | sentence_idx: 785542 | align_1: 11-10 | align_2: 12-15 |    You can go bigger , but these numbers should be the minimums you want to look for . ||| Sie können größer werden , aber diese Zahlen sollten die Mindestwerte sein , nach denen Sie suchen möchten . 

Clause Handel-Klausel | w_freq: 19 - 2 | wiki_freq: 8929 - 0 | sentence_idx: 785660 | align_1: 22-17 | align_2: 23-22 |    However , most actions by the federal government can find some legal support among the express powers , such as the Commerce Clause . ||| Jedoch können die meisten Handlungen durch die Bundesregierung etwas gesetzliche Unterstützung unter den ausdrücklichen Mächten wie die Handel-Klausel ( Handel-Klausel ) finden . 

sadness Trauer | w_freq: 153 - 157 | wiki_freq: 5706 - 4525 | sentence_idx: 787024 | align_1: 13-12 | align_2: 14-16 |    The participants also completed a short questionnaire about the level of anger or sadness they experienced in three typical days over a one-week period . ||| Die Teilnehmer füllten auch einen kurzen Fragebogen zum Ausmaß der Wut oder Trauer aus , die sie an drei typischen Tagen über einen Zeitraum von einer Woche erlebten . 

Harun Aaron | w_freq: 10 - 164 | wiki_freq: 2550 - 6973 | sentence_idx: 787105 | align_1: 16-19 | align_2: 17-35 |    From among his descendants We guided Dawud , Sulayman , Ayyub , Yusuf , Musa and Harun . ||| Und von den Nachkommen Abrahams ( leiteten Wir ) David und Salomon , Hiob , Josef , Moses und Aaron ( recht und zeichneten sie dadurch aus , dass Wir sie zu Propheten machten ) . 

67:2 67:2 | w_freq: 2 - 1 | wiki_freq: 3 - 1 | sentence_idx: 788130 | align_1: 0-0 | align_2: 1-5 |    67:2 Who has created death and life , that He may test you which of you is best in deed . ||| 67:2 ( Er , ) Der den Tod und das Leben erschaffen hat , damit Er euch prüfe , wer von euch diebesten Taten begeht . 

− − | w_freq: 36 - 33 | wiki_freq: 10522 - 2523 | sentence_idx: 788574 | align_1: 9-8 | align_2: 10-12 |    Philip Bushill-Matthews ( PPE-DE ) , in writing . − This is a non-legislative report which has undergone substantial revision in committee as a direct result of our input . ||| Philip Bushill-Matthews ( PPE-DE ) , schriftlich . − ( EN ) Dies ist ein nicht legislativer Bericht , der dank unserer Zuarbeit im Ausschuss grundlegend überarbeitet wurde . 

