EFG EFG | w_freq: 6 - 3 | wiki_freq: 314 - 9 | sentence_idx: 105 | align_1: 4-0 | align_2: 5-4 | entity: EFG International - EFG 国际 （ EFG International |    Founded in 1995 , EFG International is a subsidiary of EFG Bank European Financial Group . ||| EFG 国际 （ EFG International ） 成立 于 1995年 ， 是 EFG Bank European Financial 

JOE 乔·科克尔 | w_freq: 3 - 3 | wiki_freq: 114 - 18 | sentence_idx: 746896 | align_1: 0-0 | align_2: 1-7 | entity: JOE - 乔·科克尔 |    JOE COCKER Mad Dog with Soul ||| 乔·科克尔 ： 灵魂 疯狗 原名 : Joe Cocker : Mad Dog with Soul 

COCKER 乔·科克尔 | w_freq: 1 - 3 | wiki_freq: 0 - 18 | sentence_idx: 746896 | align_1: 1-0 | align_2: 2-9 | entity: none - 乔·科克尔 |    JOE COCKER Mad Dog with Soul ||| 乔·科克尔 ： 灵魂 疯狗 原名 : Joe Cocker : Mad Dog with Soul 

O.W.L.s 盎司 | w_freq: 3 - 45 | wiki_freq: 6 - 733 | sentence_idx: 748975 | align_1: 5-6 | align_2: 6-10 | entity: O.W.L.s - none |    “ Maybe he got thirty O.W.L.s or saved a teacher from the giant squid . ||| “ 也许 他 得到 了 三十 盎司   ， 或 救 了 一个 老师 从 巨型 鱿鱼  。 

Scooter Scooter | w_freq: 4 - 4 | wiki_freq: 1911 - 37 | sentence_idx: 750040 | align_1: 0-0 | align_2: 1-4 | entity: Scooter - none |    Scooter also manages several artists , and I believe they are very concerned about other artists and their own works . ||| Scooter （ 经纪人 ） 还 管理 着 几 个 艺术家 ， 我 相信 他们 非常 关心 其他 艺术家 和 他们 自己 的 作品 。 

Hopkinson Hopkins | w_freq: 2 - 14 | wiki_freq: 1513 - 105 | sentence_idx: 751236 | align_1: 5-6 | align_2: 6-10 | entity: Michael Hopkinson - none |    ^ According to historian Michael Hopkinson , the guerrilla warfare , " was often courageous and effective " ( Hopkinson , Irish War of Independence , p202 ) . ||| ^ 按照 历史学家 迈克尔·霍普金斯 （ Michael Hopkins ） 的 说法 ， 这 场 游击战 “ 经常 是 大胆 有效 的 ” （ " was often couragous and effective " ） ( Hopkinson , Irish War of Independence p 204 ) 。 

Qur-an 快餐 | w_freq: 1 - 35 | wiki_freq: 0 - 597 | sentence_idx: 751929 | align_1: 4-2 | align_2: 5-7 | entity: Qur-an - none |    " And when the Qur-an is read to them , they fall not prostrate . " ( 84:21 ) ||| 当 “ 快餐 ” 式 阅读 流行 的 时候 ， “ 咀嚼 ” 的 功能 应当 不要 退化 ， 否则 ， 得不偿失 。 

Alleluia 伊甸园 | w_freq: 2 - 29 | wiki_freq: 635 - 345 | sentence_idx: 758668 | align_1: 8-11 | align_2: 9-17 | entity: Alleluia - 伊甸园 |    Yet He loves the earth He leaves , Alleluia ! ||| 神 显然 喜欢 陆地 ， 因为 祂 在 地上 造 了 伊甸园 （ Garden of Eden ） 。 

Hat Hat | w_freq: 100 - 68 | wiki_freq: 11211 - 320 | sentence_idx: 759950 | align_1: 20-24 | align_2: 21-29 | entity: Hat - none |    There is a popular saying in the Linux community that if you learn Red Hat , you 'll know Red Hat but if you learn Slackware , you 'll know Linux operating system . ||| 在 Linux 社区 有 一个 说法    , 如果 你 学习 Red Hat    , 你 就 会 知道 Red Hat    , 但 如果 你 了解 Slackware    , 你 就 会 知道 Linux 操作 系统      。 

weasels 黄鼠狼 | w_freq: 1 - 2 | wiki_freq: 848 - 147 | sentence_idx: 765518 | align_1: 5-5 | align_2: 6-9 | entity: none - 黄鼠狼 |    I have been reading about weasels because I saw one last week . ||| 我 最近 开始 读 关于 黄鼠狼 的 东西 ， 因为 我 上周 看见 了 一 只 。 

Allah 真主 | w_freq: 2831 - 4182 | wiki_freq: 12189 - 1526 | sentence_idx: 767050 | align_1: 7-2 | align_2: 8-8 | entity: Allah - none |    “ Those whom you call upon besides Allah are servants like you . ||| 你们 舍 真主 而 祈祷 的 ， 确 是 跟 你们 一样 的 奴仆 。 

Whittaker Whittaker | w_freq: 14 - 10 | wiki_freq: 4763 - 25 | sentence_idx: 768085 | align_1: 2-3 | align_2: 3-7 | entity: Whittaker - none |    According to Whittaker , this season is about the Doctor and her friends going on their own journeys . ||| 根据 惠特克 （ Whittaker ） 的 说法 ， 这个 季节 是 关于 医生 和 她 的 朋友们 自己 旅行 的 。 

Blyton Blyton | w_freq: 1 - 1 | wiki_freq: 1016 - 2 | sentence_idx: 769924 | align_1: 10-8 | align_2: 11-13 | entity: Enid Blyton - Enid Blyton |    For instance , one boy said that he liked Enid Blyton books , but his father did not allow him to read these . ||| 例如 ， 一个 男孩 说 他 喜欢 Enid Blyton （ 伊妮德·布莱顿 ） 的 书 ， 但 父亲 不许 他 读 这些 书 。 

Allah 真主 | w_freq: 2831 - 4182 | wiki_freq: 12189 - 1526 | sentence_idx: 773074 | align_1: 8-10 | align_2: 9-21 | entity: Allah - none |    87And on that day they will surrender to Allah . ||| 」 八七 . 在 那 日 ， 他们 将 向 真主 表示 屈服 ， 而 他们 所 捏造者 将 回避 他们 。 

Kurds 库尔德 | w_freq: 87 - 154 | wiki_freq: 9714 - 1706 | sentence_idx: 773813 | align_1: 7-8 | align_2: 8-14 | entity: Kurds - 库尔德 |    That could scare off Sunni Arabs and Kurds whose support would be needed for a genuinely broad-based government . ||| 这 有 可能 会 吓跑 逊尼派 阿拉伯人 和 库尔德 人 ， 而 这些 人 的 支持 正是 一个 真正 代表 广泛 的 政府 所 需要 的 。 

MEPs 马克 | w_freq: 16 - 186 | wiki_freq: 3214 - 4219 | sentence_idx: 775738 | align_1: 0-0 | align_2: 1-5 | entity: none - 马克 |    MEPs , yes , but also European commissioners , whose salaries we should also be talking about ! ||| 马克 ： 欧洲 议会 议员 ， 的确 ， 还有 欧盟 委员 ， 我们 也 应该 讨论 他们 的 薪水 ! 

163 163 | w_freq: 27 - 43 | wiki_freq: 7875 - 1214 | sentence_idx: 778962 | align_1: 7-5 | align_2: 8-10 | entity: JSR 163 - none |    This API has been specified through JSR 163 and was motivated by the need for an improved profiling interface . ||| 该 API 已经 在 JSR 163 中 指定 了 ， 并 由 对 改善 的 profiling 接口 的 需求 所 推动 。 

Eid 无量 | w_freq: 13 - 25 | wiki_freq: 4162 - 1030 | sentence_idx: 780057 | align_1: 5-7 | align_2: 6-12 | entity: Eid Al-Fitr - none |    Swear by the Blessedness of Eid Al-Fitr , Sign of its Greatness ||| 「 阿弥陀佛 的 大 誓愿 -- 『 无量 寿经 』 - 上 - 」 。 

NAMBLA NAMBLA | w_freq: 1 - 1 | wiki_freq: 186 - 62 | sentence_idx: 781612 | align_1: 9-14 | align_2: 10-18 | entity: NAMBLA - none |    There is a whole section of Financial Tyranny about NAMBLA to help prepare you for this type of an announcement -- if it does indeed occur . ||| 在 《 金融 暴政 》 里 有 一 整 章 都 是 讲 关于 NAMBLA 的 东西 ， 以 帮助 你 为 这 类 宣布 而 做 准备 —— 如果 它 真的 发生 。 

Sleeps Sleeps | w_freq: 2 - 1 | wiki_freq: 1120 - 6 | sentence_idx: 781967 | align_1: 2-2 | align_2: 3-9 | entity: none - While She Sleeps |    While She Sleeps So What ? ||| While She Sleeps 为 他们 的 新 专辑 《 So What ? 

Shadows 暗中 | w_freq: 38 - 36 | wiki_freq: 10606 - 3222 | sentence_idx: 782138 | align_1: 7-5 | align_2: 8-11 | entity: The Shadows - none |    Fargo and What We Do In The Shadows will return to FX in April ||| Fargo 和 《 我们 在 暗中 所 做 的 事情 》 将 于 4月 回归 FX 

Analytics Analytics | w_freq: 57 - 38 | wiki_freq: 3180 - 60 | sentence_idx: 782399 | align_1: 7-8 | align_2: 8-12 | entity: Google Analytics - none |    Let me here inform you that Google Analytics uses special tracking codes to know everything about your internal and external links . ||| 让 我 在 这里 通知 您 ， Google Analytics （ 分析 ） 使用 特殊 的 跟踪 代码 来 了解 有关 您 的 内部 和 外部 链接 的 所有 信息 。 

Mycroft 迈克罗夫特 | w_freq: 17 - 1 | wiki_freq: 776 - 55 | sentence_idx: 782743 | align_1: 12-8 | align_2: 13-12 | entity: Mycroft - 迈克罗夫特 |    I was very flattered that the BBC came to interview me about Mycroft because the British are very protective of their culture . ||| 我 很 荣幸 BBC 来 采访 我 关于 迈克罗夫特 的 事情 ， 因为 英国人 非常 保护 他们 的 文化 。 

Scripture 圣经 | w_freq: 161 - 1126 | wiki_freq: 5477 - 11680 | sentence_idx: 783995 | align_1: 3-2 | align_2: 4-15 | entity: Scripture - none |    But , the Scripture makes the details very clear of the Remnant of Israel ! ||| 正如 《 圣经 》 所 说 的 ， 那 块 『 丰饶 之 国 』 是 上帝 赐给 以色列 的 子孙 的 。 

Disco Disco | w_freq: 9 - 12 | wiki_freq: 8240 - 155 | sentence_idx: 785886 | align_1: 3-4 | align_2: 4-11 | entity: Disco - none |    15 Hungary Compact Disco " Sound of Our Hearts " English 10 52 ||| 15 匈牙利 英语 Compact Disco （ 英语 ： Compact Disco ） " Sound of Our Hearts （ 英语 ： Sound Of Our Hearts ） " — 10 52 

Qur’an 古兰经 | w_freq: 273 - 517 | wiki_freq: 541 - 2268 | sentence_idx: 787773 | align_1: 2-5 | align_2: 3-11 | entity: Qur’an - none |    52But the Qur’an is nothing but a reminder to all worlds . ||| 68 : 52 这 《 古兰经 》 不是 别的 ， 它 是 对 全世界 的 教诲 。 

Maryam MaryjaneOsa | w_freq: 231 - 1 | wiki_freq: 2582 - 0 | sentence_idx: 788538 | align_1: 23-13 | align_2: 24-18 | entity: Maryam - none |    Thus , ( Surat Maryam , 19:11 ) means the eleventh verse of the nineteenth surah of the Quran , which is Surat Maryam . ||| [ 9 ] Osa ， Maryjane.Sacred Contention in the Great Novena[A ] . MaryjaneOsa （ ed . ） 。 

Deng 邓小平 | w_freq: 4 - 3 | wiki_freq: 8284 - 5113 | sentence_idx: 788735 | align_1: 4-3 | align_2: 5-10 | entity: Deng - 邓小平 |    In fact , since Deng , all but one of China ’s border disputes have been settled through peaceful negotiations . ||| 事实上 ， 自 邓小平 以来 ， 除了 一 次 例外 ， 中国 所有 的 边界 冲突 都 是 通过 和平 谈判 解决 的 。 

Goro Goro | w_freq: 2 - 2 | wiki_freq: 1175 - 19 | sentence_idx: 790172 | align_1: 21-20 | align_2: 22-26 | entity: Goro - none |    Like I said , Wi-Fi 6 routers will be able to send more information with each signal — bigger pours from Goro as he slings drinks . ||| 就 像 我 说 的 那样 ， Wi-Fi 6路由器 将 能够 发送 每个 信号 的 更 多 信息 - 来自 Goro 的 更 多 信息 ， 因为 他 正在 喝酒 。 

Allah 真主 | w_freq: 2831 - 4182 | wiki_freq: 12189 - 1526 | sentence_idx: 790694 | align_1: 12-6 | align_2: 13-15 | entity: Allah - none |    4:172 - Never would the Messiah disdain to be a servant of Allah , nor would the angels near [ to Him ] . ||| 172 . 麦西哈 绝不 拒绝 做 真主 的 奴仆 ， 蒙主 眷顾 的 众 天神 ， 也 绝不 拒绝 做 真主 的 奴仆 。 

Maha’ulepu ~ | w_freq: 15 - 112 | wiki_freq: 0 - 5980 | sentence_idx: 793141 | align_1: 0-1 | align_2: 1-6 | entity: Maha’ulepu - none |    Maha’ulepu was healing . ||| 倾听 ~ 杨宜芳 ( 注1 ) 的 疗愈 故事 

Maha’ulepu 杨宜芳 | w_freq: 15 - 1 | wiki_freq: 0 - 0 | sentence_idx: 793141 | align_1: 0-2 | align_2: 1-6 | entity: Maha’ulepu - 杨宜芳 |    Maha’ulepu was healing . ||| 倾听 ~ 杨宜芳 ( 注1 ) 的 疗愈 故事 

Patted 痰瘀 | w_freq: 15 - 37 | wiki_freq: 0 - 0 | sentence_idx: 793283 | align_1: 0-0 | align_2: 1-5 | entity: Patted - none |    Patted each other , hugged one another . ||| 痰瘀 既成 ， 又 可 互为 因果 ， 相互 转化 。 

Adoration Adoration | w_freq: 7 - 3 | wiki_freq: 2323 - 3 | sentence_idx: 796552 | align_1: 9-15 | align_2: 10-21 | entity: The Adoration of the Earth - none |    Part I : L’Adoration de la Terre ( The Adoration of the Earth ) ||| 第一 部分 （ 对 大地 的 崇拜 ） ： 大地 之 舞 Part I : Adoration of the Earth : Dance of the Earth 

RPG.net rpg.net | w_freq: 1 - 1 | wiki_freq: 11 - 0 | sentence_idx: 798507 | align_1: 5-4 | align_2: 6-9 | entity: RPG.net - none |    You can still post on RPG.net even if you do in fact support the administration — you just ca n't talk about it here . ||| 你 仍然 可以 在 rpg.net 上 发表 文章 ， 即使 你 确实 支持 管理 —— 你 不 能 在 这里 谈论 它 。 

Statute 规约 | w_freq: 19 - 19 | wiki_freq: 8908 - 419 | sentence_idx: 799814 | align_1: 9-5 | align_2: 10-10 | entity: Rome Statute - none |    " Noting that States not Party to the Rome Statute will continue to fulfil their responsibilities in their national jurisdictions in relation to international crimes , ||| 注意 到 不是 《 罗马 规约 》 缔约国 的 国家 将 继续 在 各自 国家 管辖 范围 内 对 国际 犯罪 行为 履行 其 责任 ， 

Josephus Josephus | w_freq: 11 - 4 | wiki_freq: 4535 - 21 | sentence_idx: 803436 | align_1: 1-4 | align_2: 2-11 | entity: Flavius Josephus - none |    Flavius Josephus wrote , “ One may call this place the ambition of Nature . ” ||| 第1 世纪 历史学家 Flavius Josephus 对 该 地区 印象深刻 ， 他 写道 ： “ One may call this place the ambition of Nature 。 

Gerber Gerber | w_freq: 4 - 4 | wiki_freq: 3390 - 41 | sentence_idx: 803729 | align_1: 25-23 | align_2: 26-27 | entity: Steve Gerber - Steve Gerber |    For example , he says that 15 years ago he would n't have been able to effectively manage his current chief operating officer , Steve Gerber , because he would n't have been able to hand off day-to-day management decisions to him . ||| 例如 ， 他 说 ， 在 15 年前 ， 他 就 不 能 有效 地 发挥 其 现任 首席 运营官 史蒂夫-格伯 ( Steve Gerber ) 的 作用 ， 因为 他 不 能 做到 大胆 放权 ， 将 日常 管理 决策权 交给 他 。 

Aarti Aarti | w_freq: 1 - 1 | wiki_freq: 876 - 2 | sentence_idx: 807121 | align_1: 29-29 | align_2: 30-38 | entity: Sapta Rishi Aarti - none |    But one aspect you must witness if you have the opportunity – in the evening around 7:30 , there is one particular ritual , which is called Sapta Rishi Aarti . ||| 但是 ， 如果 你 有 机会 ， 你 必须 见证 的 一个 方面 是 —— 在 晚上 7:30 左右 ， 有 一个 特别 的 仪式 ， 叫做 Sapta Rishi Aarti （ 意 为 ： 七圣人 火供 仪式 ） 。 

U.N. 阿拉伯 | w_freq: 90 - 667 | wiki_freq: 4160 - 14962 | sentence_idx: 807338 | align_1: 5-4 | align_2: 6-11 | entity: U.N. Arab Human Development Report - 阿拉伯 |    In truth , the 2002 U.N. Arab Human Development Report is the answer , which , by the way , was mostly written by Egyptian scholars . ||| 实际上 ， 2002年 《 阿拉伯 国家 人类 发展 报告 》 ( Arab Human Development Report ) 就是 一个 答案 ， 而且 这 份 报告 也 是 主要 由 埃及 学者 撰写 的 。 

Agenda 议程 | w_freq: 136 - 936 | wiki_freq: 4906 - 1755 | sentence_idx: 807780 | align_1: 4-2 | align_2: 5-7 | entity: 2030 Agenda - none |    Implementation of the 2030 Agenda must be consistent with the legal obligations undertaken by States under international law . ||| 《 2030年 议程 》 的 执行 工作 必须 与 各国 根据 国际法 承担 的 法律 义务 保持 一致 。 

Nod 大地 | w_freq: 4 - 2215 | wiki_freq: 645 - 5397 | sentence_idx: 808834 | align_1: 6-5 | align_2: 7-9 | entity: Nod - none |    And I say the land of Nod is the land of inner Knowing . ||| ” 又 云 ： “ 大地 众生 ， 皆 有 如来 智慧 德相 。 

Indian-Americans 印度裔 | w_freq: 1 - 3 | wiki_freq: 70 - 432 | sentence_idx: 812509 | align_1: 19-21 | align_2: 20-26 | entity: Indian-Americans - 印度裔 |    My dad and mom told my brother and me that we came to America to be Americans — not Indian-Americans . ||| 我 的 父亲 和 母亲 对 我 哥哥 和 我 说 ， 我们 来 美国 是 为了 当 美国人 ， 不是 印度裔 美国人 ， 就是 美国人 。 

Veloce Veloce | w_freq: 2 - 2 | wiki_freq: 366 - 2 | sentence_idx: 813998 | align_1: 13-11 | align_2: 14-15 | entity: Veloce - none |    Spending money for something you believe is a 1960 Alfa Romeo Giulietta Spider Veloce only to learn that it is a fake can be a very costly mistake . ||| 花钱 买 一些 您 认为 是 1960 Alfa Romeo Giulietta Spider Veloce 的 东西 ， 只是 要 知道 这是 假货 可能 是 一个 非常 昂贵 的 错误 。 

Alaskans 阿拉斯加人 | w_freq: 3 - 3 | wiki_freq: 602 - 15 | sentence_idx: 820568 | align_1: 7-5 | align_2: 8-10 | entity: Alaskans - 阿拉斯加人 |    This week I have talked to many Alaskans to determine whether I or Mark Begich had a better chance of running a competitive race against Mike Dunleavy . ||| “ 本周 我 与 许多 阿拉斯加人 进行 了 交谈 ， 以 确定 我 或 Mark Begich 是否 有 更 好的 机会 参加 与 Mike Dunleavy 的 竞争 。 

Himself 亚当 | w_freq: 293 - 570 | wiki_freq: 2348 - 1483 | sentence_idx: 821544 | align_1: 13-8 | align_2: 14-17 | entity: Himself - 亚当 |    He created Adam as the overseer of His creation and only subject to Himself . ||| 最后 ， 创造 了 亚当 ， 又 为 亚当 创造 出 夏娃 ， 以免 亚当 孤单 寂寞 。 

Abu-Bakr 福安 | w_freq: 3 - 15 | wiki_freq: 71 - 609 | sentence_idx: 822176 | align_1: 5-7 | align_2: 6-14 | entity: Abu-Bakr - none |    However , the prophet told Abu-Bakr “ Grieve not ; surely Allah is with us . ” ||| ” 但是 真主 的 使者 （ 祈主 福安 之 ） 安静 地 说 ： ” 不要 忧愁 ， 真 主确 是 与 我们 同 在 的 。 

Abu-Bakr 福安 | w_freq: 3 - 15 | wiki_freq: 71 - 609 | sentence_idx: 822177 | align_1: 5-7 | align_2: 6-14 | entity: Abu-Bakr - none |    However , the prophet told Abu-Bakr “ Grieve not ; surely Allah is with us . ” ||| ” 但是 真主 的 使者 （ 祈主 福安 之 ） 安静 地 说 ： “ 不要 忧愁 ， 真 主确 是 与 我们 同 在 的 。 

168 168 | w_freq: 32 - 32 | wiki_freq: 8646 - 1498 | sentence_idx: 823606 | align_1: 16-30 | align_2: 17-35 | entity: 168 - none |    — Laura Vanderkam , author of What the Most Successful People Do Before Breakfast , and 168 Hours ||| ── 萝拉 ‧范 德康 （ Laura Vanderkam ） ， 《 这 一 天 过 得 很 充实 》 （ What the Most Successful People Do Before Breakfast ） 和 《 168 小时 》 （ 168 Hours ） 作者 

Analytics Analytics | w_freq: 57 - 38 | wiki_freq: 3180 - 60 | sentence_idx: 830679 | align_1: 23-21 | align_2: 24-25 | entity: Google Analytics Reporting API - none |    Note : While we will continue to support the Core Reporting API v3 , all new development will be targeted towards the Google Analytics Reporting API v4 . ||| 注意 ： 虽然 我们 将 继续 支持 Core Reporting API v3 ， 但 所有 的 新 开发 都 将 面向 Google Analytics （ 分析 ） Reporting API v4 。 

Soroush Soroush | w_freq: 2 - 2 | wiki_freq: 227 - 0 | sentence_idx: 830959 | align_1: 4-5 | align_2: 5-9 | entity: Abdolkarim Soroush - none |    According to philosopher Abdolkarim Soroush , this distinction between religious beliefs and civil rights should be obvious . ||| 据 哲学家 索罗什 （ Abdolkarim Soroush ） 的 观点 ， 宗教 信仰 与 公民 权利 的 这 一 区别 应该 是 显而易见 的 。 

Hat Hat | w_freq: 100 - 68 | wiki_freq: 11211 - 320 | sentence_idx: 831494 | align_1: 20-22 | align_2: 21-27 | entity: Hat - none |    There is a popular saying in the Linux community that if you learn Red Hat , you 'll know Red Hat but if you learn Slackware , you 'll know Linux operating system . ||| 在 Linux 社区 有 一个 说法  ， 如果 你 学习 Red Hat    ， 你 就 会 知道 Red Hat    ， 但 如果 你 了解 Slackware  ， 你 就 会 知道 Linux 操作 系统  。 

Warning 警告 | w_freq: 70 - 2010 | wiki_freq: 9782 - 13737 | sentence_idx: 831629 | align_1: 9-9 | align_2: 10-14 | entity: The Warning - none |    Children of God , prepare every day for The Warning for it can happen at any time . ||| 天主 的 子女们 ， 每天 要 为 ‘ 大 警告 ’ 作 准备 ， 因为 它 可能 会 在 任何 时候 发生 。 

Relationships Relationships | w_freq: 39 - 4 | wiki_freq: 3882 - 13 | sentence_idx: 832122 | align_1: 6-10 | align_2: 7-14 | entity: Relationships - none |    According to the Encyclopedia of Human Relationships , young people usually spend 10 to 25 hours a week with their friends . ||| 根据 “ 人类 关系 百科全书 ” （ Encyclopedia of Human Relationships ） 所 说 ， 年轻人 通常 每 周 花 10 到 25 小时 和 朋友 在 一起 。 

Irishman Irishman | w_freq: 10 - 2 | wiki_freq: 3080 - 7 | sentence_idx: 836001 | align_1: 1-5 | align_2: 2-14 | entity: Irishman - none |    The Irishman / I Heard You Paint Houses ||| 爱尔兰 人 原名 ： The Irishman ， 又 名 听说 你 刷 房子 了 、 I Heard You Paint Houses 

Marcal 马卡 | w_freq: 5 - 6 | wiki_freq: 62 - 136 | sentence_idx: 837039 | align_1: 16-14 | align_2: 17-20 | entity: Marcal - 马卡 |    Our top priority in the coming days and weeks will be to support our associates at Marcal whose lives will be directly impacted by this disaster . ||| 我们 未来 几 天 和 几周 的 首要 任务 将 是 支持 我们 在 马卡 的 同事   ， 他们 的 生活 将 直接 受到 这 场 灾难 的 影响   。 

Marcal 马卡 | w_freq: 5 - 6 | wiki_freq: 62 - 136 | sentence_idx: 837040 | align_1: 16-14 | align_2: 17-21 | entity: Marcal - 马卡 |    Our top priority in the coming days and weeks will be to support our associates at Marcal whose lives will be directly impacted by this disaster . ||| 我们 未来 几 天 和 几周 的 首要 任务 将 是 支持 我们 在 马卡 的 同事    ， 他们 的 生活 将 直接 受到 这 场 灾难 的 影响   。 

Marcal 马卡 | w_freq: 5 - 6 | wiki_freq: 62 - 136 | sentence_idx: 837041 | align_1: 16-14 | align_2: 17-19 | entity: Marcal - 马卡 |    Our top priority in the coming days and weeks will be to support our associates at Marcal whose lives will be directly impacted by this disaster . ||| 我们 未来 几 天 和 几周 的 首要 任务 将 是 支持 我们 在 马卡 的 同事  ， 他们 的 生活 将 直接 受到 这 场 灾难 的 影响   。 

Anarchists 无政府主义者 | w_freq: 5 - 21 | wiki_freq: 906 - 1100 | sentence_idx: 838171 | align_1: 9-7 | align_2: 10-12 | entity: New Anarchists - none |    " When first I became one of the New Anarchists I tried all kinds of respectable disguises . ||| “ 当 我 第一 次 成为 新 无政府主义者 之一 时  ， 我 尝试 了 各种 令 人 尊敬 的 伪装   。 

webster 丹尼尔．韦伯斯特 | w_freq: 1 - 2 | wiki_freq: 30 - 0 | sentence_idx: 840844 | align_1: 6-4 | align_2: 7-10 | entity: none - 丹尼尔．韦伯斯特 |    We must not remember that daniel webster got drunk but only remember that he was a splendid constitutional lawyer ||| 我们 不 能 记得 丹尼尔．韦伯斯特 （ Daniel Webster ） 曾 喝 醉酒 ， 只能 记住 他 是 卓越 的 宪法 律师 。 

Equality Equality | w_freq: 118 - 13 | wiki_freq: 11413 - 32 | sentence_idx: 841777 | align_1: 6-15 | align_2: 7-19 | entity: Unfinished Queer Agenda After Marriage Equality - none |    The Unfinished Queer Agenda After Marriage Equality . ||| 他 的 作品 收录 于 近期 出版 的 “ The Unfinished Queer Agenda After Marriage Equality ” 一 书 。 

Wherein 奉丧 | w_freq: 4 - 3 | wiki_freq: 175 - 2 | sentence_idx: 841816 | align_1: 2-2 | align_2: 3-12 | entity: none - 奉丧 |    Yusuf Ali Wherein they shall remain for ever : ||| 丞 相亮 奉丧 还 成都 ， 以 李 严 为 中都 护 ， 留镇 永安 。 

Affliction 防守 | w_freq: 1 - 428 | wiki_freq: 487 - 7684 | sentence_idx: 843237 | align_1: 9-35 | align_2: 10-81 | entity: Affliction - none |    ( And BTW , if you still have an Affliction t-shirt , throw that thing in the trashcan . ||| 13 爷求 你 换 阿泰 下场 吧 ， 好 激烈 我 逃课 逃对 了 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ ， 渣湖 啊 ！ 渣湖 啊 ！ ， 还是 鱼 总 ， 内牛满面 ， 湖人 不 打算 赢球 。 

Affliction 防守 | w_freq: 1 - 428 | wiki_freq: 487 - 7684 | sentence_idx: 843237 | align_1: 9-38 | align_2: 10-81 | entity: Affliction - none |    ( And BTW , if you still have an Affliction t-shirt , throw that thing in the trashcan . ||| 13 爷求 你 换 阿泰 下场 吧 ， 好 激烈 我 逃课 逃对 了 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ 防守 防守 ！！！！！！！！！！！！ ， 渣湖 啊 ！ 渣湖 啊 ！ ， 还是 鱼 总 ， 内牛满面 ， 湖人 不 打算 赢球 。 

AO3 AO3 | w_freq: 2 - 3 | wiki_freq: 24 - 68 | sentence_idx: 845713 | align_1: 9-7 | align_2: 10-12 | entity: AO3 - Archive Of Our Own – AO3 （ AO3 作品 库 ） |    It works with the Archive of Our Own ( AO3 ) to protect your old favorites from other places around the web . ||| 它 与 Archive Of Our Own – AO3 （ AO3 作品 库 ） 合作 ， 保护 您 在 整个 网路 上 其他 地方 所 喜爱 的 同人 作品 。 

Maybe 或许 | w_freq: 2058 - 1534 | wiki_freq: 6736 - 4021 | sentence_idx: 846136 | align_1: 0-1 | align_2: 1-7 | entity: Maybe This Time - none |    Maybe This Time ( 1980 ) - Student 2 ||| 《 或许 此次 》 （ ...May be This Time , 1980 ） 　 —— 　 学生 乙 / Student 2 

Moïse 哈哈 | w_freq: 1 - 147 | wiki_freq: 932 - 166 | sentence_idx: 846187 | align_1: 0-1 | align_2: 1-6 | entity: Moïse - none |    Moïse has denied any wrongdoing . ||| “ 哈哈 ， 阿穆希 ， 教义 是 用来 骗人 的 。 

Loss Loss | w_freq: 52 - 15 | wiki_freq: 7231 - 38 | sentence_idx: 848153 | align_1: 2-8 | align_2: 3-16 | entity: The Loss of Sexual Innocence - none |    1999 The Loss of Sexual Innocence Susan ||| 1999 《 迷失 禁果 （ 英语 ： The Loss of Sexual Innocence ） 》 The Loss of Sexual Innocence Susan 

Cent Cent | w_freq: 14 - 7 | wiki_freq: 3939 - 55 | sentence_idx: 854307 | align_1: 1-8 | align_2: 2-12 | entity: Cent - none |    50 Cent : Before I Self Destruct ||| 魔镜 歌词 网 ＞ 欧美 歌手 ＞ 50 Cent ( 五角 ) ＞ Before I Self Destruct 

