EFG EFG | w_freq: 6 - 3 | wiki_freq: 314 - 9 | sentence_idx: 105 | align_1: 4-0 | align_2: 5-4 | ner_entity: EFG International-EFG 国际 （ EFG International |    Founded in 1995 , EFG International is a subsidiary of EFG Bank European Financial Group . ||| EFG 国际 （ EFG International ） 成立 于 1995年 ， 是 EFG Bank European Financial
Kufah 公之于众 | w_freq: 1 - 23 | wiki_freq: 41 - 191 | sentence_idx: 901412 | align_1: 8-7 | align_2: 9-13 | ner_entity: Kufah-none |    I fear he has commenced his journey towards Kufah . " ||| 怕 我 将 她 的 此番 行径 公之于众 ， 于是 ， 她 先下手为强 。

iMovie iMovie | w_freq: 9 - 9 | wiki_freq: 223 - 42 | sentence_idx: 904616 | align_1: 16-14 | align_2: 17-19 | ner_entity: iMovie-none |    Nowadays of course , we have software to do this , and in fact Apple 's iMovie has its own automatic Ken Burns Effect . ||| 如今 当然 ， 我们 必须 做到 这 一点 的 软件 ， 和 苹果 的 iMovie 中 ， 其实 都 有 其 自己 的 自动 Ken Burns 效果 。

Ricardel 卡德尔 | w_freq: 1 - 1 | wiki_freq: 53 - 35 | sentence_idx: 904978 | align_1: 1-7 | align_2: 2-19 | ner_entity: Ricardel-卡德尔 |    " Ricardel no longer deserves the honor of serving in this White House . " ||| 以 十分 强硬 的 语气 说道 ， 卡德尔 “ 已 配 不 上 为 白宫 服务 的 殊荣 （ no longer deserves the honor of serving in this White House ） ” 。

Marium 弥赛亚 | w_freq: 17 - 96 | wiki_freq: 87 - 648 | sentence_idx: 905601 | align_1: 16-12 | align_2: 17-18 | ner_entity: Marium-弥赛亚 |    ' Who then can do anything against Allah if He desires to destroy Messiah son of Marium and his mother and ||| 谁 能够 做 任何 事情 反对 安拉 ， 如果 他 想要 消灭 弥赛亚 ， 马利亚 的 儿子 ， 和 他 的 母亲 ， 和 任何 地上 的 人 ？ 」 （ 苏拉．阿尔．麦达 特 １７ ）

Claimant 被告间 | w_freq: 1 - 1 | wiki_freq: 296 - 2 | sentence_idx: 915019 | align_1: 7-2 | align_2: 8-10 | ner_entity: Claimant-none |    Disputes arose between the Defendant and the Claimant . ||| 原告 与 被告间 ， 究竟 有着 怎样 的 爱恨 恩怨 ?

Moed Moed | w_freq: 1 - 1 | wiki_freq: 167 - 0 | sentence_idx: 917612 | align_1: 14-13 | align_2: 15-19 | ner_entity: Moed-none |    14:31 were regarded as suggesting that these prohibitions applied only to priests ; ( Moed . ||| 14:31 被 视为 表明 ， 这些 禁令 只 适用 于 牧师 ; （ Moed . K 5A型 ） Ezek 。

FaceApp FaceApp | w_freq: 1 - 1 | wiki_freq: 13 - 4 | sentence_idx: 920912 | align_1: 8-8 | align_2: 9-13 | ner_entity: FaceApp-none |    Researcher Jane Wong also publicized her findings around FaceApp and noted that she wished users could delete their own data , although it now seems they can issue a request . ||| 研究员 Jane Wong 也 公布 了 她 关于 FaceApp 的 调查 结果 ， 并 指出 她 希望 用户 可以 删除 自己 的 数据 ， 尽管 现在 看来 他们 可以 发出 请求 。

Kamprad Kamprad | w_freq: 2 - 2 | wiki_freq: 157 - 7 | sentence_idx: 922121 | align_1: 3-2 | align_2: 4-6 | ner_entity: Ingvar Kamprad-Ingvar Kamprad |    According to Ingvar Kamprad any business should keep in touch with their roots . ||| 根据 Ingvar Kamprad 的 说法 ， 任何 企业 都 应该 与其 根源 保持 联系 。

B13 B13 | w_freq: 1 - 1 | wiki_freq: 206 - 32 | sentence_idx: 930612 | align_1: 5-3 | align_2: 6-7 | ner_entity: none-B13 楼 |    Then the elevator goes to B13 where he gets his wish for solitude granted . ||| 接著 电梯 到达 B13 楼 ， 在 那里 他 得到 了 孤独 的 愿望 。

Michelou Michelou | w_freq: 1 - 1 | wiki_freq: 1 - 0 | sentence_idx: 930957 | align_1: 0-0 | align_2: 1-4 | ner_entity: Michelou-none |    Michelou said some governments are now working to bring these miners into their legal framework . ||| Michelou （ 米歇尔 ） 说道 ， 目前 一些 国家 正在 采取 行动 ， 将 这些 矿工 纳入 合法 的 框架 内 。

Drupal Drupal | w_freq: 123 - 122 | wiki_freq: 387 - 37 | sentence_idx: 932596 | align_1: 13-11 | align_2: 14-17 | ner_entity: Drupal-none |    To grow and sustain Drupal , we should support those that contribute to Drupal and find ways to get those that are not contributing involved in our community . ||| 为了 发展 和 维护 Drupal ， 我们 应该 支持 那些 为 Drupal 做出 贡献 的 人 ， 并 设法 让 那些 没有 贡献 的 人 参与 到 我们 的 社区 中 来 。

Bizzy Bizzy | w_freq: 1 - 2 | wiki_freq: 339 - 6 | sentence_idx: 935655 | align_1: 2-5 | align_2: 3-11 | ner_entity: Bizzy Bear-none |    Context of Bizzy Bear : off we go ! ||| 首页 > 热门 系列 > Bizzy Bear 忙碌 小熊 > Bizzy Bear : Off We Go !

Marium 弥赛亚 | w_freq: 17 - 96 | wiki_freq: 87 - 648 | sentence_idx: 936983 | align_1: 16-12 | align_2: 17-18 | ner_entity: Marium-弥赛亚 |    ' Who then can do anything against Allah if He desires to destroy Messiah son of Marium and his mother and ||| 谁 能够 做 任何 事情 反对 安拉 ， 如果 他 想要 消灭 弥赛亚 ， 马利亚 的 儿子 ， 和 他 的 母亲 ， 和 任何 地上 的 人 ？ 」 （ 苏拉．阿尔．麦达 特 １７ ）

PRODUCERS 玛格丽特·撒切尔 | w_freq: 1 - 7 | wiki_freq: 1 - 82 | sentence_idx: 939449 | align_1: 0-0 | align_2: 1-8 | ner_entity: none-玛格丽特·撒切尔 |    PRODUCERS Margaret Thatcher : The Long Walk to Finchley ||| 玛格丽特·撒切尔 ： 铁 娘子 的 政治 之 路 Margaret Thatcher : The Long Walk to Finchley

Flipboard flipboard | w_freq: 14 - 1 | wiki_freq: 86 - 0 | sentence_idx: 940174 | align_1: 6-4 | align_2: 7-10 | ner_entity: Flipboard-none |    We can also be found on Flipboard where you can subscribe and follow us . ||| 我们 也 可以 在 flipboard 上 找到 它 ， 在 那里 你 可以 订阅 和 跟踪 我们 。

YORK YORK | w_freq: 40 - 14 | wiki_freq: 199 - 16 | sentence_idx: 944203 | align_1: 1-2 | align_2: 2-6 | ner_entity: NEW YORK-none |    NEW YORK — Maybe the middle child really should be the favorite . ||| N EW YORK （ 美联社 ） - 也许 中间 孩子 真的 应该 是 最 喜欢 的 。

Eastasia Eastasia | w_freq: 2 - 2 | wiki_freq: 39 - 0 | sentence_idx: 961397 | align_1: 6-7 | align_2: 7-14 | ner_entity: Eastasia-none |    Hence if for instance Eurasia or Eastasia is the enemy today , then that country must always have been the enemy . ||| 如果 , 例如 , 欧亚 大陆 或 Eastasia ( 无论 它 可能 ) 今天 是 敌人 , 那么 那个 国家 必须 一直 都 是 敌人 。

EB-5 EB-5 | w_freq: 89 - 82 | wiki_freq: 322 - 12 | sentence_idx: 962794 | align_1: 9-11 | align_2: 10-15 | ner_entity: EB-5-none |    We welcome all qualified investors to Live In America EB-5 and look forward to the opportunity to assist you . ||| 我们 欢迎 所有 符合 条件 的 投资人 投资 Live In America EB-5 的 项目 ， 并 期待 可以 服务 您 的 机会 。

NFLPA CXA | w_freq: 5 - 2 | wiki_freq: 734 - 1 | sentence_idx: 974687 | align_1: 1-0 | align_2: 2-5 | ner_entity: NFLPA-none |    The NFLPA ( ||| CXA : 厦门 航空 公司 （

Sproul R·C·斯布罗（R·C·Sproul | w_freq: 1 - 1 | wiki_freq: 840 - 0 | sentence_idx: 978353 | align_1: 0-0 | align_2: 1-7 | ner_entity: Sproul-R·C·斯布罗（R·C·Sproul |    Sproul says , " We need an Augustine or a Luther to speak to us anew lest the light of God 's grace be not only overshadowed but be obliterated in our time . " ||| R·C·斯布罗（R·C·Sproul ） 说 得 对 ， 他 说 ： “ 我们 需要 一个 奥古斯丁 或 路德 来 重新 教导 我们 ， 免得 上帝 的 恩典 之 光 在 我们 这个 时代 不仅 被 遮蔽 ， 甚至 被 消没 。

Brejcha Brejcha | w_freq: 1 - 1 | wiki_freq: 21 - 0 | sentence_idx: 982008 | align_1: 2-1 | align_2: 3-5 | ner_entity: Brejcha-none |    According to Brejcha people will be able to buy the tomatoes in ordinary shops . ||| 根据 Brejcha 的 说法 ， 人们 可以 在 普通 商店 购买 这些 番茄 。

Airbnb Airbnb | w_freq: 117 - 120 | wiki_freq: 845 - 97 | sentence_idx: 983159 | align_1: 1-2 | align_2: 2-23 | ner_entity: Airbnb-none |    The Airbnb Story : How Three Guys Disrupted an Industry , Made Billions of Dollars ... and Plenty of Enemies ||| 作品 ： Airbnb 创业 生存 法则 : 多次 启动 、 敏捷 应变 、 超速 成长 的 新 世代 商业 模式 、 The Airbnb Story : How Three Guys Disrupted an Industry , Made Billions of Dollars ... and Plenty of Enemies

Today).2 Today | w_freq: 1 - 74 | wiki_freq: 0 - 341 | sentence_idx: 983224 | align_1: 18-24 | align_2: 18-30 | ner_entity: USA Today).2-none |    n “ Moslems are the world ’s fastest-growing group … ” ( The Population Reference Bureau , USA Today).2 ||| ii . “ 穆斯林 是 世界 上 成长 最 快速 的 群体 ... ” （ 人口 调查局 ( Population Reference Bureau ) ， USA Today [ 今日 美国 ] ） 2

Skylon Skylon | w_freq: 1 - 1 | wiki_freq: 193 - 10 | sentence_idx: 989285 | align_1: 4-5 | align_2: 5-9 | ner_entity: Skylon-none |    My view is that Skylon , and that ’s only a name for a particular type of this vehicle , will change the future . ||| 我 的 看法 是 ， Skylon ( 云霄塔 ) ， 而 这 只是 本 运载器 的 一个 特定 类型 的 名称 ， 将 改变 未来 。

mage 项瑾 | w_freq: 1 - 1 | wiki_freq: 912 - 1 | sentence_idx: 989339 | align_1: 1-0 | align_2: 2-5 | ner_entity: none-项瑾 |    The mage said he would meet us here , so here we shall wait . ” ||| 项瑾 回答 ： “ 他 说 他 过来 找 我们 ， 我们 就 在 这 等等 。

Hottie Hottie | w_freq: 1 - 1 | wiki_freq: 155 - 2 | sentence_idx: 990658 | align_1: 22-24 | align_2: 23-33 | ner_entity: Hottie-none |    Very soon after at 2:16 , he says , “ Have any of you enjoyed this special pizza here tonight called the Hottie ? … If you have n’t had it , you should try it , it ’s delicious . ” ||| 之后 不久 ， 在 2:16 ， 他 说 ： “ 你们 有 没有 人 享受 过 今晚 这里 的 这个 特别 的 披萨 叫 Hottie （ 字面 上 是 辣妹 的 意思 ） ？ …… 如果 你 还 没有 ， 你 应该 试 一下 ， 它 很 美味 。

War.18 ＿＿＿＿＿＿＿盖章：＿＿＿＿＿＿＿ | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 992017 | align_1: 8-45 | align_2: 9-63 | ner_entity: World War.18-none |    pursuance of debts incurred in the previous World War.18 On the same subject , they ||| 甲方 负责人 （ 或 授权 代表 ） 签名 ： ＿＿＿＿＿＿盖章：＿＿＿＿＿＿ 签字 时间 ： ＿＿＿＿＿ 签字 地点 ： ＿＿＿＿＿＿ 开户 银行 ： ＿＿＿＿＿＿户 名 ： ＿＿＿＿＿ 帐号 ： ＿＿＿＿＿＿＿＿甲方 担保人 （ 名称 ） ： ＿＿＿＿＿＿＿ 地址 ： ＿＿＿＿＿＿＿ 负责人 （ 或 授权 代表 ） 签字 ： ＿＿＿＿＿＿＿盖章：＿＿＿＿＿＿＿ 签字 时间 ： ＿＿＿＿＿ 签字 地点 ： ＿＿＿＿＿＿ 开户 银行 ： ＿＿＿＿＿＿＿＿ 帐号 ： ＿＿＿＿＿＿＿＿乙方 负责人 （ 或 授权 代表 ） 签名 ： ＿＿＿＿＿＿＿盖章：＿＿＿＿＿＿ 签字 时间 ： ＿＿＿＿＿＿＿＿ 签字 地点 ： ＿＿＿＿＿＿＿＿ 开户 银行 ： ＿＿＿＿＿＿ 帐号 ： ＿＿＿＿＿＿乙方 担保人 （ 名称 ） ： ＿＿＿＿＿＿＿＿ 地址 ： ＿＿＿＿＿＿＿＿ 负责人 （ 或 授权 代表 ） 签名 ： ＿＿＿＿＿＿盖章：＿＿＿＿＿＿ 签字 时间 ： ＿＿＿＿＿＿＿ 签字 地点 ： ＿＿＿＿＿＿ 开户 银行 ： ＿＿＿＿＿＿＿ 帐号 ： ＿＿＿＿＿＿

Pelley Pelley | w_freq: 2 - 1 | wiki_freq: 503 - 0 | sentence_idx: 997733 | align_1: 1-1 | align_2: 2-5 | ner_entity: Scott Pelley-Scott Pelley |    Scott Pelley : And Governor , we 're going to have to-- ||| Scott Pelley （ 主持人 ） ： And Governor ， we`re going to have to ——

