67:6 67,6 | w_freq: 1 - 1 | wiki_freq: 0 - 145 | sentence_idx: 41 | align_1: 0-0 | align_2: 1-4 |    67:6 And for those who disbelieve in their Lord there is the doom of hell , a hapless journey 's end ! ||| 67,6 - 7 : Und für diejenigen , die ihren Herrn verleugnen , wird es die Strafe der Hölle geben – ein schlimmer Ausgang ! 

imagined rechnete | w_freq: 218 - 7 | wiki_freq: 9115 - 2731 | sentence_idx: 901660 | align_1: 4-6 | align_2: 5-11 |    Approaching Haleyville , I imagined the key witness would simply send me away . ||| Als ich mich Haleyville näherte , rechnete ich damit , dass der Hauptzeuge mich einfach wegschicken würde . 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 902479 | align_1: 0-0 | align_2: 1-4 |    Remember that you need only to hold onto the intention for today ; you do n’t need to make this intention part of your life forever . ||| Denken Sie daran , dass Sie nur die Absicht für heute festhalten müssen ; Du musst diese Absicht nicht für immer zu deinem Leben machen . 

announce verkünden | w_freq: 308 - 171 | wiki_freq: 14722 - 1814 | sentence_idx: 902516 | align_1: 5-7 | align_2: 6-11 |    « We are happy to announce that we are expecting a child , a sibling to Prince Alexander . ||| “ Es ist uns eine Ehre , verkünden zu dürfen , dass wir ein Kind erwarten , ein Geschwisterchen für Prinz Alexander . 

coherent kohärente | w_freq: 134 - 34 | wiki_freq: 9518 - 415 | sentence_idx: 903112 | align_1: 17-16 | align_2: 18-21 |    The fundamental question remains : how can these multitudes of revolts be transformed into a sustained , coherent , mass anti-capitalist movement ? ||| Die grundsätzliche Frage bleibt bestehen : Wie kann diese Vielzahl an Revolten in eine nachhaltige , kohärente , wenn auch heterogene , antikapitalistische Massenbewegung transformiert werden ? 

cute süß | w_freq: 203 - 164 | wiki_freq: 4364 - 1395 | sentence_idx: 904215 | align_1: 9-11 | align_2: 10-15 |    At Notting Hill Gate there ’s a guy so cute I consider falling down the stairs to get his attention . ||| Am notting hill gate gibt es einen kerl , der so süß ist , dass ich in betracht ziehe , die treppe hinunter zu fallen , um seine aufmerksamkeit zu bekommen . 

Methods methoden | w_freq: 57 - 74 | wiki_freq: 8825 - 9 | sentence_idx: 904603 | align_1: 6-6 | align_2: 7-11 |    Do not share or ask for Methods to harm yourself . ||| Teilen oder fragen sie nicht nach methoden , um sich selbst zu schaden . 

imagine stelle | w_freq: 1130 - 299 | wiki_freq: 9379 - 3298 | sentence_idx: 904668 | align_1: 1-1 | align_2: 2-5 |    Just imagine how much will be pleased with your girlfriend or wife , if you are able to have sex for so long . ||| Man stelle sich vor , wie viel sein wird , freut sich über Ihre Freundin oder Frau , wenn Sie in der Lage sind , Sex zu haben , so lange . 

innovating innovativ | w_freq: 17 - 156 | wiki_freq: 613 - 1009 | sentence_idx: 904998 | align_1: 7-10 | align_2: 8-14 |    A long history but we never stop innovating to create the best camera bags and photographic rucksacks for you . ||| Eine lange Geschichte , aber wir hören nie auf , innovativ zu sein , um die besten Kamerataschen und fotografischen Rucksäcke für Sie zu entwickeln . 

7I Shep | w_freq: 2 - 3 | wiki_freq: 6 - 222 | sentence_idx: 905237 | align_1: 0-0 | align_2: 1-5 |    7I shall give thanks to You with uprightness of heart , ||| Shep ( und Femshep ) werden dir sicher dankbar sein . 

Macdonald Macdonald | w_freq: 7 - 8 | wiki_freq: 12486 - 1600 | sentence_idx: 907770 | align_1: 3-3 | align_2: 4-9 |    Sir John A. Macdonald saw a Canada from east to west : he opened the west . ||| Herr John A. Macdonald ( John A. Macdonald ) sah Kanada aus dem Osten nach Westen : Er öffnete den Westen . 

Remember Erinnere | w_freq: 921 - 76 | wiki_freq: 9753 - 36 | sentence_idx: 907774 | align_1: 0-0 | align_2: 1-4 |    Remember that you can live without the other person and that he or she is not perfect . ||| Erinnere dich daran , dass du sehr wohl ohne die andere Person leben kannst und dass er oder sie nicht perfekt ist . 

surprises Überraschungen | w_freq: 201 - 160 | wiki_freq: 4560 - 1104 | sentence_idx: 907884 | align_1: 12-12 | align_2: 13-16 |    We 're now going to a race and not getting any big surprises as we seem to have learnt from our mistakes from last year . ” ||| Wir kommen nun zu einem Rennen und bekommen es mit keinen großen Überraschungen zu tun , da wir aus unseren Fehlern aus dem vergangenen Jahr gelernt zu haben scheinen . " 

screenshots screenshots | w_freq: 52 - 11 | wiki_freq: 1214 - 0 | sentence_idx: 908516 | align_1: 3-3 | align_2: 4-7 |    The players did screenshots proving that they really have been there . ||| Die Spieler haben screenshots gemacht , die beweisen , dass Sie wirklich dort gewesen sind . 

logically logischerweise | w_freq: 86 - 32 | wiki_freq: 3288 - 164 | sentence_idx: 908796 | align_1: 13-12 | align_2: 14-17 |    Thus , “ capitalism ” is not a monolithic system that we can logically say is good or bad . ||| Daher ist der " Kapitalismus " kein monolithisches System , das wir logischerweise als " ist " bezeichnen können gut oder Schlecht . 

daresay wage | w_freq: 1 - 29 | wiki_freq: 40 - 203 | sentence_idx: 909995 | align_1: 1-1 | align_2: 2-5 |    I daresay that there are people with rheumatoid arthritis who try to hide the visible effects . ||| Ich wage zu behaupten , dass es Menschen mit rheumatoider Arthritis gibt , die versuchen , die sichtbaren Effekte zu verbergen . 

pictured malte | w_freq: 34 - 49 | wiki_freq: 6300 - 14281 | sentence_idx: 910097 | align_1: 1-1 | align_2: 2-5 |    I pictured what it would be like and what the land would look like , and Libby said she would keep her eyes and ears open . ||| Ich malte mir aus , wie es sein sollte und wie das Land aussehen würde , und Libby sagte , sie würde ihre Augen und Ohren offenhalten . 

propose schlage | w_freq: 268 - 129 | wiki_freq: 12792 - 322 | sentence_idx: 910403 | align_1: 5-5 | align_2: 6-10 |    To ensure success , I propose we meet weekly in the first month to review the arrangement . ||| Um den Erfolg sicherzustellen , schlage ich vor , dass wir uns im ersten Monat wöchentlich treffen , um das Arrangement zu überprüfen . 

paradise Paradies | w_freq: 264 - 287 | wiki_freq: 5515 - 4969 | sentence_idx: 911266 | align_1: 4-1 | align_2: 5-7 |    The third heaven is paradise where Paul heard unspeakable words . ||| Das Paradies ist der Ort , in dem Paulus die unaussprechlichen Worte hörte . 

Whatever Unabhängig | w_freq: 485 - 378 | wiki_freq: 7726 - 5664 | sentence_idx: 911390 | align_1: 2-2 | align_2: 3-7 |    Fact : Whatever health condition you 're facing , it often helps you to know you ’re not alone . ||| Fakt : Unabhängig davon , mit welchem ​​Gesundheitszustand Sie konfrontiert sind , hilft es Ihnen oft zu wissen , dass Sie nicht allein sind . 

Expect Rechnen | w_freq: 86 - 7 | wiki_freq: 746 - 1492 | sentence_idx: 911657 | align_1: 0-0 | align_2: 1-4 |    Expect that if you make use of this option , the card production will be somewhat delayed . ||| Rechnen Sie damit , dass wenn man von dieser Option Gebrauch macht , sich die Kartenproduktion etwas verzögert . 

fearing befürchten | w_freq: 44 - 198 | wiki_freq: 10805 - 2709 | sentence_idx: 911920 | align_1: 1-1 | align_2: 2-5 |    Already fearing we could be late , we read our newspaper ; the banks are failing ; our investments are depreciating ; another young schoolboy stabbed ; and just look what ’s happening in America ... ||| Schon befürchten wir , dass wir zu spät kommen könnten , lesen wir unsere Zeitung ; die Banken versagen ; unsere Investitionen fallen ab ; ein anderer junger Schuljunge erstochen ; und schau einfach , was in Amerika passiert ... 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 912197 | align_1: 0-0 | align_2: 1-4 |    Remember that we can transfer you from Barcelona Airport ( BCN ) to your accommodation in Sitges ! ||| Denken Sie daran , dass wir Sie vom Flughafen Barcelona ( BCN ) zu Ihrer Unterkunft in Sitges bringen können ! 

Zapata Zapata | w_freq: 14 - 13 | wiki_freq: 3752 - 685 | sentence_idx: 912246 | align_1: 9-7 | align_2: 10-13 |    Because of his family 's public support of Emiliano Zapata they were forced into exile after Zapata 's assassination . ||| Wegen der öffentlichen Unterstützung seiner Familie Emiliano Zapata ( Emiliano Zapata ) , sie waren gezwungen ins Exil nach dem Mord von Zapata . 

Remember Erinnere | w_freq: 921 - 76 | wiki_freq: 9753 - 36 | sentence_idx: 912396 | align_1: 0-0 | align_2: 1-4 |    Remember who your umbrella is in life . ||| Erinnere dich daran , wer der Regenschirm in deinem Leben ist . 

tragedies Tragödien | w_freq: 60 - 64 | wiki_freq: 3768 - 1128 | sentence_idx: 912501 | align_1: 11-10 | align_2: 12-14 |    In the media we almost read or hear every day about tragedies in families , in particular in families with small children . ||| Fast täglich lesen oder hören wir in den Medien über Tragödien , die sich in Familien , besonders mit kleinen Kindern abspielen . 

LuAnne LuAnne | w_freq: 1 - 1 | wiki_freq: 15 - 0 | sentence_idx: 912709 | align_1: 20-18 | align_2: 21-23 |    And thank God I got to grow up a little bit , because I was a much younger 16-year-old than LuAnne . ||| Und Gott sei Dank durfte ich ein bisschen erwachsener werden , weil ich eine viel jüngere 16-Jährige als LuAnne [ Henderson ] war . 

Ndlovu Ndlovu | w_freq: 1 - 1 | wiki_freq: 547 - 78 | sentence_idx: 913071 | align_1: 15-16 | align_2: 16-21 |    He credits his recovery and his good health today to the care he received at Ndlovu . ||| Er führt seine Genesung und seine gute Gesundheit heute auf die Pflege , die er bei Ndlovu erhalten hat , zurück . 

appreciate wissen | w_freq: 766 - 12511 | wiki_freq: 9240 - 13627 | sentence_idx: 914374 | align_1: 1-1 | align_2: 2-7 |    We appreciate the researcher responsibly reporting this , and our security team will continue to stay in touch with them . ||| Wir wissen es zu schätzen , dass der Forscher verantwortungsbewusst darüber berichtet , und unser Sicherheitsteam wird weiterhin mit ihnen in Kontakt bleiben . 

AAS AAS | w_freq: 4 - 4 | wiki_freq: 1544 - 194 | sentence_idx: 914738 | align_1: 15-15 | align_2: 16-20 |    His report , presented at the 191st national meeting of the American Astronomical Society ( AAS ) , attracted unusual attention because sharp new images of the " Face " may soon be available . ||| Seine Berichte , die er auf dem 191sten nationalen Treffen der American Astronomical Society ( AAS : amerikanische astronomische Gesellschaft ) präsentiert hat , zogen ungewöhnliche Aufmerksamkeit auf sich , weil scharfe neue Bilder des " Gesichts " bald verfügbar sein könnten . 

Remember Denke | w_freq: 921 - 163 | wiki_freq: 9753 - 112 | sentence_idx: 915350 | align_1: 0-0 | align_2: 1-4 |    Remember bad weather can ruin your plans . ||| Denke daran , dass schlechtes Wetter deine Pläne ruinieren kann . 

Calm Ruhe | w_freq: 13 - 387 | wiki_freq: 1937 - 12406 | sentence_idx: 915872 | align_1: 6-5 | align_2: 7-11 |    You will be the voice of Calm , the voice of Peace . ||| Du wirst die Stimme der Ruhe [ der Stille ] sein , die Stimme des Friedens . 

registrants registranten | w_freq: 9 - 6 | wiki_freq: 722 - 0 | sentence_idx: 918093 | align_1: 21-25 | align_2: 22-30 |    Logue said he has never known any male sex offender to attract the type of attention described by the six female registrants I interviewed for this piece . ||| Logue sagte , er habe noch nie einen männlichen sexualstraftäter kennengelernt , um die art von aufmerksamkeit zu erregen , die von den sechs weiblichen registranten beschrieben wurde , die ich für dieses stück interviewte . 

graphs vergnügensgraphen | w_freq: 30 - 1 | wiki_freq: 12658 - 0 | sentence_idx: 918221 | align_1: 4-3 | align_2: 5-7 |    Think about the pleasure graphs I ’ve used before . ||| Denke über die vergnügensgraphen nach , die ich vorher benutzt habe . 

Remember Erinnern | w_freq: 921 - 158 | wiki_freq: 9753 - 488 | sentence_idx: 918972 | align_1: 0-0 | align_2: 1-4 |    Remember how exciting it was to go on school trips to the aquarium ? ||| Erinnern Sie sich , wie aufregend es war , Schulausflüge ins Aquarium zu machen ? 

thrilled freuen | w_freq: 141 - 1227 | wiki_freq: 3614 - 1321 | sentence_idx: 919933 | align_1: 3-2 | align_2: 4-6 |    " We are thrilled that Alexander Gerst has returned to Earth in good health and that his horizons mission has been so successful . ||| „ Wir freuen uns sehr , dass Alexander Gerst gesund zur Erde zurückgekehrt ist und seine Mission horizons so erfolgreich verlaufen ist . 

thrilled freuen | w_freq: 141 - 1227 | wiki_freq: 3614 - 1321 | sentence_idx: 919934 | align_1: 3-2 | align_2: 4-6 |    " We are thrilled that Alexander Gerst has returned to Earth in good health and that his horizons mission has been so successful . ||| “ Wir freuen uns sehr , dass Alexander Gerst gesund zur Erde zurückgekehrt ist und seine Mission horizons so erfolgreich verlaufen ist . 

thrilled freuen | w_freq: 141 - 1227 | wiki_freq: 3614 - 1321 | sentence_idx: 919935 | align_1: 3-2 | align_2: 4-6 |    " We are thrilled that Alexander Gerst has returned to Earth in good health and that his horizons mission has been so successful . ||| " Wir freuen uns sehr , dass Alexander Gerst gesund zur Erde zurückgekehrt ist und seine Mission horizons so erfolgreich verlaufen ist . 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 919963 | align_1: 0-0 | align_2: 1-5 |    Remember the primary point of blog categories is to find information that interests them . ||| Denken Sie daran , dass der primäre Punkt von Blog-Kategorien darin besteht , Informationen zu finden , die sie interessieren . 

blogs Blogs | w_freq: 257 - 273 | wiki_freq: 7525 - 1431 | sentence_idx: 920290 | align_1: 7-5 | align_2: 8-10 |    I understand a lot of reviews or blogs mentioned the last 5 - 6miles is beach sand and it is difficult . ||| Ich verstehe viele Kritiken oder Blogs , die erwähnt werden , die letzten 5 - 6 Meilen sind Strandsand und es ist schwierig . 

continents Kontinente | w_freq: 277 - 79 | wiki_freq: 11848 - 2016 | sentence_idx: 920902 | align_1: 21-23 | align_2: 22-29 |    The summit will be a key moment and opportunity to strengthen relations in a broad range of areas between the two continents , with a focus on investing in youth . ||| Das Gipfeltreffen wird ein bedeutsamer Moment sein und Gelegenheit bieten , die Beziehungen in einem breiten Spektrum von Bereichen , die für beide Kontinente relevant sind , zu stärken , wobei der Schwerpunkt auf Investitionen in die Jugend liegen wird . 

Imagine stelle | w_freq: 291 - 299 | wiki_freq: 5922 - 3298 | sentence_idx: 922285 | align_1: 11-10 | align_2: 12-14 |    Dalhuisen ’s concerns can be illustrated by a thought experiment : Imagine what Europe ’s parliaments would look like today if European politicians had fulfilled all the demands of human rights organizations over the past three years . ||| Dalhuisens Bedenken lassen sich durch ein Gedankenspiel verdeutlichen : Man stelle sich vor , wie es in Europas Parlamenten heute aussähe , wenn die europäischen Politiker in den vergangenen drei Jahren alle Forderungen der Menschenrechtsorganisationen erfüllt hätten . 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 922607 | align_1: 0-0 | align_2: 1-4 |    Remember that a pre-nup is n’t because you think your marriage is n’t going to work — it ’s so you get to decide how your assets and everything you ’ve worked for can be protected . ||| Denken sie daran , dass ein pre-nup nicht daran liegt , dass sie glauben , dass ihre ehe nicht funktionieren wird - sie entscheiden also , wie ihr vermögen und alles , wofür sie gearbeitet haben , geschützt werden kann . 

Solidarnoscalthough Solidarność | w_freq: 1 - 6 | wiki_freq: 0 - 948 | sentence_idx: 922660 | align_1: 9-9 | align_2: 10-13 |    The American Revolutionary Workers League ( RWL ) defends Solidarnoscalthough with a slightly different rationalization . ||| Die amerikanische Revolutionary Workers League ( RWL ) verteidigt Solidarność , wenn auch mit einer etwas anderen rationalen Erklärung . 

announce ankündigen | w_freq: 308 - 71 | wiki_freq: 14722 - 354 | sentence_idx: 924968 | align_1: 5-5 | align_2: 6-9 |    SOILWORK is also pleased to announce that they have already been confirmed for next year ’s Bangalore Open Air Festival in Bangalore , India . ||| SOILWORK freuen sich auch , ankündigen zu dürfen , dass sie bereits für das nächstjährige Bangalore Open Air Festival in Bangalore , Indien , bestätigt wurden . 

borderline Grenzüberschreitendes | w_freq: 15 - 2 | wiki_freq: 2961 - 15 | sentence_idx: 925278 | align_1: 13-12 | align_2: 14-16 |    Now we are signed , paid , and moving towards something exponentially more borderline unachievable . ” ||| Jetzt sind wir unterschrieben , bezahlt und bewegen uns auf etwas exponentiell Grenzüberschreitendes zu , das unerreichbar ist . " 

serology serology | w_freq: 1 - 2 | wiki_freq: 313 - 0 | sentence_idx: 925527 | align_1: 21-19 | align_2: 22-24 |    Other organisms may need to be identified by their growth in special media , or by other techniques , such as serology . ||| Andere Organismen können zu sein identifiziert durch ihr Wachstum in speziellen Medien , oder durch andere Techniken , wie serology ( serology ) brauchen . 

Funding Ausbildungsförderung | w_freq: 58 - 1 | wiki_freq: 11137 - 125 | sentence_idx: 926255 | align_1: 15-14 | align_2: 16-21 |    If you are not eligible , there is the possibility to receive the Danish Education Funding up to 809 Euro . ||| Falls du keinen Anspruch darauf hast , gibt es die Möglichkeit , die dänische Ausbildungsförderung ( SU ) in Höhe von bis zu 809 Euro zu erhalten . 

anybody jemand | w_freq: 374 - 3609 | wiki_freq: 8278 - 9371 | sentence_idx: 926421 | align_1: 21-21 | align_2: 22-26 |    I think it 's wrong that a tabloid editor can destroy a family and wreck a life without being answerable to anybody just to sell newspapers , Mosley said . ||| Ich denke , es ist falsch , dass ein boulevard-redakteur eine familie zerstören und ein leben ruinieren kann , ohne dass jemand dafür verantwortlich ist , nur zeitungen zu verkaufen , sagte mosley . 

Remember Erinnern | w_freq: 921 - 158 | wiki_freq: 9753 - 488 | sentence_idx: 926686 | align_1: 0-0 | align_2: 1-4 |    Remember how proud your child was the first time she learned to write her name ? ||| Erinnern Sie sich , wie stolz Ihr Kind war , als es zum ersten Mal lernte , seinen Namen zu schreiben ? 

Think Denkst | w_freq: 536 - 49 | wiki_freq: 12764 - 31 | sentence_idx: 927347 | align_1: 0-0 | align_2: 1-4 |    Think all “ white ” foods are bad for you ? ||| Denkst Du , dass alle “ weißen ” Lebensmittel schlecht für Dich sind ? 

matchmaker heiratsvermittler | w_freq: 8 - 3 | wiki_freq: 727 - 0 | sentence_idx: 927773 | align_1: 5-7 | align_2: 6-12 |    I also recall meeting a matchmaker who treated me to drinks at a midtown hotel before requesting a thousand dollars—a cool grand—for her services . ||| Ich erinnere mich auch daran , einen heiratsvermittler getroffen zu haben , der mich in einem midtown-hotel mit getränken bewirtete , bevor ich tausend dollar - ein cooler grand - für ihre dienste verlangte . 

butler Butler | w_freq: 18 - 46 | wiki_freq: 3848 - 7674 | sentence_idx: 928038 | align_1: 11-12 | align_2: 12-16 |    God is more like a general in Command Central than a butler waiting to bring you another pillow in the den . ||| Gott ist eher wie ein General in der Befehlszentrale als wie ein Butler , der darauf wartet , Ihnen ein anderes Kissen in das Wohnzimmer zu tragen . 

NaNos NaNos | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 928454 | align_1: 18-15 | align_2: 19-19 |    So I raise my glass of prosecco – unfortunately we ’re out of champagne – to all the NaNos still struggling to reach the finish line and to … ||| Also erhebe ich mein Prosecco-Glas - leider ist uns der Champagner ausgegangen - auf alle NaNos , die sich noch abmühen , die Ziellinie zu erreichen und auf ... 

perceiving Erkenntnis | w_freq: 18 - 324 | wiki_freq: 1776 - 9943 | sentence_idx: 928649 | align_1: 20-20 | align_2: 21-24 |    In all spheres of endeavor , things are either in a state of chaos or actively indicating new ways of perceiving how your world really operates . ||| Auf allen Gebieten eures Bemühens befinden sich die Dinge entweder im Chaos oder zeigen in aktiver Weise neue Wege der Erkenntnis darüber auf , wie eure Welt tatsächlich funktioniert . 

Suppose Nehmen | w_freq: 91 - 628 | wiki_freq: 5239 - 469 | sentence_idx: 928665 | align_1: 0-0 | align_2: 1-5 |    Suppose you are the most powerful and influential criminal in the world , who has the police and the ministers on his payroll . ||| Nehmen wir an , dass Sie der mächtigste und einflussreichste Verbrecher in der Welt sind , der die Polizei und die Minister auf seiner Lohnliste hat . 

worrying aufhören | w_freq: 151 - 839 | wiki_freq: 2700 - 1148 | sentence_idx: 929125 | align_1: 15-15 | align_2: 16-19 |    Finance jobs today pay the best salaries in the job industry and you should stop worrying about the recession coz it is almost over . ||| Finanzen Jobs , heute zahlen die besten Gehälter in den Job-Industrie , und Sie sollten aufhören , sich Sorgen über die Rezession coz es ist fast vorbei . 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 929519 | align_1: 0-0 | align_2: 1-4 |    Remember that everyone is different , so what you find kinky , the cam girl you choose to have a private show with might not . ||| Denken sie daran , dass jeder anders ist , also was sie kinky finden , die cam-girl , die sie wählen , um eine private show mit vielleicht nicht zu haben . 

detector Metalldetektoren | w_freq: 49 - 7 | wiki_freq: 10918 - 145 | sentence_idx: 930070 | align_1: 19-18 | align_2: 20-23 |    “ The only thing in the Jewish Museum that will remind me of home will probably be the metal detector you have to go through at the entrance . ” ||| » Das Einzige , was mich im Jüdischen Museum an meine Lebenswelt erinnern wird , werden wahrscheinlich die Metalldetektoren sein , durch die man am Eingang gehen muss . « 

priorities Prioritäten | w_freq: 539 - 458 | wiki_freq: 11685 - 1144 | sentence_idx: 930452 | align_1: 5-6 | align_2: 6-12 |    It refers to the key priorities it should address in order to ensure a strong , competitive , innovative and ultimately highly digitised Europe . ||| Es wird darin auf die wichtigsten Prioritäten Bezug genommen , mit denen sie sich befassen sollte , um ein starkes , wettbewerbsfähiges , innovatives und letztendlich hochdigitalisiertes Europa zu ermöglichen . 

imagine stelle | w_freq: 1130 - 299 | wiki_freq: 9379 - 3298 | sentence_idx: 932934 | align_1: 1-1 | align_2: 2-6 |    I imagine they might exist in massive ships … having used up all the resources from their home planet . ||| Ich stelle mir vor , dass sie in riesigen Schiffen existieren könnten , nachdem sie alle Ressourcen ihres Heimatplaneten aufgebraucht haben . 

Suppose Stell | w_freq: 91 - 51 | wiki_freq: 5239 - 171 | sentence_idx: 933291 | align_1: 0-0 | align_2: 1-4 |    Suppose you are the most powerful and influential criminal in the world , who has the police and the ministers on his payroll . ||| Stell dir vor , du bist der mächtigste und einflussreichste Verbrecher auf dieser Welt , der die Polizei und Minister auf seiner Gehaltsliste hat . 

Remember Behalten | w_freq: 921 - 38 | wiki_freq: 9753 - 90 | sentence_idx: 933822 | align_1: 0-0 | align_2: 1-5 |    Remember that promotion extensions are available , but only in the new Adwords interface . ||| Behalten Sie im Hinterkopf , dass Promotion-Erweiterungen möglich sind , dies jedoch ausschließlich in dem neuen Adwords Interface . 

Suppose Nehmen | w_freq: 91 - 628 | wiki_freq: 5239 - 469 | sentence_idx: 933957 | align_1: 1-1 | align_2: 2-5 |    “ Suppose a doctor tells their patient , ‘ There ’s a drug that ’s not yet been approved in the United States , but it ’s being used in other countries and there ’s evidence that it could be of help . ||| " Nehmen wir an , ein Arzt sagt seiner Patientin : " Es gibt ein Medikament , das in den USA noch nicht zugelassen ist , aber es wird in anderen Ländern verwendet und es gibt Hinweise , dass es hilfreich sein könnte . 

Hertz Hertz | w_freq: 16 - 19 | wiki_freq: 3567 - 2610 | sentence_idx: 934170 | align_1: 13-12 | align_2: 14-17 |    Especially the option to increase the refresh rate from classic 60 to 120 Hertz will please many . ||| Vor allem die Option , die Bildwiederholrate von klassischen 60 auf 120 Hertz steigern zu können , wird viele erfreuen . 

timetables Zeitpläne | w_freq: 15 - 50 | wiki_freq: 1954 - 93 | sentence_idx: 934643 | align_1: 10-12 | align_2: 11-16 |    The way how Vipassana is taught as well as the timetables are the same in all centres across the globe . ||| Die Art und Weise wie Vipassana gelehrt wird , als auch die Zeitpläne der Kurse , ist in allen Zentren weltweit identisch . 

Innocence Innocence | w_freq: 19 - 7 | wiki_freq: 3892 - 342 | sentence_idx: 935134 | align_1: 21-23 | align_2: 22-28 |    This is a great gift I have given to England , here is the birth of * crucified innocence and Divine Innocence ! ||| Es ist ein großes Geschenk , das ich England gegeben habe , hier ist die Geburt * der gekreuzigten Unschuld und der Divine Innocence ( Göttlichen Unschuld ) ! 

semester Semesters | w_freq: 127 - 40 | wiki_freq: 14242 - 421 | sentence_idx: 935492 | align_1: 14-11 | align_2: 15-17 |    He was placed on administrative leave and will retire at the end of the semester for having said in class that women and girls are safer in the U.S. than in any Middle Eastern country . ||| Er wurde in den Ruhestand versetzt und wird am Ende des Semesters in den Ruhestand treten , weil er in der Klasse gesagt hat , dass Frauen und Mädchen in den USA sicherer sind als in irgendeinem Land im Nahen Osten . 

deficiencies Mängel | w_freq: 77 - 216 | wiki_freq: 6174 - 5684 | sentence_idx: 937423 | align_1: 12-10 | align_2: 13-14 |    The meaningfulness of his approach is confirmed by the more than 60,000 deficiencies found . ||| Die Sinnhaftigkeit seines Vorgehens wird durch die mehr als 60.000 Mängel , die dabei festgestellt wurden , bestätigt . 

cage käfig | w_freq: 102 - 9 | wiki_freq: 13495 - 0 | sentence_idx: 938027 | align_1: 11-11 | align_2: 12-17 |    I would n't recommend putting more than one rabbit in a cage unless they are from the same litter and still very young . ||| Ich würde nicht empfehlen , mehr als ein kaninchen in einen käfig zu legen , es sei denn , sie stammen aus demselben wurf und sind noch sehr jung . 

Suppose Stellt | w_freq: 91 - 74 | wiki_freq: 5239 - 590 | sentence_idx: 938855 | align_1: 0-0 | align_2: 1-4 |    Suppose you had promised to some poor woman that you would give her a meal tomorrow . ||| Stellt euch vor , ihr hättet einen armen Frau versprochen , ihr morgen ein Mittagessen zu geben . 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 939941 | align_1: 0-0 | align_2: 1-4 |    Remember that no matter what your critical inner voice may be telling you , the situation is far from hopeless . ||| Denken sie daran , dass , egal was ihre kritische innere stimme ihnen sagen mag , die situation weit davon entfernt ist , hoffnungslos zu sein . 

Forget Vergessen | w_freq: 123 - 297 | wiki_freq: 4867 - 1305 | sentence_idx: 941098 | align_1: 0-0 | align_2: 1-5 |    Forget what you learned before . " ||| Vergessen mußt Du das , was früher Du gelernt . " 

Forget Vergessen | w_freq: 123 - 297 | wiki_freq: 4867 - 1305 | sentence_idx: 941099 | align_1: 0-0 | align_2: 1-5 |    Forget what you learned before . " ||| Vergessen mußt du das , was früher du gelernt . “ 

dosage Dosierung | w_freq: 124 - 118 | wiki_freq: 3683 - 1503 | sentence_idx: 941167 | align_1: 7-6 | align_2: 8-11 |    This is considered as a very lower dosage and this should be tolerated by most of the consumers . ||| Dies wird als ein sehr niedriger Dosierung in Betracht gezogen , und dies sollte von den meisten Verbrauchern toleriert werden . 

Suppose Nehmen | w_freq: 91 - 628 | wiki_freq: 5239 - 469 | sentence_idx: 941572 | align_1: 0-0 | align_2: 1-4 |    Suppose I caught the flu , but I have a baby at home who is also sick . ||| Nehmen wir an , ich habe mich erkältet , doch ich habe auch ein kleines Kind zu Hause , das ebenfalls krank ist . 

Regulation Insolvenzverordnung | w_freq: 756 - 1 | wiki_freq: 14492 - 4 | sentence_idx: 941666 | align_1: 17-17 | align_2: 18-21 |    Some aspects of the Swedish rules governing these procedures under Article 86(1 ) of the revised Insolvency Regulation are explained in brief below . ||| Einige Gesichtspunkte der schwedischen Regelungen für diese Verfahren , die in Artikel 86 Absatz 1 der überarbeiteten Insolvenzverordnung vorgesehen sind , werden im Folgenden kurz erläutert . 

Satan Satan | w_freq: 577 - 478 | wiki_freq: 10944 - 2179 | sentence_idx: 941794 | align_1: 11-9 | align_2: 12-14 |    The Israelites needed to undergo another period for the separation of Satan before they could restore this foundation through indemnity . ||| Die Israeliten mussten eine weitere Periode der Trennung von Satan auf sich nehmen , bevor sie dieses Fundament durch Wiedergutmachung wiederherstellen konnten . 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 944468 | align_1: 0-0 | align_2: 1-4 |    Remember when Lena Dunham ’s character Hannah on Girls told her ex about her HPV diagnosis ? ||| Denken Sie daran , wenn Lena Dunhams Charakter Hannah auf Mädchen sagte Ihr ex-über Ihre HPV-Diagnose ? 

