Internas Internas | w_freq: 1 - 1 | wiki_freq: 90 - 5 | sentence_idx: 224 | align_1: 13-14 | align_2: 14-19 |    Secondly , we have greatly improved controls , and the Servicio de Rentas Internas has also improved a lot in terms of human resources . ||| Deuxièmement , nous avons beaucoup amélioré les contrôles , et le Servicio de Rentas Internas ( SRI ) s’ est aussi beaucoup amélioré en termes de ressources humaines . 

workdays journées | w_freq: 2 - 256 | wiki_freq: 345 - 12514 | sentence_idx: 845305 | align_1: 24-23 | align_2: 25-28 |    For example , after I put up “ I am extremely productive , ” I came up with a simpler way to structure my workdays that is helping me get more done each week . ||| Par exemple , après avoir affiché « Je suis extrêmement productif » , j’ ai trouvé une façon plus simple de structurer mes journées de travail , ce qui m’ aide à en faire plus chaque semaine . 

quote cite | w_freq: 254 - 153 | wiki_freq: 13498 - 14861 | sentence_idx: 846812 | align_1: 1-1 | align_2: 2-5 |    I quote below , the top five , making them follow a brief commentary [ 3 ] . ||| Je cite , ci - après , les cinq principales , en les faisant suivre d’ un bref commentaire [ 3]. 

heartbreaking déchirante | w_freq: 22 - 12 | wiki_freq: 2118 - 107 | sentence_idx: 847442 | align_1: 23-31 | align_2: 24-36 |    Perhaps it was because each of those people—who helped Jay and his sister traverse the country as quickly as possible during an impossibly heartbreaking day—were drawing purely on their sense of humanity . ||| C’ est peut-être parce que chacune de ces personnes - qui ont aidé Jay et sa sœur à traverser le pays aussi rapidement que possible au cours d’ une journée aussi déchirante que possible - s’ appuyait uniquement sur leur sens de l’ humanité . 

storytelling storytelling | w_freq: 23 - 4 | wiki_freq: 12006 - 119 | sentence_idx: 848040 | align_1: 30-33 | align_2: 31-38 |    I asked Tynan if I could interview him about some of the key social skills he talks about , including the one that I find most fascinating and useful — storytelling . ||| J’ ai demandé à Tynan si je pouvais l’ interviewer au sujet de certaines compétences sociales dont il parle , y compris celle que je trouve la plus utile et fascinante : le storytelling , raconter des histoires . 

Maybe Peut | w_freq: 952 - 2054 | wiki_freq: 6736 - 3705 | sentence_idx: 848373 | align_1: 17-18 | align_2: 18-22 |    I was enthralled with the possibility of creating excellence , and I thought to myself : ‘ Maybe one day I ’ll also make a great extra virgin olive oil . ” ||| J' étais fasciné par la possibilité de créer de l' excellence et je me suis dit : ' Peut - être qu' un jour je ferai aussi une excellente extra virgin huile d' olive . " 

Nobody Personne | w_freq: 380 - 1172 | wiki_freq: 10051 - 2957 | sentence_idx: 848801 | align_1: 0-0 | align_2: 1-4 |    Nobody perfected this art of deception , or double-speak , than the Zionist agents . ||| Personne n’ a autant perfectionné cet art de la tromperie , ou du double langage , que les agents sionistes . 

Douglass Douglass | w_freq: 6 - 6 | wiki_freq: 7981 - 655 | sentence_idx: 850650 | align_1: 5-5 | align_2: 6-9 |    Among the most important to Douglass was Morton ’s claim that ancient Egyptians were white . ||| Parmi les plus importants à Douglass , il y avait l' affirmation de Morton selon laquelle les anciens Egyptiens étaient blancs . 

Anyway Quoi | w_freq: 174 - 512 | wiki_freq: 1705 - 4268 | sentence_idx: 850949 | align_1: 0-0 | align_2: 1-5 |    Anyway , do allow yourself both the wisdom and the entertainment of the last hurrah of the human . ||| Quoi qu’ il en soit , permettez -vous à la fois la sagesse et le divertissement du dernier hourra de l' humain . 

tsunami tsunami | w_freq: 79 - 84 | wiki_freq: 11032 - 1825 | sentence_idx: 851057 | align_1: 16-13 | align_2: 17-21 |    This mistake has been made before , for example in the wake of the Indian Ocean tsunami five years ago . ||| Cette erreur a été faite auparavant , par exemple à la suite du tsunami de l’ océan indien il y a cinq ans . 

resolutions résolutions | w_freq: 325 - 355 | wiki_freq: 12716 - 2882 | sentence_idx: 851873 | align_1: 16-17 | align_2: 17-22 |    It ’s time for the international community to implement more than 60 years of United Nations resolutions . ||| Le moment est venu pour la communauté internationale de mettre en œuvre plus de soixante ans de résolutions des Nations - Unies . 

Palestinians Palestiniens | w_freq: 1270 - 1309 | wiki_freq: 12372 - 2644 | sentence_idx: 851923 | align_1: 4-4 | align_2: 5-9 |    In truth , ordinary Palestinians need neither Fatah nor Hamas to call for a ‘ day of rage ’ or a new Intifada . ||| En vérité , les Palestiniens du peuple n’ ont besoin ni du Fatah ni du Hamas pour appeler à un « jour de colère » ou à une nouvelle Intifada . 

Regardless Quoi | w_freq: 234 - 512 | wiki_freq: 8260 - 4268 | sentence_idx: 852237 | align_1: 0-0 | align_2: 1-5 |    Regardless , everyone continues to work diligently on Ion Maiden to deliver the best possible experience later this year . ||| Quoi qu’ il en soit , tout le monde continue de travailler avec diligence sur Ion Maiden pour offrir la meilleure expérience possible plus tard cette année . 

mobilize mobilisons | w_freq: 154 - 7 | wiki_freq: 3993 - 3 | sentence_idx: 853686 | align_1: 7-5 | align_2: 8-10 |    On this World Day , let us mobilize nationally and internationally to secure a safe and healthy working environment for all giving highest priority to the principle of prevention . ||| En cette journée mondiale , mobilisons -nous , aux niveaux national et international , pour assurer à chacun un environnement de travail sûr et sain , en accordant la plus haute priorité au principe de prévention . 

UNHCR HCR | w_freq: 142 - 132 | wiki_freq: 2768 - 575 | sentence_idx: 854337 | align_1: 1-2 | align_2: 2-16 |    “ UNHCR received only half of the funding it needed in 2014 for programmes in Iraq and Syria and is extremely concerned at the slow pace of pledges for this year . ||| “ Le HCR ( Agence des Nations Unies pour les réfugiés , ndlr ) n' a reçu que la moitié des financements dont il avait besoin en 2014 pour ses programmes en Irak et en Syrie , et il est très inquiet du rythme très lent des promesses de dons cette année . ” 

Schreiber Schreiber | w_freq: 7 - 7 | wiki_freq: 3216 - 1120 | sentence_idx: 854863 | align_1: 25-23 | align_2: 26-29 |    Has the Prime Minister or his representatives ever had any discussions with Mr. Mulroney or his representatives , not on behalf of but about Mr. Schreiber ? ||| Le premier ministre ou ses représentants ont -ils déjà discuté avec M. Mulroney ou ses représentants , non pas au nom de M. Schreiber , mais à son sujet ? 

Zamberlines Zamberline | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 854943 | align_1: 24-28 | align_2: 25-33 |    The 2015 Ordinary Synod on the Family and Evangelization will have another chance to tackle these questions , which the Church – as the Zamberlines rightly noted – needs to address clearly and directly . ||| Le Synode Ordinaire de 2015 sur la Famille et l’ Evangélisation aura une autre chance de s’ attaquer à ces questions , que l’ Eglise — comme les Zamberline l’ ont noté avec justesse — a besoin d’ aborder clairement et directement . 

Refugees Refugees | w_freq: 88 - 5 | wiki_freq: 5214 - 76 | sentence_idx: 857846 | align_1: 6-6 | align_2: 7-14 |    [ 10 ] U.S. Committee for Refugees , “ When Refugees Wo n’t Go Home : The Dilemma of Chadians in Sudan , ” June 1987 . ||| [ 10 ] U.S. Committee for Refugees ( Comité américain pour les réfugiés ) , « When Refugees Won’ t Go Home : The Dilemma of Chadians in Sudan » , juin 1987 . 

munitions munitions | w_freq: 46 - 139 | wiki_freq: 9464 - 13838 | sentence_idx: 857903 | align_1: 9-12 | align_2: 10-16 |    As I ’ve said all along , these are munitions linked to alleged chemical attacks , not chemical munitions used in chemical attacks . ||| Comme je l’ ai dit tout le temps , ce sont des munitions qu’ on a lié à de présumées attaques chimiques , pas des munitions chimiques utilisées dans des attaques chimiques . 

recession récession | w_freq: 250 - 271 | wiki_freq: 11559 - 2295 | sentence_idx: 858038 | align_1: 8-7 | align_2: 9-12 |    Now people have caught on that the 2008 recession never ended and will never end ( at least not for ordinary folks ) so the illusion of another massive change is necessary . ||| Maintenant les gens ont saisi que la récession de 2008 n’ est pas finie et ne finira jamais ( du moins pas pour les gens ordinaires ) , donc l’ illusion d’ un changement massif est nécessaire . 

cherished conservais | w_freq: 29 - 1 | wiki_freq: 2417 - 0 | sentence_idx: 858596 | align_1: 2-2 | align_2: 3-6 |    But I cherished his great and good words in my heart . ||| Mais je conservais , moi , ses grandes et bonnes paroles dans mon cœur . 

208 208 | w_freq: 25 - 26 | wiki_freq: 7035 - 2262 | sentence_idx: 858692 | align_1: 2-2 | align_2: 3-8 |    Of the 208 human-mediated minerals identified by the Deep Carbon Observatory researchers , 29 contain carbon . ||| Sur les 208 minéraux issus de l’ activité humaine identifiés par les chercheurs du Deep Carbon Observatory , 29 contiennent du carbone . 

glory gloire | w_freq: 451 - 455 | wiki_freq: 14479 - 12100 | sentence_idx: 860203 | align_1: 14-16 | align_2: 15-20 |    When Christ your life appears , then you too will appear with him in glory . " ||| Quand le Christ , votre vie , apparaîtra , alors vous apparaîtrez vous aussi dans sa gloire ( lien ) . » 

lends confère | w_freq: 33 - 79 | wiki_freq: 4638 - 6986 | sentence_idx: 860282 | align_1: 1-1 | align_2: 2-6 |    This lends extra power to the European Commission at the expense of Member States [ 1 ] . ||| Cela confère d’ ailleurs un pouvoir supplémentaire à la Commission européenne , aux dépens des Etats membres[1]. 

interruptions interruptions | w_freq: 43 - 43 | wiki_freq: 2895 - 1320 | sentence_idx: 860936 | align_1: 15-16 | align_2: 16-20 |    Since then , photography has become my favorite pastime , and since 1991 with some interruptions also became a source of income . ||| Depuis lors , la photographie est devenue mon passe-temps favori et depuis 1991 , avec quelques interruptions , elle est également devenue une source de revenus . 

’re sommes | w_freq: 7611 - 12963 | wiki_freq: 11174 - 13364 | sentence_idx: 860975 | align_1: 13-13 | align_2: 14-17 |    “ Typically , we have a window of about three hours where we ’re focused . ||| « Typiquement , nous avons une fenêtre d’ environ trois heures où nous sommes vraiment , vraiment concentrés . 

Shittim Souviens | w_freq: 1 - 22 | wiki_freq: 35 - 330 | sentence_idx: 860990 | align_1: 0-0 | align_2: 1-8 |    Shittim to Gilgal , that you may know the righteous acts of the Lord . ” ||| Souviens - toi du passage de Shittim jusqu’ à Guilgal pour que tu reconnaisses les justes actions du Seigneur . 

macro-regions macro-régions | w_freq: 3 - 3 | wiki_freq: 16 - 16 | sentence_idx: 861548 | align_1: 15-15 | align_2: 16-20 |    Regional development : Strengthening sustainable social , cultural and economic development in the 4 EU macro-regions through the Cultural Routes of the Council of Europe . ||| Développement régional : renforcer le développement social , culturel et économique durable dans les 4 macro-régions de l’ UE à travers les Itinéraires culturels du Conseil de l’ Europe . 

Qusayr Qusayr | w_freq: 2 - 2 | wiki_freq: 118 - 41 | sentence_idx: 862416 | align_1: 9-9 | align_2: 10-14 |    They also fear that the fate of Christians in Qusayr could soon affect the 10,000 believers who live in other villages in the area . ||| Ils craignent aussi que le sort des chrétiens en Qusayr , mais aussi qui pourrait bientôt concerner les 10.000 croyants qui vivent dans d’ autres villages dans la région . 

Incorporate Intégrer | w_freq: 10 - 19 | wiki_freq: 73 - 51 | sentence_idx: 862467 | align_1: 0-0 | align_2: 1-5 |    Incorporate outside leadership : rather than execute defeated leaders , Louverture often formed an alliance with them and let them govern a region using their knowledge of the local culture . ||| Intégrer des leaders de l’ extérieur : plutôt que d’ exécuter les chefs vaincus , Louverture a souvent formé une alliance avec eux et les a laissés gouverner une région en utilisant leur connaissance de la culture locale . 

declarations déclarations | w_freq: 151 - 833 | wiki_freq: 4897 - 9177 | sentence_idx: 862479 | align_1: 10-11 | align_2: 11-16 |    Do n't be worried if something else than the variable declarations themselves look a bit strange to you . ||| Ne vous inquiétez pas si quelque chose d' autre que les déclarations de variable elles - mêmes vous semble un peu étrange . 

eighty quatre-vingts | w_freq: 44 - 37 | wiki_freq: 7331 - 2095 | sentence_idx: 863092 | align_1: 6-7 | align_2: 7-11 |    And the land was undisturbed for eighty years . ” ||| Et le pays fut en repos pendant quatre-vingts [ shemoniym ] ans . 

sympathy sympathie | w_freq: 116 - 126 | wiki_freq: 13179 - 4475 | sentence_idx: 863196 | align_1: 10-15 | align_2: 11-22 |    ( Members of the Motion Picture Academy felt so much sympathy they gave Hanks an Oscar . ) ||| ( Les membre de l’ académie de la Motion Picture Academy ont éprouvé tellement de sympathie à l’ égard de Hanks qu’ ils lui ont décerné un Oscar . ) 

negotiator négociateur | w_freq: 37 - 37 | wiki_freq: 3378 - 1071 | sentence_idx: 863544 | align_1: 7-5 | align_2: 8-13 |    " If you know a Canadian trade negotiator , please give them a hug . ||| « Si vous connaissez un négociateur commercial canadien , s' il vous plaît , embrassez - le . 

negotiator négociateur | w_freq: 37 - 37 | wiki_freq: 3378 - 1071 | sentence_idx: 863545 | align_1: 7-5 | align_2: 8-13 |    " If you know a Canadian trade negotiator , please give them a hug . ||| « Si vous connaissez un négociateur commercial canadien , s’ il vous plaît , embrassez - le . 

pig cochon | w_freq: 63 - 40 | wiki_freq: 13570 - 2547 | sentence_idx: 863569 | align_1: 8-9 | align_2: 9-14 |    “ The slave trader , was it the pig we meet this afternoon ? ” ||| « Le marchand d’ esclave , était -ce le cochon sur patte que l’ on a rencontré cette après-midi ? » 

prescription prescription | w_freq: 122 - 97 | wiki_freq: 8610 - 3194 | sentence_idx: 864617 | align_1: 11-13 | align_2: 12-18 |    Now , for the first time , more Americans die from prescription pills—including ten very popular meds . ||| Maintenant , pour la première fois , plus d' Américains meurent de la prescription des pilules , y compris dix médicaments très populaires 

fertilizer engrais | w_freq: 22 - 43 | wiki_freq: 5779 - 4220 | sentence_idx: 864737 | align_1: 10-10 | align_2: 11-15 |    And since they were able to buy better seeds and fertilizer their yields went up — by between 44 and 120 percent . ||| Et comme ils ont pu acheter des semences et des engrais de meilleure qualité , leurs rendements ont grimpé – entre 44 et 120 pour cent . 

E-235 E-235 | w_freq: 2 - 3 | wiki_freq: 0 - 0 | sentence_idx: 867164 | align_1: 0-0 | align_2: 1-8 |    E-235 Not long ago in London , England , taking a little walk ... ||| E-235 ( 240 ) Il n' y a pas longtemps , à Londres , en Angleterre , en faisant une petite promenade ... 

perfidy perfidie | w_freq: 3 - 3 | wiki_freq: 226 - 225 | sentence_idx: 868248 | align_1: 13-14 | align_2: 14-19 |    As we see it , Iraqi and Palestinian suffering results not from Western perfidy but from the actions of their own cynical and ambitious leaders . ||| Comme on le voit , les souffrances irakienne et palestinienne résultent non de la perfidie de l' Occident , mais des actions de leurs propres dirigeants cyniques et ambitieux . 

Haitians Haïtiens | w_freq: 65 - 53 | wiki_freq: 1742 - 556 | sentence_idx: 868265 | align_1: 17-19 | align_2: 18-23 |    Today , she has three shows , and one of her missions is changing the image of Haitians internationally , one episode at a time . ||| Aujourd’hui , elle a trois spectacles , et l’ une de ses missions est de changer l’ image des Haïtiens à l’ échelle internationale , un épisode à la fois . 

saas Hadîth | w_freq: 2 - 1 | wiki_freq: 14 - 32 | sentence_idx: 868540 | align_1: 3-1 | align_2: 4-14 |    Our Prophet ( saas ) revealed that the life span of the world was 7000 years ||| Un Hadîth ( parole attribuée au Prophète , mais n’ appartenant pas au Coran ) aurait indiqué l' âge de l' univers : " Le monde ( dure ) 7000 ans . 

Silom Silom | w_freq: 1 - 1 | wiki_freq: 164 - 26 | sentence_idx: 870008 | align_1: 16-17 | align_2: 17-21 |    “ I took Steve to bookshops at least once a month at Siam Square or Central Silom . ||| « J’ emmenais Steve aux librairies au moins une fois par mois à Siam Square ou Central Silom ( Indonésie ) . 

Remember Vous | w_freq: 906 - 20026 | wiki_freq: 9753 - 6197 | sentence_idx: 870336 | align_1: 0-0 | align_2: 1-4 |    Remember when I was sitting up there at the Boys & Girls Club in 2010 ? ||| Vous vous souvenez , quand j’ étais assis au Boys & Girls Club en 2010 ? 

Join Joins | w_freq: 207 - 2 | wiki_freq: 1607 - 10 | sentence_idx: 871376 | align_1: 0-0 | align_2: 1-4 |    Join me in the IDEA of peace , for in ideas minds CAN communicate . ||| Joins - toi à moi dans l’ idée de la paix , car en idées les esprits peuvent communiquer . 

E-59 E-59 | w_freq: 16 - 18 | wiki_freq: 0 - 1 | sentence_idx: 873299 | align_1: 0-0 | align_2: 1-6 |    E-59 So I said , that , " We , too , are reflecting something . " ||| E-59 ( 43 ) J' ai donc dit : " Nous aussi , nous reflétons quelque chose . " 

punishes punit | w_freq: 27 - 34 | wiki_freq: 1197 - 889 | sentence_idx: 874332 | align_1: 23-27 | align_2: 24-32 |    They were able to get away with their schemes for a time , but eventually , Google caught on , and now actively punishes platforms that engage in bad SEO practices . ||| Ils ont été en mesure de s’ en tirer avec leurs plans pendant un certain temps , mais finalement , Google a pris sur , et maintenant punit activement les plates - formes qui s’ engagent dans de mauvaises pratiques SEO . 

somebody quelqu’ | w_freq: 633 - 2497 | wiki_freq: 8743 - 1574 | sentence_idx: 874610 | align_1: 16-18 | align_2: 17-22 |    But he was looking very weak , so it was not a surprise to me when somebody called me from Mexico and said , " The Master is pretty sick , please pray for him . " ||| Mais il avait l’ air très faible , alors ce n’ était pas une surprise pour moi quand quelqu’ un m’ a appelé du Mexique et a dit : « Le Maître est très malade , s’ il vous plaît priez pour lui . » 

alertsis alertes | w_freq: 1 - 96 | wiki_freq: 0 - 1567 | sentence_idx: 874755 | align_1: 12-14 | align_2: 13-18 |    And no , Monsanto did not survive but after years of fake alertsis finally here : genetically modified cannabis for the commercial market . ||| Et non , Monsanto n’ a pas survécu mais après des années de fausses alertes , c’ est enfin arrivé : du cannabis génétiquement modifié pour le marché commercial . 

expecting attendaient | w_freq: 238 - 191 | wiki_freq: 11792 - 1869 | sentence_idx: 874781 | align_1: 37-40 | align_2: 38-44 |    It was also reported that the details of the agreement would be provided to the IAEA within a week , and that Tehran , together with the agreement 's two co-sponsors , Turkey and Brazil , were expecting it to be implemented within a month . ||| Il a également été signalé que les détails de l’ accord seraient fournis à l’ AIEA dans la semaine , et que Téhéran , ainsi que les deux co-sponsors de l’ accord , la Turquie et le Brésil , s’ attendaient à ce qu’ il entre en application dans le mois . 

Anyway Quoi | w_freq: 174 - 512 | wiki_freq: 1705 - 4268 | sentence_idx: 877836 | align_1: 0-0 | align_2: 1-5 |    Anyway , this election will have definitely brought Cameroonian politics into the digital age . ||| Quoi qu’ il en soit , cette élection aura définitivement fait entrer la politique camerounaise dans l’ ère du digital . 

shepherd berger | w_freq: 32 - 32 | wiki_freq: 5489 - 3683 | sentence_idx: 878134 | align_1: 17-16 | align_2: 18-21 |    say , " He who scattered Israel will gather him , and will keep him as a shepherd a flock . " ||| Dites : Celui qui a dispersé Israël le rassemblera , Et il le gardera comme le berger [ ra`ah ] garde son troupeau . 

Whatever Quelle | w_freq: 532 - 1173 | wiki_freq: 7726 - 2374 | sentence_idx: 878644 | align_1: 0-0 | align_2: 1-5 |    Whatever activity you plan to take , discuss with your OB / GYN so that it helps in guiding you better . ||| Quelle que soit l ’ activité que vous envisagez de prendre , discutez avec votre OB / GYN afin qu’ il aide à vous guider mieux . 

Palestinians Palestiniens | w_freq: 1270 - 1309 | wiki_freq: 12372 - 2644 | sentence_idx: 878865 | align_1: 24-22 | align_2: 25-26 |    And for want of having found the real guilty parties , Israel is certainly capable of accusing others , preferably , of course , Palestinians . ||| Et faute d’ avoir trouvé de vrais coupables , Israël est fort capable d’ en inculper d’ autres , de préférence des Palestiniens , bien entendu . 

liberalisation libéralisation | w_freq: 35 - 113 | wiki_freq: 1475 - 2593 | sentence_idx: 878931 | align_1: 11-12 | align_2: 12-17 |    These results are consistent with other studies that show that tariff liberalisation in itself does not promote growth or even trade . ||| Ces résultats sont cohérents avec d’ autres études qui montrent que la libéralisation des tarifs douaniers , en elle-même , ne favorise pas la croissance , ni même le commerce . 

E-17 E-17 | w_freq: 22 - 24 | wiki_freq: 29 - 10 | sentence_idx: 879081 | align_1: 0-0 | align_2: 1-5 |    E-17 Well , the little fellow was disappointed . ||| E-17 ( 28 ) Eh bien , le petit garçon était déçu . 

hopefully espérons | w_freq: 201 - 943 | wiki_freq: 3850 - 195 | sentence_idx: 880103 | align_1: 16-21 | align_2: 17-26 |    We will continue to work within the legal process to share information when we can to hopefully prevent horrific acts of violence . ||| Nous continuerons à travailler dans le cadre de la procédure juridique pour partager des informations lorsque nous pourrons , afin , espérons - le , de prévenir des actes de violence horribles . 

anything—but quoique | w_freq: 1 - 152 | wiki_freq: 2 - 6278 | sentence_idx: 882733 | align_1: 13-18 | align_2: 14-29 |    You do n’t need money , or a large animal organization , or anything—but your own decision—to help achieve abolition . ||| Vous n’ avez pas besoin d’ argent ou d’ une grosse organisation de défense des animaux ou de quoique ce soit d’ autre – vous n’ avez qu’ à vous décider – pour aider à obtenir l’ abolition . 

twenty-six vingt-six | w_freq: 14 - 14 | wiki_freq: 5158 - 3323 | sentence_idx: 882765 | align_1: 1-1 | align_2: 2-5 |    At twenty-six , he had been sent to Shanghai by a news agency . ||| À vingt-six ans , donc , il avait été envoyé à Shanghai par une agence de presse . 

10a bis | w_freq: 8 - 69 | wiki_freq: 191 - 6087 | sentence_idx: 885832 | align_1: 19-22 | align_2: 20-26 |    [ inter alia ] a provision of Directive [ 85/337 / EEC ( 7 ) ] to which Article 10a … applies … ’ ||| [ notamment ] une disposition de la directive 85/337 / CEE ( 7 ) [ … ] à laquelle l’ article 10 bis [ … ] s’ applique [ … ] » 

paradox paradoxe | w_freq: 136 - 139 | wiki_freq: 8086 - 3832 | sentence_idx: 886497 | align_1: 4-1 | align_2: 5-6 |    It turns out a paradox , leftists and anarchists receive funds from the state and capitalists , that is , from their main " class enemies " . ||| Un paradoxe apparaît , c’ est que les gauchistes et les anarchistes reçoivent des fonds venant de l’ Etat et des capitalistes , c’ est - à - dire de leurs principaux « ennemis de classe » . 

Attention Attention | w_freq: 92 - 198 | wiki_freq: 3034 - 3729 | sentence_idx: 887396 | align_1: 0-0 | align_2: 1-5 |    Attention car-share riders and drivers based in the UK : calling a car might be about to get lot more difficult . ||| Attention , les coureurs en auto-partage et les conducteurs basés au Royaume - Uni : appeler une voiture pourrait être sur le point de devenir beaucoup plus difficile . 

forgiveness pardon | w_freq: 280 - 313 | wiki_freq: 7535 - 4414 | sentence_idx: 887838 | align_1: 7-10 | align_2: 8-16 |    There is often no better proof of forgiveness than to pray for those who have offended us . ||| Il n' y a guère souvent de meilleures preuves de pardon qu' on puisse donner , que de prier pour ceux qui nous ont offensés . 

respecting respectant | w_freq: 176 - 130 | wiki_freq: 3740 - 4162 | sentence_idx: 887859 | align_1: 21-22 | align_2: 22-27 |    I am not advocating for a total replacement of the current model , only overcoming the flaws of the system while respecting state loyalty . ||| Je ne milite pas pour un remplacement total du modèle actuel , mais seulement pour combler les lacunes du système tout en respectant la loyauté de l’ État . 

− − | w_freq: 44 - 58 | wiki_freq: 10522 - 1591 | sentence_idx: 888748 | align_1: 9-9 | align_2: 10-13 |    Catherine Stihler ( PSE ) , in writing . − This report on the White Paper on Sport needs to recognise that there is a subsidiarity issue over sport in the EU . ||| Catherine Stihler ( PSE ) , par écrit . − ( EN ) Ce rapport sur le Livre blanc sur le sport doit reconnaître la place de la subsidiarité dans le domaine du sport au sein de l' UE . 

Ask Demandez | w_freq: 560 - 415 | wiki_freq: 5060 - 67 | sentence_idx: 889774 | align_1: 0-0 | align_2: 1-9 |    Ask where the parts come from , how they are assembled , and what the warranty is . ||| Demandez -vous qui est celui qui vient , d’ où il vient et où il vient , en vue de quoi , quand et par quelle voie . » 

please Sauvez | w_freq: 1021 - 11 | wiki_freq: 10803 - 225 | sentence_idx: 889965 | align_1: 1-0 | align_2: 2-5 |    Save please ( I ca n’t ask enough ) what you can – I ’m in your hands . ||| Sauvez s’ il vous plait ( je ne peux pas demander assez ) ce que vous pouvez -je suis entre vos mains . 

hopefully espérons | w_freq: 201 - 943 | wiki_freq: 3850 - 195 | sentence_idx: 890550 | align_1: 12-13 | align_2: 13-17 |    – the data analysis ( you use your accumulated customer data , hopefully while also making an attractive infographic ) ||| – l’ analyse des données ( vous utilisez vos données client accumulées , espérons - le tout en créant une infographie attrayante ) 

Fake contrefaçon | w_freq: 47 - 86 | wiki_freq: 3981 - 1503 | sentence_idx: 891213 | align_1: 3-4 | align_2: 4-8 |    Next The 14 Fake Olive Oil Companies Are Revealed Now – Avoid These Brands ||| Les quatorze compagnies de contrefaçon d’ huile d’ olive sont divulguées maintenant – Évitez ces marques 

trans-Atlantic trans-Atlantique | w_freq: 16 - 2 | wiki_freq: 1587 - 7 | sentence_idx: 891813 | align_1: 8-11 | align_2: 9-16 |    But he cautioned that grander claims about a trans-Atlantic free trade deal were premature . ||| Mais il a averti que grander allégations au sujet d’ un trans-Atlantique de l’ accord de libre - échange ont été prématuré . 

Lula Lula | w_freq: 41 - 40 | wiki_freq: 3227 - 918 | sentence_idx: 892435 | align_1: 3-4 | align_2: 4-9 |    Immediate release of Lula until the appeals process has been completed in accordance with the Brazilian constitution . ||| La libération immédiate de Lula , au minimum , jusqu’ à ce que le processus d’ appel soit achevé conformément à la constitution brésilienne . 

Profile Profile | w_freq: 43 - 8 | wiki_freq: 6244 - 188 | sentence_idx: 893340 | align_1: 14-15 | align_2: 15-21 |    When I was exempted from the army , that was the moment when New Profile came into being [ New Profile is a group working for the demilitarization of Israeli society ] . ||| Quand j' ai été exempté de l' armée , c' était le moment où New Profile ( Nouveau profil ) a été créé [ New Profile est un groupe qui œuvre à la démilitarisation de la société israélienne]. 

Whatever Quel | w_freq: 532 - 1090 | wiki_freq: 7726 - 2271 | sentence_idx: 894160 | align_1: 0-0 | align_2: 1-4 |    Whatever man might build could never express or reflect more than he was . ||| Quel que soit l’ homme peut construire ne pourrait jamais exprimer ou refléter plus que ce qu’ il était . 

xoxo xoxo | w_freq: 2 - 2 | wiki_freq: 5 - 0 | sentence_idx: 894232 | align_1: 4-4 | align_2: 5-9 |    So thank you guys xoxo , update i 'm excited to see after 1day . ||| Alors merci les gars xoxo , mise à jour , je suis heureux de voir après 1 jour . 

somehow soudainement | w_freq: 397 - 492 | wiki_freq: 12889 - 3624 | sentence_idx: 894318 | align_1: 10-11 | align_2: 11-17 |    To start , there is the false hope that suddenly somehow the system may inexplicably change . ||| Pour commencer , il y a ce faux espoir selon lequel soudainement , de quelque façon , le système va inexplicablement changer . 

Allah Allah | w_freq: 659 - 741 | wiki_freq: 12189 - 3093 | sentence_idx: 895459 | align_1: 5-4 | align_2: 6-9 |    # How many days did Allah need to destroy the people of Aad ? ||| De combien de jours Allah a -t -il eus besoin pour détruire les personnes d' Aad ? 

cohort cohorte | w_freq: 73 - 80 | wiki_freq: 5393 - 1216 | sentence_idx: 896701 | align_1: 10-10 | align_2: 11-15 |    The second uses the real GDP growth for the 1980s cohort but assumes a “ more broadly shared ” distribution . ||| Le deuxième utilise la croissance du PIB réel pour la cohorte des années 1980 , mais suppose une distribution « plus largement partagée » . 

Maybe Peut | w_freq: 952 - 2054 | wiki_freq: 6736 - 3705 | sentence_idx: 896955 | align_1: 0-0 | align_2: 1-5 |    Maybe people will feel inspired to be more conscious of their choices , that ’s really important to me . ” ||| Peut - être que les gens se sentiront inspirés pour être plus conscients de leurs choix , c' est vraiment important pour moi . " 

1400/2002 1400/2002 | w_freq: 2 - 2 | wiki_freq: 2 - 0 | sentence_idx: 896983 | align_1: 11-11 | align_2: 12-16 |    This certificate replaces the former certificate referring to the EU regulation 1400/2002 . ||| Ce certificat remplace le précédent certificat se rapportant à la Réglementation 1400/2002 de l’ Union Européenne . 

Brexit Brexit | w_freq: 325 - 333 | wiki_freq: 7769 - 2015 | sentence_idx: 897435 | align_1: 13-18 | align_2: 14-22 |    “ The guarantees are still not enough and Spain maintains its veto to Brexit . ||| " Les garanties ne sont toujours pas suffisantes et l' Espagne maintient son droit de veto sur le Brexit ( ... ) . 

respects respectueuse | w_freq: 293 - 66 | wiki_freq: 12731 - 1005 | sentence_idx: 898295 | align_1: 23-25 | align_2: 24-30 |    Assures the Government of its total support and readiness to help it in its task of rebuilding in Nigeria a democratic society which respects human rights . ||| L’ ASSURE de son total soutien et de sa disponibilité à l’ aider dans sa tâche de reconstruction au Nigeria d’ une société démocratique et respectueuse des droits de l’ homme . 

