Josephus Josephus | w_freq: 18 - 2 | wiki_freq: 4535 - 21 | sentence_idx: 6530 | align_1: 1-5 | align_2: 2-12 | entity: Flavius Josephus - none |    Flavius Josephus wrote , “ One may call this place the ambition of Nature . ” ||| 第 1 世纪 历史学家 Flavius Josephus 对 该 地区 印象深刻 ， 他 写道 ： “ One may call this place the ambition of Nature 。 
Bellerive 贝勒里夫 | w_freq: 1 - 1 | wiki_freq: 613 - 3 | sentence_idx: 787129 | align_1: 3-3 | align_2: 4-8 | entity: Bellerive - 贝勒里夫 |    They tore up Bellerive because it was soft , and they could stuff every iron shot in there . ||| 他们 撕碎 了 贝勒里夫    ， 因为 它 很 软   ， 他们 可以 把 里面 的 每 一 颗 铁子弹 都 塞 满   。 

GE GE | w_freq: 61 - 44 | wiki_freq: 8831 - 394 | sentence_idx: 789894 | align_1: 33-44 | align_2: 34-54 | entity: GE - none |    Ah , the simple toaster ... how much could that have changed over the years ? 1909 was the first year that a commercially successful toaster was sold , called the D-12 from GE . ||| 啊    ， 简单    的 烤面包机 ... 这些 年 来 有 多少 变化 ？ 1909年    是 销售 商业 上 成功    的 烤面包机    的 第一 年    ， 即 GE 出售    的 D-12    。 

Ad 阿德 | w_freq: 44 - 3 | wiki_freq: 6950 - 244 | sentence_idx: 790571 | align_1: 2-2 | align_2: 3-7 | entity: Ad - 阿德 中 |    And in Ad : When We sent upon them the destructive wind . ||| 和 在 阿德 中 [注 1 ] ， 当时 我 把 灾风 [注 2 ] 差 至 他们 。 

Herder 赫尔德 | w_freq: 2 - 2 | wiki_freq: 1389 - 105 | sentence_idx: 798638 | align_1: 7-7 | align_2: 8-11 | entity: Herder - 赫尔德 |    “ We see through hearing , ” Herder wrote , because the myths and poetry of our childhood define what we actually see when we look at a mountain , forest , or another human being . ||| “ 我们 通过 聆听 来看 ” ， 赫尔德 （ herder ） 写道 ， 因为 我们 童年 时代 得知 的 神话 和 诗歌 规定 了 当 我们 看 一 座 山 、 一 片 森林 或 另 一个 人 时 ， 我们 实际 看到 的 是 什么 。 

ROM ROM | w_freq: 23 - 26 | wiki_freq: 5389 - 768 | sentence_idx: 799799 | align_1: 13-15 | align_2: 14-20 | entity: ROM - none |    Because of the inconvenience of ROM manufacturing and upgrading , PROM ( Programmable ROM ) was invented later . ||| 由于 ROM 制造 和 升级 的 不便 ， 后来 人们 发明 了 PROM （ Programmable ROM ， 可 编程 ROM ） 。 

Samay Samay | w_freq: 5 - 10 | wiki_freq: 299 - 0 | sentence_idx: 799915 | align_1: 3-5 | align_2: 4-12 | entity: Soluna Samay - none |    Denmark English Soluna Samay " Should 've Known Better " — 9 63 ||| 13 丹麦 英语 6 Soluna Samay （ 英语 ： Soluna Samay ） " Should've Known Better （ 英语 ： Should've Known Better ） " — 9 63 

Lemo 雷莫 | w_freq: 1 - 1 | wiki_freq: 71 - 37 | sentence_idx: 802107 | align_1: 2-7 | align_2: 3-13 | entity: Lemo - 雷莫 |    Since 2005 Lemo is certified Green Partner . ||| 自 2005年 以来    ， 雷莫 （ LEMO ） 就 已经 被 认证 为 绿色 合作 伙伴 

Lemo LEMO | w_freq: 1 - 1 | wiki_freq: 71 - 1 | sentence_idx: 802107 | align_1: 2-9 | align_2: 3-13 | entity: Lemo - none |    Since 2005 Lemo is certified Green Partner . ||| 自 2005年 以来    ， 雷莫 （ LEMO ） 就 已经 被 认证 为 绿色 合作 伙伴 

Lipovan 黎浩 | w_freq: 1 - 1 | wiki_freq: 48 - 0 | sentence_idx: 816601 | align_1: 3-6 | align_2: 4-13 | entity: Lipovan - 黎浩 一 |    ( Except for Lipovan , which has a life of its own that is well beyond reason ;) ||| 剧 中 周 惟惟 的 男友 黎浩 一 （ 孙 其君 饰 ） ， 是 个 人生 计划 狂 。 

RPG.net rpg.net | w_freq: 1 - 1 | wiki_freq: 11 - 0 | sentence_idx: 824191 | align_1: 5-4 | align_2: 6-9 | entity: RPG.net - none |    You can still post on RPG.net even if you do in fact support the administration — you just ca n’t talk about it here . ||| 你 仍然 可以 在 rpg.net 上 发表 文章 ， 即使 你 确实 支持 管理 —— 你 不 能 在 这里 谈论 它 。 

BPAS BPA | w_freq: 2 - 40 | wiki_freq: 57 - 50 | sentence_idx: 829008 | align_1: 11-14 | align_2: 12-19 | entity: BPAS - none |    Not-for-profit crisis pregnancy counselling centres will be excluded because , unlike BPAS they do not receive huge tranches of tax-payers money . ||| 非 营利性 危机 怀孕 咨询 中心 将 被 排除 在外 ， 因为 ， 与 BPA 不同 的 是 ， 他们 没有 收到 大量 纳税人 的 钱 。 

E.T. T.贝尔 | w_freq: 6 - 1 | wiki_freq: 1689 - 0 | sentence_idx: 838832 | align_1: 8-2 | align_2: 9-8 | entity: E.T. Bell - none |    The book Men of Mathematics , written by E.T. Bell in 1937 , is just one example of how this " fact " has been reinforced in in the public consciousness . ||| E . T.贝尔 （ E . T . Bell ） 在 1937年 写 的 《 数学 的 男人 》 （ Men of Mathematics ） 这 本书 , 只是 一个 这样 的 “ 事实 ” 是 如何 在 公众 意识 中 被 加强 的 例子 。 

Eyad Eyad | w_freq: 1 - 1 | wiki_freq: 114 - 2 | sentence_idx: 840972 | align_1: 5-3 | align_2: 6-8 | entity: Eyad - Salam 和 Eyad |    Young people like Salam and Eyad are trying to teach us what peace is , what life is , what trust is , and what love is . ||| 像 Salam 和 Eyad 这样 的 青年 ， 正 努力 教会 我们 什么 是 和平 ， 什么 是 生活 ， 什么 是 信任 与 爱人 。 

Therese 婉儿 | w_freq: 10 - 1 | wiki_freq: 3571 - 162 | sentence_idx: 842930 | align_1: 0-0 | align_2: 1-6 | entity: Therese - 婉儿 |    Therese , have I , in your judgment , forgotten to do something for him ? ” ||| 婉儿 问 ： “ 三 姐姐 ， 你们 的 谈话 ， 我 能 不 能 听 的 ？ ” 

Cordoba 科尔多瓦 | w_freq: 10 - 1 | wiki_freq: 3103 - 0 | sentence_idx: 848092 | align_1: 4-5 | align_2: 5-9 | entity: Cordoba - 科尔多瓦 |    He stared at his Cordoba like I ’d just shot his dog and almost wept . ||| 他 盯 着 他 的 科尔多瓦  ， 就 像 我 刚 开枪 打死 他 的 狗 一样   ， 几乎 哭 了 起来   。 

Qur'an 古兰经 | w_freq: 132 - 399 | wiki_freq: 6037 - 2268 | sentence_idx: 851544 | align_1: 6-7 | align_2: 7-12 | entity: Qur'an - 古兰经 |    Allah calls on Muslims in the Qur'an : ||| “ 穆斯林 ” 是 真主 在 《 古兰经 》 中 命名 的 。 

Qur'an 古兰经 | w_freq: 132 - 399 | wiki_freq: 6037 - 2268 | sentence_idx: 851545 | align_1: 6-7 | align_2: 7-12 | entity: Qur'an - 古兰经 |    Allah calls on Muslims in the Qur'an : ||| " 穆斯林 " 是 真主 在 《 古兰经 》 中 命名 的 。 

Usaid As-Sa'ib〕 | w_freq: 1 - 1 | wiki_freq: 23 - 0 | sentence_idx: 857926 | align_1: 13-14 | align_2: 14-30 | entity: Usaid - none |    Then the Prophet came out to us and said , “ O Abu Usaid ! ||| 先知 来看 我们 ， 我 （ 对 死者 ） 说 ： 「 阿布．萨伊卜〔A bu As-Sa'ib〕 啊 ， 愿 安拉施 恩予 你 ！ 我 见证 ， 安拉 已经 荣耀 你 了 。 

Saldana Saldana | w_freq: 2 - 2 | wiki_freq: 448 - 3 | sentence_idx: 860897 | align_1: 18-23 | align_2: 19-28 | entity: Zoe Saldana - Zoe Saldana |    But as she boldy confronts her fears in increasingly dangerous ways , her new school counselor ( Zoe Saldana ) leads her to question everything she ’s always believed to be true . ||| 但 当 她 以 越来越 危险 的 方式 勇敢 地 面对 自己 的 恐惧 时 ， 她 的 新 学校 顾问 （ Zoe Saldana ， 银河系 的 守护者 ） 引导 她 去 质疑 她 一直 认为 是 真实 的 一切 。 

Bourguiba Bourguiba | w_freq: 1 - 1 | wiki_freq: 1265 - 2 | sentence_idx: 863064 | align_1: 6-6 | align_2: 7-14 | entity: Bourguiba - none |    We could also mention Tunisia under Bourguiba , who , although a Muslim , introduced a certain degree of secularism in in 1956 , above all an absolute equality between men and women . ||| 我们 也 可以 提到 布尔吉巴 ( Bourguiba ) 下 的 突尼斯 ( Tunisia ) ， 谁 ， 虽然 是 一 名 穆斯林 ， 在 一九五六年 引入 了 一定 程度 的 世俗主义 ， 首先 是 男人 与 女人 之间 的 绝对 平等 。 

Centeno Centeno | w_freq: 1 - 1 | wiki_freq: 454 - 1 | sentence_idx: 866906 | align_1: 3-6 | align_2: 4-12 | entity: Mario Centeno - Mario Centeno |    Eurogroup President Mario Centeno said early Tuesday that " after several months of intense negotiations and a very tough and long meeting we delivered a comprehensive plan to strengthen the euro . " ||| 欧元 集团 主席 马里奥·森特诺 ( Mario Centeno ) 在 12月 4日 早间 称 ， “ 经过 几 个 月 的 紧张 谈判 和 非常 艰苦 的 长期 会晤 ， 我们 提出 了 一 项 加强 欧元 的 全面 计划 。 

Alaskan 阿拉斯加州 | w_freq: 12 - 12 | wiki_freq: 6060 - 2229 | sentence_idx: 872948 | align_1: 9-6 | align_2: 10-11 | entity: Alaskan - 阿拉斯加州 |    Almost no one in America has heard of the Alaskan village of Kivalina . ||| 美国 几乎 没有 人 听 过 阿拉斯加州 的 基瓦 利纳 （ Kivalina）村 。 

365 365一 | w_freq: 178 - 1 | wiki_freq: 7757 - 0 | sentence_idx: 875410 | align_1: 5-2 | align_2: 6-7 | entity: Office 365 - 365一 |    PowerApps is free with Office 365 though to get access to the whole basket of data sources ( over 200 I think ) , you do have to pay . ||| PowerApp s随Office 365一 起 免费 提供 ， 但 要 访问 整个 数据源 ( 我 认为 超过 200 个 ) ， 您 必须 付费 。 

Oduduwa 奥杜瓦 | w_freq: 1 - 1 | wiki_freq: 306 - 1 | sentence_idx: 886858 | align_1: 5-3 | align_2: 6-8 | entity: Oduduwa - 奥杜瓦 |    My thanks goes to Dr. Oduduwa a Spiritual Healer for giving me the tools and assistance that I needed to save my marriage . ||| 我 要 感谢 奥杜瓦 医生 ， 他 是 一 位 精神 治疗者 ， 为 我 提供 了 挽救 婚姻 所需 的 工具 和 帮助 。 

Olsson Olsson | w_freq: 3 - 3 | wiki_freq: 2684 - 20 | sentence_idx: 908264 | align_1: 13-13 | align_2: 14-19 | entity: Fredrik Olsson - Fredrik Olsson |    Instead they were persuaded to give it another chance by signing with Fredrik Olsson and his Swedish music publishing company Razor Boy Music Publishing in 2008 . ||| 相反 ， 他们 被 劝说 再次 给 它 一个 机会 ， 与 Fredrik Olsson （ 音乐 行政 人员 ） 和 他 的 瑞典 音乐 出版 公司 Razor Boy Music Publishing 在 2008年 签约 。 

Commandment 万科 | w_freq: 17 - 2 | wiki_freq: 632 - 420 | sentence_idx: 914892 | align_1: 6-2 | align_2: 7-8 | entity: Commandment - 万科 |    Let ’s look at God ’s Commandment , Thou shall not steal . ||| 王 的 万科 ， 朕 不 给 你 ， 你 不 能 抢 ！ 

Toback Toback | w_freq: 3 - 5 | wiki_freq: 220 - 0 | sentence_idx: 916499 | align_1: 6-2 | align_2: 7-13 | entity: James Toback - James Toback |    The screenplay was written by James Toback from Dean Jennings ' 1967 book We Only Kill Each Other . ||| 由 James Toback （ 英语 ： James Toback ） 编剧 ， 研究 资料 来自 1967年 Dean Jennings 的 著作 《 We Only Kill Each Other 》 。 

Coryton Coryton | w_freq: 1 - 1 | wiki_freq: 332 - 0 | sentence_idx: 920046 | align_1: 4-5 | align_2: 5-10 | entity: Laura Coryton - Laura Coryton |    In 2014 , Laura Coryton started a British petition calling for the abolition of tax on sanitary products . ||| 2014年 ， 劳拉·柯瑞顿 （ Laura Coryton ） 向 英国 政府 发起 了 一 项 请愿 活动 ， 要求 取消 征收 卫生 产品税 。 

Sharing 共享 | w_freq: 95 - 1685 | wiki_freq: 3445 - 6656 | sentence_idx: 921630 | align_1: 4-3 | align_2: 5-7 | entity: Family Sharing - none |    Go back to Family Sharing and make sure that Purchase Sharing and/or Apple Music is on . ||| 回到 「 家人 共享 」 设定 ， 并 确定 「 购买 项目 共享 」 和 / 或 Apple Music 已 开启 。 

Belmonts Belmonts | w_freq: 1 - 2 | wiki_freq: 257 - 0 | sentence_idx: 922907 | align_1: 3-3 | align_2: 4-12 | entity: Dion And The Belmonts - none |    Dion And The Belmonts : " I Wonder Why " ||| Dion and the Belmonts （ 英语 ： Dion and the Belmonts ） （ " I Wonder Why （ 英语 ： I Wonder Why ） " ） 

Abba Abba | w_freq: 11 - 3 | wiki_freq: 3067 - 29 | sentence_idx: 924016 | align_1: 19-17 | align_2: 20-22 | entity: Abba - none |    RICHMOND , British Columbia — What sort of karaoke joint offers 18 kinds of bubble tea but only one Abba song ? ||| 不列颠哥伦比亚省 里士满 —— 什么样 的 卡拉OK 店 提供 18 种 珍珠 奶茶 ， 却 只有 阿巴乐队 ( Abba ) 的 一 首 歌 ? 

BEF BEF | w_freq: 1 - 1 | wiki_freq: 3307 - 0 | sentence_idx: 931088 | align_1: 18-19 | align_2: 19-23 | entity: BEF - none |    One theory that must also be discarded was that Hitler did not expect or want to capture the BEF because he hoped for peace with Britain . ||| 现在 也 必须 安全 地 抛弃 的 一个 理论 是   ， 希特勒 没有 期望 或 想要 获得 BEF   ， 因为 他 希望 与 英国 和平 相处    。 

Machines Machines | w_freq: 60 - 9 | wiki_freq: 6028 - 84 | sentence_idx: 931743 | align_1: 12-13 | align_2: 13-18 | entity: Machines - none |    When I was waking up at 6 AM to study Support Vector Machines I thought : “ This is really tough ! ||| 当 我 早上 6点 起床 去 学习 支持 向 量机 ( Support Vector Machines ) 的 时候 ， 我 想 ： “ 这 真的 很 难 ! 

OTW OTW | w_freq: 6 - 8 | wiki_freq: 221 - 1 | sentence_idx: 933051 | align_1: 8-8 | align_2: 9-16 | entity: OTW - OTW ( OTW 再 创作 组织 |    Many of you may be new to the OTW while a few of you have been following our progress since we launched in 2007 . ||| 你们 中 的 许多 人 可能 刚刚 来到 OTW ( OTW 再 创作 组织 ) ， 而 其他 某些 人 可能 从 2007年 我们 创始 以来 就 一直 在 关注 我们 的 进展 。 

Cushing 库欣 | w_freq: 6 - 3 | wiki_freq: 5473 - 35 | sentence_idx: 933305 | align_1: 11-15 | align_2: 12-22 | entity: Cushing - 库欣 |    Imagine my surprise , then , when on looking at Miss Cushing I perceived that her ear corresponded exactly with the female ear which I had just inspected . ||| 想象 一下 我 的 惊喜    ， 然后  ， 当 我 看 库欣 小姐 时    ， 我 发现 她 的 耳朵 正好 与 我 刚才 检查 的 那 只 雌性 耳朵 相符   。 

WIMPs WIMP | w_freq: 5 - 8 | wiki_freq: 148 - 69 | sentence_idx: 933592 | align_1: 9-9 | align_2: 10-14 | entity: WIMPs - none |    If five-sixths of the universe is potentially made of WIMPs , some of these particles must be hitting the Earth . ||| 如果 宇宙 的 六分之五 有 可能 是 由 “ WIMP ” 构成 的  ， 那么 这些 粒子 中 的 一些 一定 会 撞击 地球 。 

Caucasian Caucasian | w_freq: 24 - 1 | wiki_freq: 9112 - 4 | sentence_idx: 934806 | align_1: 8-11 | align_2: 9-16 | entity: Caucasian - none |    All but six of the 39 students were Caucasian ; students ’ socio-economic status is unknown . ||| 39 名 学生 中 只有 6 名 学生 不是 高加索人 （ Caucasian ， 即 白种人 ） ； 学生 的 社会 经济 地位 不明 。 

Mio mio | w_freq: 2 - 1 | wiki_freq: 1871 - 17 | sentence_idx: 937329 | align_1: 7-14 | align_2: 8-19 | entity: O Sole Mio - The Three Tenors-O sole mio |    The Three Tenors -- " O Sole Mio " ||| 首页 > 《 我 的 太阳 》 版本 汇 > The Three Tenors-O sole mio ( 我 的 太阳 ) 

GPON GPON | w_freq: 6 - 6 | wiki_freq: 95 - 14 | sentence_idx: 937542 | align_1: 8-9 | align_2: 9-15 | entity: GPON - none |    It is worth noting that both EPON and GPON are moving into the era of 10G. ||| 值得 关注 的 是  ， 无论 EPON 还是 GPON    ， 都 在 向 10G 的 时代 迈进  。 

Beer-sheba 巴 | w_freq: 1 - 55 | wiki_freq: 42 - 8310 | sentence_idx: 938656 | align_1: 5-10 | align_2: 6-19 | entity: Beer-sheba - 巴 |    Therefore he called that place Beer-sheba , because there they had sworn , both of them . ||| 」 所以 他 给 那 地方 起名 叫 别 是 巴 （ 就是 盟誓 的 井 的 意思 ） ， 因为 他们 二 人 在 那里 起 了 誓 。 

Yeung Yeung | w_freq: 6 - 4 | wiki_freq: 2991 - 76 | sentence_idx: 944389 | align_1: 20-44 | align_2: 21-50 | entity: Bernice Yeung - none |    In a Day ’s Work : The Fight to End Sexual Violence Against America 's Most Vulnerable Workers by Bernice Yeung ( The New Press ) ||| 《 一 天 的 工作 ： 结束 对 美国 最 弱势 工人 的 性 暴力 的 斗争 》 ( In a Day ’ s Work : The Fight to End Sexual Violence Against America ’ s Most Vulnerable Workers ) ， 伯妮斯·杨 ( Bernice Yeung ) 著 ， 新 出版 ( The New Press ) 

SubhanAllah si | w_freq: 1 - 10 | wiki_freq: 3 - 224 | sentence_idx: 946705 | align_1: 17-17 | align_2: 18-22 | entity: SubhanAllah - none |    They saw the Arabic , they recite the English for you and [ they say ] , SubhanAllah . ||| see you again 的 英式 发音 [ si : ju : əˈ ��en] ， 美式 发音 [ si ju əˈ �� ɛn] 。 

Markovic Markovic | w_freq: 2 - 1 | wiki_freq: 316 - 3 | sentence_idx: 947290 | align_1: 1-1 | align_2: 2-5 | entity: Marina Markovic - none |    Marina Markovic posted three childhood pictures of herself : ||| Marina Markovic [ 3 ] 公布 三 张 自己 小时候 的 照片 ： 

Thieves Thieves | w_freq: 20 - 8 | wiki_freq: 4177 - 32 | sentence_idx: 959166 | align_1: 19-25 | align_2: 20-29 | entity: Prince of Thieves - none |    " ( Everything I Do ) I Do It for You " ( from Robin Hood : Prince of Thieves ) ||| " ( Everything I Do ) I Do It For You " （ 《 侠盗 王子 罗宾汉 （ 英语 ： Robin Hood : Prince of Thieves ） 》 插曲 ） 

Spaniard 西班牙人 | w_freq: 18 - 119 | wiki_freq: 3686 - 2946 | sentence_idx: 959990 | align_1: 9-9 | align_2: 10-16 | entity: Spaniard - 西班牙人 |    " I could give you my word as a Spaniard . " ||| ” 我 可以 给 你 我 的话 作为 一个 西班牙人 , ” 尼 说   。 

Diller 叶飞 | w_freq: 2 - 1 | wiki_freq: 1504 - 215 | sentence_idx: 960547 | align_1: 3-2 | align_2: 4-8 | entity: Diller - 叶飞 |    When asked , Diller replied : “ What ’s done is done . ||| 于是 ， 叶飞 打 了 个 哈欠 ， 说道 ： “ 我 想 问 的 都 已经 问完 了 。 

Juncker 容克 | w_freq: 22 - 17 | wiki_freq: 807 - 224 | sentence_idx: 961095 | align_1: 1-1 | align_2: 2-7 | entity: Juncker - 容克 |    Mr Juncker added : " I have the impression sometimes that our British friends … underestimate the technical difficulties we have to face . ||| ” 容克 说 道 ， 他 还 补充 称    ， “ 我 有时 觉得 我们 的 英国 朋友 低估 了 我们 所 面临 的 技术 困难  。 

Juncker 容克 | w_freq: 22 - 17 | wiki_freq: 807 - 224 | sentence_idx: 961096 | align_1: 1-1 | align_2: 2-6 | entity: Juncker - 容克 |    Mr Juncker added : " I have the impression sometimes that our British friends … underestimate the technical difficulties we have to face . ||| ” 容克 说道 ， 他 还 补充 称 ， “ 我 有时 觉得 我们 的 英国 朋友 低估 了 我们 所 面临 的 技术 困难 。 

Teja Teja | w_freq: 1 - 1 | wiki_freq: 1538 - 6 | sentence_idx: 964798 | align_1: 15-9 | align_2: 16-14 | entity: Teja - none |    “ The children have not properly taken it in yet , it ’s worse for Teja because she is older and can understand more . ||| 孩子们 还 没有 适当 地 使用 它 ， 对 Teja 来说 更 糟糕 ， 因为 她 年龄 更 大 ， 能够 理解 更 多 

Adrenalize Adrenalize | w_freq: 1 - 1 | wiki_freq: 83 - 1 | sentence_idx: 970628 | align_1: 6-12 | align_2: 7-16 | entity: Adrenalize - none |    Def Leppard 's fifth album , Adrenalize , was finally released on 31 March 1992 . ||| DEF LEP PARD 的 第五 张 专辑    ， 《 Adrenalize 》   ， 终于 于 1992年 3月 31日 发行  。 

Chorus Chorus | w_freq: 6 - 8 | wiki_freq: 9292 - 80 | sentence_idx: 984947 | align_1: 10-21 | align_2: 11-28 | entity: Chorus - none |    In Ireland , since 1990,[7 ] UPC Ireland ( previously Chorus and NTL Ireland ) offered MMDS TV services almost nationwide . ||| 在 爱尔兰 ， 自 1990年 起 [ 6 ] ， UPC Ireland （ 英语 ： UPC Ireland ） （ 以前 为 Chorus （ 英语 ： Chorus Communications ） 和 NTL Ireland （ 英语 ： NTL Ireland ） ） 为 几乎 全国 提供 MMDS TV 服务 。 

Hausa Hau渡 | w_freq: 4 - 1 | wiki_freq: 2960 - 0 | sentence_idx: 985120 | align_1: 11-7 | align_2: 12-11 | entity: Hausa - none |    “ I tried to speak with one of them , in Hausa and in English , but she did n’t answer . ||| 」 「 我 试 著用 豪萨语 ( Hau渡 假订 房sa ) 和 英语 跟 其中 一 人 说话 ， 但 她 没 回答 。 

Tevi Tevi | w_freq: 1 - 1 | wiki_freq: 84 - 0 | sentence_idx: 987972 | align_1: 9-9 | align_2: 10-14 | entity: Sam Tevi - Tevi |    Trent Scott will remain at right tackle with Sam Tevi unlikely to play Monday . ||| 特伦特·斯科特 （ Trent Scott ） 将 继续 与 山姆·特维（Sam Tevi ） 搭right ， 不大 可能 在 周一 出战 。 

Artemyev Artemyev | w_freq: 2 - 2 | wiki_freq: 182 - 1 | sentence_idx: 992953 | align_1: 2-4 | align_2: 3-8 | entity: Artemyev - none |    According to Artemyev , once established and approved tariffs due to inflation will decrease in 90 % of cases . ||| ” 根据 阿特米耶夫 （ Artemyev ） 的 说法 ， 一旦 确定 并 批准 了 由于 通货膨胀 导致 的 关税 ， 这种 情况 将 减少 90％ 。 

Allaah 蜀汉 | w_freq: 53 - 2 | wiki_freq: 28 - 1672 | sentence_idx: 999613 | align_1: 5-4 | align_2: 6-10 | entity: Allaah - 蜀汉 |    Which sin is worst before Allaah ? ||| 司马昭 为什么 先 消灭 蜀汉 ， 而 不是 东吴 呢 ？ 

