snakes 葡萄 | w_freq: 97 - 67 | wiki_freq: 14790 - 3794 | sentence_idx: 47 | align_1: 11-10 | align_2: 12-18 |    of which healed the Israelites who had been bitten by venomous snakes ; ||| ( 因为 以色列人 从 那里 砍 来 的 那 挂 葡萄 ， 所以 那 地方 叫做 以实 各谷 。 

toilet 厕所 | w_freq: 156 - 215 | wiki_freq: 12800 - 4434 | sentence_idx: 848920 | align_1: 7-10 | align_2: 8-15 |    One afternoon we could n’t use the toilet because there were visitors in the office . ||| 一 天 下午   ， 我们 不 能 用 厕所    ， 因为 办公室 里 有 客人  。 

Backstory 谣谶 | w_freq: 2 - 2 | wiki_freq: 395 - 1 | sentence_idx: 849713 | align_1: 2-2 | align_2: 3-6 |    ( This Backstory is revealed to be false . ||| 这 条 谣谶 的 来历 ， 是 可以 考证 的 。 

Surely 既然 | w_freq: 386 - 735 | wiki_freq: 847 - 1747 | sentence_idx: 850275 | align_1: 0-0 | align_2: 1-9 |    Surely the wizard would not leave him to languish in this place ? ||| 既然 不 会 ， 《 幽灵 星座 》 这样 的 题目 ， 不是 根本 不 能 成立 吗 ？ 

Rhapsody Rhapsody | w_freq: 8 - 8 | wiki_freq: 4228 - 65 | sentence_idx: 850798 | align_1: 1-2 | align_2: 2-8 |    Bohemian Rhapsody Lyrics : Is this the real life ? ||| 《 Bohemian Rhapsody 》 （ 波西米亚 狂想曲 ） 歌词 ： Is this the real life ? 

Qur’an 古兰经 | w_freq: 176 - 402 | wiki_freq: 541 - 2268 | sentence_idx: 851361 | align_1: 1-1 | align_2: 2-14 |    The Qur’an says , in Surat Maryam , ||| 《 古兰经 》 对 麦尔彦 生产 的 那 一刻 的 故事 做 了 详尽 描述 。 

Luckily 幸运 | w_freq: 191 - 1667 | wiki_freq: 2035 - 2934 | sentence_idx: 851462 | align_1: 0-0 | align_2: 1-4 |    Luckily you can still help to virtually reverse your diabetes with the same principles , and a little help from burdock oil . ||| 幸运 的 是 ， 你 仍然 可以 用 同样 的 原理 帮助 你 扭转 糖尿病 ， 并 从 牛蒡油 中 得到 一些 帮助 。 

WhatsApp WhatsApp | w_freq: 224 - 230 | wiki_freq: 1540 - 229 | sentence_idx: 851666 | align_1: 7-10 | align_2: 8-15 |    In United Arab Emirates you can watch WhatsApp Academy on TV . ||| 在 阿联酋 ， 你 可以 在 电视 上 观看 《 WhatsApp 学院 》 （ WhatsApp Academy ） 。 

foreigner 善 | w_freq: 74 - 168 | wiki_freq: 3928 - 4003 | sentence_idx: 851698 | align_1: 4-3 | align_2: 5-13 |    ( 45 ) A foreigner and an hired servant shall not eat thereof . ||| 45  、 善 不积  ， 不 足以 成 名   ； 恶不积 ， 不 足以 灭身   。 

salooooooo7y salooooooo7y | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 852068 | align_1: 0-0 | align_2: 1-4 |    salooooooo7y : God be with you , and help you beat your rotten enemies . ||| salooooooo7y [ 5 ] ： 愿神 与 你们 同 在 ， 助 你们 打倒 腐败 的 敌人 。 

automation 自动化 | w_freq: 442 - 855 | wiki_freq: 9170 - 3437 | sentence_idx: 852789 | align_1: 11-7 | align_2: 12-12 |    All in all , I do n’t think robots and greater automation can bring about a utopian world as I imagined it would as a kid 50 years ago . ||| 总之 ， 我 不 认为 机器人 和 自动化 程度 的 提高 ， 可以 制造 一个 乌托邦式 的 世界 ， 就 像 我 50年 前 还是 小孩 所 想象 的 一样 。 

Nisham Nisham | w_freq: 1 - 1 | wiki_freq: 29 - 0 | sentence_idx: 853032 | align_1: 1-1 | align_2: 2-5 |    Mohammed Nisham : Millionaire accused of murdering security guard because he was too slow opening his front gate ||| 穆罕默德·尼沙姆（Mohammed Nisham ）   ： 百万 富翁 被 指控 谋杀 了 保安   ， 因为 他 打开 前门 的 速度 太 慢 了 

genders 性别 | w_freq: 45 - 1505 | wiki_freq: 4447 - 13921 | sentence_idx: 853859 | align_1: 5-8 | align_2: 6-13 |    Across countries , ages and genders just 4 % of people say they dislike chocolate . ||| 在 不同 国家 、 不同 年龄 和 不同 性别 的 人 当中 ， 只有 4% 的 人 表示 不 喜欢 巧克力 。 

TruckersMP TruckersMP | w_freq: 5 - 5 | wiki_freq: 6 - 15 | sentence_idx: 854238 | align_1: 7-7 | align_2: 8-11 |    2016 I heard the first time about TruckersMP as some of my friends asked me to drive some trips together . ||| 2016年 ， 我 第一 次 听到 有关 TruckersMP 的 信息 ， 因为 我 的 一些 朋友 要求 我 一起 开车 旅行 。 

Dior Dior | w_freq: 20 - 21 | wiki_freq: 3200 - 177 | sentence_idx: 855083 | align_1: 25-23 | align_2: 26-29 |    He made some of the greatest art I ’ve ever seen at Calvin [ Klein ] , and he did it when he was at Dior . ||| 他 创造 了 我 在 卡尔文 （ Klein ） 见 过 的 最 伟大 的 艺术 ， 而 当 他 在 迪奥 （ Dior ） 时 就 做到 了 。 

Prophet 安拉 | w_freq: 255 - 167 | wiki_freq: 9638 - 280 | sentence_idx: 855312 | align_1: 2-0 | align_2: 3-9 |    As the Prophet said , " The best of prayers is the prayer of the Day of ' Arafat . " ||| 安拉 的 使者 ( 愿 主 福安 之 ) 说 ： “ 最好 的 祈祷 就是 阿尔法 那 一 天 的 祈祷 了 。 

angel angel | w_freq: 325 - 7 | wiki_freq: 13402 - 42 | sentence_idx: 855578 | align_1: 6-6 | align_2: 7-16 |    “ Heaven must be missing an angel . ||| “ Heaven must be missing an angel ” ( 上天 一定 遗忘 了 一个 天使 ) 。 

Vest Vest | w_freq: 8 - 6 | wiki_freq: 1346 - 13 | sentence_idx: 856528 | align_1: 0-0 | align_2: 1-4 |    Vest - To give an immediate fixed right to property . ||| Vest （ 归属 ） － 给予 财产 直接 固定权 。 

preposterous 荒谬 | w_freq: 6 - 441 | wiki_freq: 1014 - 1261 | sentence_idx: 856714 | align_1: 2-3 | align_2: 3-7 |    It sounded preposterous but it would serve to condemn the Duke . ||| 听 起来 很 荒谬   ， 但 它 会 用来 谴责 公爵   。 

Ideally 理想 | w_freq: 92 - 1284 | wiki_freq: 1831 - 12517 | sentence_idx: 857671 | align_1: 0-0 | align_2: 1-4 |    Ideally I ’d like to bring this workshop to other cities , but that wo n’t happen till 2010 at the earliest . ||| 理想 情况 下 ， 我 想 把 这个 车间 带到 其他 城市 ， 但 到 2010年 才 会 发生 。 

fortunately 幸运 | w_freq: 100 - 1667 | wiki_freq: 1542 - 2934 | sentence_idx: 858374 | align_1: 1-2 | align_2: 2-6 |    But fortunately we could just issue a different password—Mike solved the equations , and the space station was stabilized . ||| ” 但 幸运 的 是 ， 我们 可以 发布 一个 不同 的 密码 ， Mike 解决 了 这些 问题 ， 空间站 也 稳定 了 。 

CAs 差距 | w_freq: 2 - 799 | wiki_freq: 208 - 7057 | sentence_idx: 863216 | align_1: 9-15 | align_2: 10-21 |    What knowledge do you have of how they became CAs ? ||| 你 知 ( zhi ) 道 自己 是 如何 被 别人 ( ren ) 拉开 差距 的 ( de ) 吗 ？ 

Check 勾选 | w_freq: 212 - 8 | wiki_freq: 4482 - 60 | sentence_idx: 863833 | align_1: 0-0 | align_2: 1-11 |    Check Always show all icons and notifications on the taskbar . ||| 勾选 允许 在 工作 列上 显示 所有 图示 与 通知 ( Always show all icons and notifications on the taskbar ) 。 

deeds 言行 | w_freq: 187 - 29 | wiki_freq: 11313 - 1336 | sentence_idx: 864003 | align_1: 16-9 | align_2: 17-21 |    Be afraid of Allaah , and be with those who are true ( in word and deeds ) . [ al-Tawbah 9:119 ] ||| 你们 应当 敬畏 安拉 ， 并且 和 那些 （ 言行 ） 诚实 的 人 在 一起 （ 做 诚实 的 人 ） ” （ 古兰9：119 * ） 。 

mobile-friendly 友好 | w_freq: 2 - 970 | wiki_freq: 49 - 9329 | sentence_idx: 864225 | align_1: 5-6 | align_2: 6-12 |    Perhaps their site is n’t mobile-friendly or it ’s using some outdated technology . ||| 也许 他们 的 网站 不是 移动 友好 的    , 或者 它 使用 的 是 一些 过时 的 技术      。 

Apletaeva Apletaeva | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 864323 | align_1: 6-7 | align_2: 7-11 |    According to allergist and immunologist Marina Apletaeva , the vaccine that scientists are working on will be safe to use . ||| 据 过敏学家 和 免疫学家 玛丽娜·阿普列塔耶娃 （ Marina Apletaeva ） 所 说 ， 科学家 正在 研制 的 疫苗 可以 安全 使用 。 

Pamela Pamela | w_freq: 13 - 8 | wiki_freq: 11305 - 87 | sentence_idx: 864357 | align_1: 3-4 | align_2: 4-14 |    Directing will be Pamela Fryman(One Day at a Time , How I Met Your Mother ) . ||| 导演 ： 潘米拉·弗莱曼 ( Pamela Fryman ) （ 《 踏实 新 人生 》 ( One Day at a Time ) 、 《 追爱 总动员 》 ( How I Met Your Mother ) ） 

Fryman(One Fryman | w_freq: 1 - 1 | wiki_freq: 0 - 7 | sentence_idx: 864357 | align_1: 4-5 | align_2: 5-15 |    Directing will be Pamela Fryman(One Day at a Time , How I Met Your Mother ) . ||| 导演 ： 潘米拉·弗莱曼 ( Pamela Fryman ) （ 《 踏实 新 人生 》 ( One Day at a Time ) 、 《 追爱 总动员 》 ( How I Met Your Mother ) ） 

demons 妖魔 | w_freq: 175 - 7 | wiki_freq: 11556 - 326 | sentence_idx: 865177 | align_1: 19-20 | align_2: 20-24 |    Tell the people of color to watch out , for here comes the man of the devil with many demons seeking , killing , the things of God . ||| 要 告诉 深 肤色 的 人们 ， 要 当心 ， 现在 魔鬼 的 人 来 了 ， 他 与 很多 妖魔 一起 来 ， 寻找 ， 杀害 上帝 的 事情 。 

laureates 获得者 | w_freq: 18 - 62 | wiki_freq: 2540 - 2310 | sentence_idx: 865378 | align_1: 28-32 | align_2: 29-38 |    While this agreement is not perfect , it has gained broad national and international support , including 29 top American nuclear scientists , of which six are Nobel laureates . ||| “ 虽然 这项 协议 并 不 完美 ， 但 它 获得 了 广泛 的 国家 和 国际 支持 ， 包括 29 位 美国 顶级 核 科学家 ， 其中 6 位 是 诺贝尔奖 获得者 ， ” 她 补充 说 。 

grateful A--Acknowledging | w_freq: 1045 - 3 | wiki_freq: 6250 - 0 | sentence_idx: 865818 | align_1: 5-0 | align_2: 6-6 |    of the things you are grateful for , ||| A--Acknowledging ( 感激 ) 感激 上 源予 你 的 一切 。 

resurrection 文 | w_freq: 187 - 137 | wiki_freq: 7663 - 11945 | sentence_idx: 865849 | align_1: 9-4 | align_2: 10-11 |    Most of them say , however , that the resurrection and judgment ( Matt . ||| 当然 绝大多数 人 ， 文 就是 文 ， 武 就是 武 ， 泾渭分明 的 。 

MIMO MIMO | w_freq: 4 - 6 | wiki_freq: 686 - 95 | sentence_idx: 867330 | align_1: 1-1 | align_2: 2-6 |    Massive MIMO technology and 5 G communications are often mentioned in the same sentence . ||| 大规模 MIMO ( Massive MIMO ) 技术 和 5G 通信 通常 在 同 一句话 中 提及 。 

gentlemen 女士们 | w_freq: 264 - 140 | wiki_freq: 7173 - 87 | sentence_idx: 868554 | align_1: 19-15 | align_2: 20-19 |    “ Had n’t we better make sure first , ” he asked , “ that the other ladies and gentlemen in the house will consent , too ? ” ||| ” 没有 我们 更 好的 确保 第一 , ” 他 问 , ” 其他 的 女士们 , 先生 们 在 房子 里 会 同意 , 吗 ? 

Sorrow Sorrow | w_freq: 12 - 4 | wiki_freq: 2611 - 31 | sentence_idx: 869168 | align_1: 3-11 | align_2: 4-17 |    Eternal Tears of Sorrow – River Flows Frozen ||| 【 音乐 】 芬兰 旋律 死 金属 乐团 Eternal Tears of Sorrow ( 悲怆 之 泪 ) - The River Flows Frozen 

Fundamentally 根本 | w_freq: 32 - 2108 | wiki_freq: 405 - 10565 | sentence_idx: 869802 | align_1: 1-2 | align_2: 2-8 |    " Fundamentally the issue we have with No Outsiders is that it is changing our children 's moral position on family values on sexuality and we are a traditional community . ||| “ 从 根本 上 说 ， 这个 课程 的 问题 是 ， 这 正在 改变 我们 孩子 对 家庭 价值观 和 性 取向 的 道德 立场 ， 而 我们 是 一个 传统 社区 。 

reminder 问候 | w_freq: 301 - 116 | wiki_freq: 7367 - 722 | sentence_idx: 870352 | align_1: 3-2 | align_2: 4-7 |    As a salutary reminder . ||| 一 声 问候 ， 将 记忆 窖藏 。 

salvation 得救 | w_freq: 393 - 287 | wiki_freq: 10129 - 625 | sentence_idx: 870409 | align_1: 31-26 | align_2: 32-32 |    That is why those who believe in Jesus are saved , and those who believe they must keep the Ten Commandments ( and all other law ) as their means of salvation are lost . ||| 这就 是 为什么 那些 相信 耶稣 的 人 得救 了 , 那些 相信 他们 必须 把 十诫 ( 和 所有 其他 的 律法 ) 作为 他们 得救 的 手段 的 人 , 都 失去 了 。 

lipstick?Do 粉色 | w_freq: 1 - 25 | wiki_freq: 0 - 602 | sentence_idx: 870639 | align_1: 3-4 | align_2: 4-10 |    Do you wear lipstick?Do you have a favorite color ? ||| 你 穿 了 些 粉色 的 口红 吗 ？ —— 你 最 喜欢 的 颜色 ？ 

Him 不和 | w_freq: 1551 - 85 | wiki_freq: 8112 - 2088 | sentence_idx: 870659 | align_1: 11-6 | align_2: 12-10 |    They followed the Pharisees and the Sadducees to deny and judge Him . ||| 但 佘诗曼 与 杨怡 也 否认 不和 [ 7 ] 。 

brightest 聪明 | w_freq: 57 - 1550 | wiki_freq: 4243 - 2942 | sentence_idx: 870727 | align_1: 17-18 | align_2: 18-22 |    They also have some fantastic companies that headquarter in the country and hire the best and the brightest while also paying the highest salaries . ||| 他们 还有 一些 出色 的 公司 ， 总部 设 在 这个 国家 ， 雇用 最 优秀 和 最 聪明 的 人 ， 同时 还要 支付 最 高 的 工资 。 

like-minded 志同道合 | w_freq: 22 - 24 | wiki_freq: 3148 - 361 | sentence_idx: 871618 | align_1: 31-27 | align_2: 32-36 |    We never claim that our approach is the right one – just that it 's ours – and over the last two decades , we 've collected a large group of like-minded people . ||| 我们 从未 声称 我们 的 方法 是 正确 的 - 只是 它 是 我们 的 - 并且 在 过去 二十年 中 ， 我们 收集 了 一大 批 志同道合 的 人 、 认真 ， 有 意义 的 人 。 

trueAnyone 神探 | w_freq: 1 - 4 | wiki_freq: 0 - 766 | sentence_idx: 871833 | align_1: 0-1 | align_2: 1-21 |    trueAnyone you want me to be : a true story of sex and death on the Internet ||| 破案 神探 四 部 曲 ： 我们 为何 对 陌生人 卸下 心房 ？ FBI 剖析 第一 起 网路 连续 杀人案 Anyone You Want Me to Be : A True Story of Sex and Death on the Internet 

trueAnyone 破案 | w_freq: 1 - 4 | wiki_freq: 0 - 672 | sentence_idx: 871833 | align_1: 0-0 | align_2: 1-21 |    trueAnyone you want me to be : a true story of sex and death on the Internet ||| 破案 神探 四 部 曲 ： 我们 为何 对 陌生人 卸下 心房 ？ FBI 剖析 第一 起 网路 连续 杀人案 Anyone You Want Me to Be : A True Story of Sex and Death on the Internet 

Analytics Analytics | w_freq: 101 - 64 | wiki_freq: 3180 - 60 | sentence_idx: 872496 | align_1: 3-3 | align_2: 4-7 |    Furthermore , Google Analytics and Google Analytics 360 have earned the independent security standard ISO 27001 certification . ||| 此外 ， Google Analytics （ 分析 ） 和 Google Analytics 360 均 获得 了 独立 的 安全 标准 ISO 27001 认证 。 

0412 0412 | w_freq: 1 - 1 | wiki_freq: 10 - 1 | sentence_idx: 872560 | align_1: 0-0 | align_2: 1-14 |    0412 Government managers – economic analysis , policy development and program administration ||| 0412 0 政府 管理 人员 - 经济 分析 ， 政策 制定 和 计划 管理 Government managers-economic analysis , policy development and program administration 

mid-engine 中置 | w_freq: 3 - 1 | wiki_freq: 539 - 291 | sentence_idx: 872830 | align_1: 1-0 | align_2: 2-6 |    The mid-engine Aston Martin Valhalla is also set to appear in this film , meaning it will showcase one of 500 the company said it will build . ||| 中置 引擎 阿斯顿 马丁 瓦尔哈拉 ( Aston Martin Valhalla ) 也 将 出现 在 这部 电影 中 ， 这 意味着 它 将 展示 该 公司 表示 将 生产 的 500 辆 中 的 一 辆 。 

TOWERS 高楼 | w_freq: 1 - 21 | wiki_freq: 3 - 1225 | sentence_idx: 873148 | align_1: 2-3 | align_2: 3-15 |    TENEMENTS , TOWERS & TRASH : An Unconventional Illustrated History of New York City . ||| 《 房屋 、 高楼 和 垃圾 —— 纽约城 另类 图史 》 ( Tenements , Towers & Trash : An Unconventional Illustrated History of New York City . ) 。 

Einstein 爱因斯坦 | w_freq: 147 - 137 | wiki_freq: 14653 - 2801 | sentence_idx: 874123 | align_1: 6-5 | align_2: 7-10 |    You do n't claim equality with Einstein because you can write ' H20 . ' ||| 你 不 能 声称 和 爱因斯坦 是 平等 的 ， 因为 你 可以 写H20 。 

buildup 扩军 | w_freq: 11 - 4 | wiki_freq: 5752 - 392 | sentence_idx: 874182 | align_1: 7-6 | align_2: 8-14 |    Failing to respond adequately to Beijing ’s buildup could undermine the credibility of the security guarantees that Washington extends to its Asian allies . ||| 如果 不 能 对 北京 的 扩军 做出 充分 的 反应 ， 就 可能 会 破坏 华盛顿 对 亚洲 盟国 所 做出 的 安全 保证 的 可信度 。 

injustice 公正 | w_freq: 180 - 787 | wiki_freq: 8321 - 4365 | sentence_idx: 874895 | align_1: 9-8 | align_2: 10-12 |    She has a hard time dealing with unfairness and injustice because she ca n’t understand why anyone would choose to be cruel to anyone else . ||| 她 很 难 处理 不 公平 和 不 公正 的 情况 ， 因为 她 不 明白 为什么 任何 人 会 选择 对 其他人 来说 是 残酷 的 。 

attackers 攻击者 | w_freq: 186 - 269 | wiki_freq: 11707 - 928 | sentence_idx: 875147 | align_1: 5-3 | align_2: 6-8 |    Small detail : so had attackers as the security model was n’t the best , but hey , details … ||| 小 细节 ： 攻击者 也 是 如此 ， 因为 安全 模型 不是 最好 的 ， 但是 ， 嘿 ， 细节 … 

Bakhtin Bakhtin | w_freq: 1 - 1 | wiki_freq: 640 - 2 | sentence_idx: 875589 | align_1: 10-10 | align_2: 11-16 |    The sanest voice in the room is that of Mikhail Bakhtin remarking that all cultural understanding necessarily involves dialogue because all of us have blind spots and need the other to show us what can be found in them . ||| 房间 里 最 健全 的 声音 是 米哈伊尔·巴赫金 （ Mikhail Bakhtin ） 的 声音 ， 他 说 ， 所有 的 文化 理解 都 必须 涉及 对话 ， 因为 我们 所有人 都 有 盲点 ， 需要 另 一个 盲点 来 向 我们 展示 在 这些 盲点 中 能 找到 什么 。 

sadness 悲伤 | w_freq: 139 - 634 | wiki_freq: 5706 - 2471 | sentence_idx: 876161 | align_1: 3-2 | align_2: 4-6 |    The pain and sadness especially for Reeva 's parents , family and friends consumes me with sorrow . ||| 痛苦 和 悲伤   ， 特别是 对于 Reeva 的 父母  ， 家人 和 朋友 来说  ， 消耗 着 我  。 

Twain Twain | w_freq: 20 - 6 | wiki_freq: 7779 - 26 | sentence_idx: 876353 | align_1: 1-6 | align_2: 2-13 |    Shania Twain is gon na getcha good ! ||| 这个 歌手 的 名字 叫做 Shania Twain ， 歌名 为 《 I ‘ m Gonna Getcha Good ! 

maybe 也许 | w_freq: 2486 - 7004 | wiki_freq: 13219 - 4259 | sentence_idx: 876389 | align_1: 14-17 | align_2: 15-23 |    Now before someone says “ perhaps that is his Soul ’s choice ” – maybe . ||| 现在 ， 在 一些 人 说 “ 也许 ， 这是 他 自己 灵魂 的 选择 ” —— 也许 是 ， 也许 不是 吧 。 

anemia 贫血 | w_freq: 11 - 20 | wiki_freq: 5138 - 758 | sentence_idx: 876647 | align_1: 28-22 | align_2: 29-27 |    It was the discovery of insulin in 1921 that allowed him to continue his research , which ultimately led to his own discovery of the cure for pernicious anemia . ||| 它 是 胰岛素 在 1921年 ， 允许 他 继续 他 的 研究 ， 这 最终 导致 了 他 自己 的 治愈 恶性 贫血 的 发现 ， 发现 。 

thank 感谢 | w_freq: 1273 - 3391 | wiki_freq: 7826 - 5157 | sentence_idx: 876996 | align_1: 4-2 | align_2: 5-6 |    I also want to thank Jack Wadsworth and all the board members and supporters who are here doing what I think is very important work : continuing to build ties between people across regions and continents and looking for opportunities to find those points of common concern and common cause . ||| 我 还要 感谢 杰克∙ 沃兹沃思 （ Jack Wadsworth ） 和 在 这里 从事 一 件 非常 重要 工作 的 全体 董事会 成员 和 支持者 ， 这项 工作 就是 继续 建立 各 地区 和 各 大洲 人民 之间 的 纽带 并 寻找 机会 发现 那些 共同 的 关注点 和 共同 的 事业 。 

liars 虚妄 | w_freq: 326 - 296 | wiki_freq: 646 - 81 | sentence_idx: 877838 | align_1: 14-10 | align_2: 15-15 |    Every single one of them who have been charged with lying , they are liars . ||| 但 以 世谛 因缘 见 有 生灭 ， 皆 是 虚妄 ， 非 真实 有 。 

37,000 37 | w_freq: 8 - 342 | wiki_freq: 2059 - 8999 | sentence_idx: 879031 | align_1: 20-20 | align_2: 21-26 |    The European Union executive wants all member states – including the UK – to contribute to resettling a total of 37,000 vulnerable people from five north African countries by the end of 2018 . ||| 欧盟 执行官 希望 所有 成员国 - 包括 英国 - 在 2018年 底 前 为 来自 五 个 北非 国家 的 37  ,000 名 易 受 伤害 的 人 提供 援助  。 

PostThe Post | w_freq: 5 - 58 | wiki_freq: 0 - 502 | sentence_idx: 879515 | align_1: 1-1 | align_2: 2-13 |    Older PostThe Daily Update - Global debt warning / Italian debt ||| Newer Post 每日 新闻 更新 - 全球 债务 警告 / 意大利 债务 The Daily Update - Global debt warning / Italian debt 

knees 膝盖 | w_freq: 125 - 172 | wiki_freq: 8305 - 1442 | sentence_idx: 879748 | align_1: 14-8 | align_2: 15-16 |    For example , the documents state that MRI ’s for middle aged people ’s knees have become “ routine ” and most patients “ improve within a few weeks or months . ” ||| 举例 来说 ﹐据 文件 称 ﹐ 中年人 的 膝盖 磁力 共 震 ( MRI ) 检查 已 变成 「 常规 」 ﹐ 而 大部分 病人 「 在 几 周 或 几 个 月 内 有 改善 」 。 

Grandmother 祖母 | w_freq: 16 - 260 | wiki_freq: 1501 - 3678 | sentence_idx: 879936 | align_1: 8-10 | align_2: 9-15 |    So today when someone dies we say : Grandmother passed last night . ||| 所以 现在 当 有人 去世 了 ， 我们 说 ： 祖母 昨晚 离开 了 ( passed ) 。 

ADVERTISING ISING | w_freq: 1 - 1 | wiki_freq: 11 - 8 | sentence_idx: 880063 | align_1: 7-6 | align_2: 8-11 |    In the book , MY LIFE IN ADVERTISING , Claude Hopkins says , “ If a thing is useful they call it work , if useless they call it play . ||| 在 《 MY LIFE IN ADVERT ISING 》 一 书 中 ， Claude Hopkins 这样 写道 ： “ 一 件 事 如果 有用 ， 人们 就 把 它 称为 工作 ， 一 件 事 如果 没用 ， 人们 就 把 它 称为 游戏 。 

deceived 趋之若鹜 | w_freq: 101 - 4 | wiki_freq: 3136 - 83 | sentence_idx: 880121 | align_1: 10-10 | align_2: 11-15 |    But when the lie is believed , and the person deceived , ||| 」 如是 自欺欺人之谈 ， 居然 也 有人 信 ， 还 趋之若鹜 ， 崇拜 得 不得了 。 

adamant 固执 | w_freq: 27 - 40 | wiki_freq: 3092 - 383 | sentence_idx: 880754 | align_1: 28-28 | align_2: 29-32 |    California ’s been setting its own standards for greenhouse gas emissions for decades now ( and 13 other states follow its lead ) , and it ’s pretty adamant it should have the authority to keep doing that . ||| 几十 年 来 ， 加利福尼亚州 一直 在 制定 自己 的 温室 气体 排放 标准 （ 其他 13 个 州 也 保持 了 领先 地位 ） ， 而且 很 固执 的 是 ， 它 应该 有 权 继续 这样 做 。 

EUSS EUSS | w_freq: 2 - 2 | wiki_freq: 7 - 0 | sentence_idx: 881062 | align_1: 13-10 | align_2: 14-15 |    “ The focus should be on offering reassurances and avoiding misconceptions about the EUSS and on ensuring that EU Member States step up and provide a similar level of reassurance for UK nationals . ” ||| “ 重点 应该 放 在 提供 保证 和 避免 对 EUSS 的 误解 上 ， 并 确保 欧盟 成员国 加紧 为 英国 国民 提供 类似 水平 的 保证 。 

McGovern McGovern | w_freq: 9 - 3 | wiki_freq: 5803 - 21 | sentence_idx: 881157 | align_1: 3-4 | align_2: 4-8 |    According to Elizabeth McGovern , Maggie Smith always comes back because she likes to work and not working means she ’s “ bored . ” ||| 根据 伊丽莎白·麦戈文 （ Elizabeth McGovern ） 的 说法 ， 玛吉·史密斯 （ Maggie Smith ） 总是 会 回来 ， 因为 她 喜爱 作业 而 不 喜爱 作业 ， 这 意味着 她 “ 无聊 ” 。 

expressive 清晰 | w_freq: 26 - 884 | wiki_freq: 8632 - 4387 | sentence_idx: 881619 | align_1: 10-8 | align_2: 11-12 |    The goal of it was to be more concise and expressive while eliminating some of the weaknesses of Java . ||| 它 的 目标 是 更 简洁 和 更 清晰 的 表达 ， 同时 消除 Java 的 一些 弱点 。 

2010–2013 2010 | w_freq: 2 - 371 | wiki_freq: 1070 - 5432 | sentence_idx: 881738 | align_1: 0-0 | align_2: 1-9 |    2010–2013 The Big C Paul Jamison 40 episodes ||| 2010 – 2013 《 如果 还有 明天 》 （ The Big C ） Paul Jamison 40 episodes 

2010–2013 2013 | w_freq: 2 - 375 | wiki_freq: 1070 - 4976 | sentence_idx: 881738 | align_1: 0-2 | align_2: 1-9 |    2010–2013 The Big C Paul Jamison 40 episodes ||| 2010 – 2013 《 如果 还有 明天 》 （ The Big C ） Paul Jamison 40 episodes 

Blankfein Blankfein | w_freq: 2 - 2 | wiki_freq: 132 - 1 | sentence_idx: 881836 | align_1: 2-2 | align_2: 3-7 |    Instead , Blankfein likes the idea of a currency backed by consensus . ||| 反之 ， Blankfein 表示 ， 自己 很 喜欢 一 种 由 共识 支撑 的 货币 概念 。 

Cement Cement | w_freq: 3 - 3 | wiki_freq: 4351 - 18 | sentence_idx: 882480 | align_1: 14-16 | align_2: 15-21 |    So , essentially , what was earlier L&T cement , now transforms into UltraTech Cement . " ||| 因此 ， 从 本质 上 来说 ， 只是 以前 L&T Cement 的 产品 现在 变成 UltraTech Cement 的 产品 了 " 。 

seekers 庇护者 | w_freq: 168 - 116 | wiki_freq: 5892 - 176 | sentence_idx: 883847 | align_1: 17-11 | align_2: 18-17 |    At least 59.5 million people have fled their homes – more refugees , displaced persons and asylum seekers than at any time since the end of the Second World War . ||| 至少 有 5950万 人 背井离乡 —— 难民 ， 流离失所者 ， 寻求 庇护者 ， 人数 之 多 ， 超过 第二 次 世界 大战 结束 以来 任何 时候 。 

seekers 寻求 | w_freq: 168 - 3368 | wiki_freq: 5892 - 11941 | sentence_idx: 883847 | align_1: 17-10 | align_2: 18-17 |    At least 59.5 million people have fled their homes – more refugees , displaced persons and asylum seekers than at any time since the end of the Second World War . ||| 至少 有 5950万 人 背井离乡 —— 难民 ， 流离失所者 ， 寻求 庇护者 ， 人数 之 多 ， 超过 第二 次 世界 大战 结束 以来 任何 时候 。 

Deeloo deeloo | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 884479 | align_1: 24-24 | align_2: 25-32 |    “ I have learned that helping people save money or make money is the best thing I can do for them , ” said Deeloo , who moved to the United States with his mother and two sisters in 2009 before his father came to join them a year later . ||| “ 据 我 了解 ， 帮助 人们 省钱 或 赚钱 的 是 我 能 为 他们 做 的 最好 的 事情 ， ” 说 deeloo ， 谁 动 了 他 的 母亲 ， 并 在 2009年 两 个 姐妹 在 美国 之前 ， 他 的 父亲 来到 一 年后 加入 他们 的 行列 。 

xxxxx XXXXXXXXXXXX | w_freq: 3 - 7 | wiki_freq: 53 - 0 | sentence_idx: 884653 | align_1: 2-3 | align_2: 3-8 |    Further , xxxxx deputies generally have to buy their seats in the government . ||| ” 此外 , XXXXXXXXXXXX 告诉 我们 , 通常 代表 必须 在 政府 购买 他们 的 席位 。 

