Thessalonians 撒罗尼迦 | w_freq: 8 - 6 | wiki_freq: 563 - 92 | sentence_idx: 38 | align_1: 1-2 | align_2: 2-6 |    2 Thessalonians 2 tells us more about this end-time False Prophet . ||| 《 帖 撒罗尼迦 后 书 》 2 里 告诉 我们 更 多 关于 这 终期 的 “ 假 先知 ” 的 事 。 

insubordinate 约束 | w_freq: 1 - 380 | wiki_freq: 381 - 3697 | sentence_idx: 703477 | align_1: 28-28 | align_2: 29-34 |    1:6 ; If anyone is unaccusable , a husband of , one wife , having children that believe , who are not charged with riotous excess , nor insubordinate ; ||| 多 1:6 若 有 无可 指责 的 人 ， 只 作 一个 妇人 的 丈夫 ， 儿女 也 是 信主 的 ， 没有 人 告 他们 是 放荡不服 约束 的 ， 就 可以 设立 。 

systemD systemD | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 703502 | align_1: 20-20 | align_2: 21-24 |    The Linux world has experienced several rapid and major changes that we still feel to this day ( cough , systemD , cough ) . ||| Linux 世界 经历 了 数 次 快速 而 重大 的 变化 ， 我们 至今 仍 感觉 如此 （ 咳咳 ， systemD [ 3 ] ， 咳咳 ） 。 

yes 啊 | w_freq: 1044 - 1785 | wiki_freq: 9647 - 3904 | sentence_idx: 704289 | align_1: 2-2 | align_2: 3-6 |    " Ah yes , many girls hear it when they are sleeping , but I was the only one who heard it awake . " ||| > “ 啊 ， 是 啊 ， 许多 女孩 睡着 的 时候 都 听到 过 ， 可是 只有 我 醒 着 听到 过 。 

donors 捐赠者 | w_freq: 285 - 166 | wiki_freq: 14755 - 344 | sentence_idx: 704438 | align_1: 7-7 | align_2: 8-11 |    In Cleveland , doctors will use deceased donors to avoid putting healthy women at risk . ||| 克利夫兰 诊所 的 医生们 将 使用 已故 捐赠者 的 子宫 ， 以 避免 将 健康 女性 置于 危险 之中 。 

50—Ezra 第50 | w_freq: 1 - 53 | wiki_freq: 0 - 1312 | sentence_idx: 705488 | align_1: 1-0 | align_2: 2-13 |    Chapter 50—Ezra , the Priest and Scribe ||| 第50 章 作 祭司 和 文士 的 以斯拉 ( Chap. 50 - Ezra , the Priest and Scribe ) 

worsen 恶化 | w_freq: 71 - 589 | wiki_freq: 2870 - 7215 | sentence_idx: 705634 | align_1: 35-38 | align_2: 36-45 |    He argued that this was “ a primary cause of the 2008 - 2009 recession ” and that the “ expected impact of reduced oil supply ” will mean the “ financial crisis may eventually worsen . ” ||| 他 认为    , 这是 “ 2008-2009年 的 经济 衰退 的 主要 原因    , 石油 供应 减少 的 预期 的 影响 ”    , 意味着 “ 金融 危机 最终 可能 会 恶化 ”      。 

werewolf 狼 | w_freq: 19 - 286 | wiki_freq: 3189 - 4814 | sentence_idx: 706334 | align_1: 17-19 | align_2: 18-24 |    I have often thought that with any luck at all , I could have been born a werewolf because the two middle fingers on both my hands are the same length , but I have had to be content with what I have . ||| 我 经常 想    ， 如果 运气 好 的话   ， 我 可能 生 下来 就是 狼 人   ， 因为 我 两 只 手上 的 两 个 中指 的 长度 是 一样 的  ， 但 我 必须 满足 于 我 所 拥有 的   。 

SIEGEL 西格尔 | w_freq: 2 - 18 | wiki_freq: 1 - 166 | sentence_idx: 706503 | align_1: 1-0 | align_2: 2-5 |    KATY SIEGEL : Let ’s begin with your move to New York from Chicago . ||| 西格尔 （ Katy Siegel ） ： 让 我们 从 你 由 芝加哥 搬到 纽约 谈起 吧 。 

ablaze 度日 | w_freq: 2 - 8 | wiki_freq: 2071 - 372 | sentence_idx: 706608 | align_1: 9-2 | align_2: 10-7 |    ✍ Thought for the day : " Fire sets ablaze ; get baptised in the Holy Ghost . " ||| 伏以 焚修 度日 ， 终 是 凡情 ； 开创 补天 ， 方 称 圣手 。 

Arburg Arburg | w_freq: 3 - 1 | wiki_freq: 15 - 0 | sentence_idx: 706914 | align_1: 7-5 | align_2: 8-9 |    All three machines are networked via the Arburg Central Production Management System ALS . ||| 这 三台 机器 展品 通过 Arburg ( 阿博格 ) 中央 生产 管理 系统 ALS 联网 。 

SAP SAP | w_freq: 130 - 117 | wiki_freq: 4689 - 342 | sentence_idx: 707010 | align_1: 18-13 | align_2: 19-18 |    Many Chinese firms are now equipping themselves with the necessary professional systems , such as IBM and , SAP but they still need time to build capacity . ||| 很多 中资 企业 正在 配备 必要 的 专业 系统 ， 如 IBM 和 SAP 等 提供 的 ， 但是 他们 仍 需要 一定 时间 做 能力 建设 。 

resilience 著述 | w_freq: 172 - 8 | wiki_freq: 6012 - 1627 | sentence_idx: 707058 | align_1: 18-17 | align_2: 19-23 |    Then turning to his nephew , who is listening intently , he advises , “ It ’s about resilience . ||| 出家 之后 ， 他 自认 「 拙于 辩才 ， 说法 之 事 ， 非其所长 ； 行将 以 著述 之 业终 其 身耳 」 。 

ALCATEL ALCATEL | w_freq: 1 - 1 | wiki_freq: 7 - 2 | sentence_idx: 707580 | align_1: 6-6 | align_2: 7-10 |    1965 : The Graffenstaden factory becomes ALCATEL . ||| 1965 : Graffenstaden 工厂 发展 成为 ALCATEL （ 阿尔卡特 ） 。 

amass 聚集 | w_freq: 10 - 807 | wiki_freq: 1603 - 10621 | sentence_idx: 707581 | align_1: 28-26 | align_2: 29-34 |    157 And if ye are slain , or die , in the way of Allah , forgiveness and mercy from Allah are far better than all they could amass . ||| 一五七 . 如果 你们 为 主道 而 阵亡 ， 或 病故 ， 那末 ， 从 真主 发出 的 赦宥 和 慈恩 ， 必定 比 他们 所 聚集 的 （ 财产 ） 还要 宝贵 些 。 

regret 遗憾 | w_freq: 342 - 685 | wiki_freq: 11127 - 3192 | sentence_idx: 707675 | align_1: 20-23 | align_2: 21-27 |    “ While the immediate cause was my strong comments to certain press questions that elicited concern and distress we also regret it came across as a personal attack on the US president . ” ||| “ 虽然 直接 原因 是 我 对 引起 关注 和 困扰 的 某些 新闻 问题 发表 强烈 评论 ， 但 我们 也 感到 遗憾 的 是 ， 这是 对 美国 总统 的 个人 攻击 。 

Arburg ARBURG | w_freq: 3 - 2 | wiki_freq: 15 - 0 | sentence_idx: 707948 | align_1: 14-13 | align_2: 15-17 |    When it comes to hot topics such as lightweight construction and Industry 4.0 , Arburg states : " Wir sind da . " – with its " Technology on Tour " roadshow . ||| 当 提及 诸如 轻质 结构 和 工业 4.0 的 热门 话题 时 ， ARBURG （ 阿博格 ） 秉承 ： “ Wir sind da . ” - 跟随 路演 “ 技术 巡回 ” 一起 。 

obeyed 遵守 | w_freq: 88 - 1755 | wiki_freq: 2197 - 6061 | sentence_idx: 709655 | align_1: 57-49 | align_2: 58-54 |    If it goes on like this , the European Union will end up being , in the eyes of many Europeans , what the International Monetary Fund was for many Asian and Latin American countries in the 1980s and 1990s : a tool for the imposition of an economic ideology that lacks any legitimacy but which is obeyed because of the lack of any alternative . ||| 如果 情势 继续 下去 ， 那么 在 许多 欧洲 人 眼里 ， 欧盟 将 最终 成为 1980年代 和 1990年代 许多 亚洲 、 拉美 国家 眼中 的 国际 货币 基金 组织 ： 一个 强制 推行 不 具 合法性 的 经济 意识 形态 的 工具 ， 受 援国 却 又 必须 遵守 这种 意识 形态 ， 因为 缺乏 任何 替代 选项 。 

Luckily 幸运 | w_freq: 160 - 1456 | wiki_freq: 2035 - 2934 | sentence_idx: 709881 | align_1: 0-0 | align_2: 1-4 |    Luckily I was shooting with Jourdan Dunn and we became overnight best friends . ||| 幸运 的 是 ， 我 是 与 卓丹路 邓 （ Jourdan Dunn ） 一起 拍摄 ， 我们 在 一 夜 之间 成 了 最好 的 朋友 。 

repay 施报 | w_freq: 93 - 2 | wiki_freq: 5926 - 1 | sentence_idx: 710221 | align_1: 22-23 | align_2: 23-28 |    We often read of the fury of God ; as in Isaiah 59:18 " According to their deeds , accordingly He will repay , fury to His adversaries . " ||| 我们 在 圣经 上常 读到 上帝 的 烈怒 ； 如 《 以 赛亚书 》 59：18 说 ： “ 祂必 按 人 的 行为 施报 ， 恼怒祂 的 敌人 ， 报复 祂 的 仇敌 。 

side-tracked 卒 | w_freq: 1 - 1 | wiki_freq: 32 - 0 | sentence_idx: 710350 | align_1: 1-0 | align_2: 2-9 |    The side-tracked faithful come to give thanks , ||| 卒   ， 必然 要 投 其 所 好 ， 使 其 对 自己 有 一 种 感恩 的 心理  。 

Sherpa 夏尔巴人 | w_freq: 11 - 5 | wiki_freq: 1754 - 47 | sentence_idx: 710663 | align_1: 7-8 | align_2: 8-14 |    Today I read an article on Marketing Sherpa about formalizing an SEO process and plan . ||| 今天 我 读 了 一 篇 关于 营销 夏尔巴人 的 文章 ， 内容 是 关于 SEO 过程 和 计划 的 正规化 。 

bpd 桶 | w_freq: 11 - 197 | wiki_freq: 233 - 2054 | sentence_idx: 711259 | align_1: 21-18 | align_2: 22-23 |    And it is not clear whether the pipelines , processing plants and export terminals have enough capacity to handle 12 million bpd because such high flow rates have never been tested . ||| 还 不 清楚 输油管线 、 加工厂 和 出口 终端 是否 有 足够 的 产能 来 处理 每日 1,200万 桶 的 石油 产量 ， 因为 从未 处理 过 如此 高 的 产量 。 

747 波音747 | w_freq: 33 - 11 | wiki_freq: 5879 - 523 | sentence_idx: 712504 | align_1: 0-1 | align_2: 1-9 |    747 Jumbo Jet : The Plane that ... ... Changed the World . ||| 《 波音747 — 改变 世界 的 客机 》 ( Jumbo: The Plane that Changed the World ) 

hardliners 强硬派 | w_freq: 16 - 33 | wiki_freq: 702 - 302 | sentence_idx: 713459 | align_1: 9-7 | align_2: 10-12 |    Iran 's negotiators are also under pressure from domestic hardliners not to give too much away while also delivering on President Hassan Rouhani 's promise to win the lifting of sanctions . ||| 伊朗 的 谈判 代表 也 受到 国内 强硬派 的 压力 ， 他们 不要 放弃 太 多 - 同时 还要 兑现 哈桑·鲁哈尼 总统 的 承诺 ， 即 取消 制裁 。 

slept 睡 | w_freq: 232 - 698 | wiki_freq: 7518 - 1925 | sentence_idx: 713460 | align_1: 1-2 | align_2: 2-6 |    He slept as he had done at Mozhaysk after the battle of Borodino . ||| 他 又 睡 了 ， 就 像 他 在 Borodino 战役 后 在 莫扎 伊斯克 所 做 的 那样 。 

cookies 干 | w_freq: 210 - 3 | wiki_freq: 4265 - 0 | sentence_idx: 713472 | align_1: 7-10 | align_2: 8-14 |    That year she sold 3,526 boxes of cookies and won her trip . ||| 她 在 那 一 年 就 卖掉 了 3526 盒饼 干   ， 并 赢得 了 环球 之 旅 。 

cookies 盒饼 | w_freq: 210 - 1 | wiki_freq: 4265 - 1 | sentence_idx: 713472 | align_1: 7-9 | align_2: 8-14 |    That year she sold 3,526 boxes of cookies and won her trip . ||| 她 在 那 一 年 就 卖掉 了 3526 盒饼 干   ， 并 赢得 了 环球 之 旅 。 

unfortunately 不幸 | w_freq: 328 - 1581 | wiki_freq: 8997 - 6444 | sentence_idx: 713908 | align_1: 13-12 | align_2: 14-16 |    Nevertheless , this is one of the handicaps of such neighborhoods , and unfortunately its effects can persist long after the buildings have become aged . ||| 然而 ， 这 的确 是 这种 邻里 的 缺陷 之一 ， 而且 不幸 的 是 ， 它 的 效果 在 这些 建筑物 完成 之后 ， 还 会 持续 很 久 。 

vests 背心 | w_freq: 23 - 47 | wiki_freq: 2400 - 834 | sentence_idx: 714185 | align_1: 7-6 | align_2: 8-11 |    The attackers included suicide bombers wearing explosive vests ( five months before , they had managed to kill 17 policemen in the same way ) . ||| 袭击者 中 也 有 穿着 炸弹 背心 的 “ 人弹 ” （ 5 个 月 前 ， 他们 已经 用 同样 的 方式 杀害 了 17 名 警察 ） 。 

Fortunately 幸运 | w_freq: 374 - 1456 | wiki_freq: 4543 - 2934 | sentence_idx: 714907 | align_1: 0-0 | align_2: 1-4 |    Fortunately Dyn was able to resolve the attack within one day , but the motive for the attack was never discovered . ||| 幸运 的 是 ， Dyn 在 一日 内 击退 攻击 ， 但 一直 未能 确定 攻击 动机 。 

statistically 来看 | w_freq: 82 - 1777 | wiki_freq: 6057 - 6316 | sentence_idx: 715431 | align_1: 5-4 | align_2: 6-12 |    First , wealth effects are statistically small ; most studies show that only about 3 - 5 cents of every dollar of asset appreciation eventually feeds through to higher personal consumption . ||| 第一 ， 从 统计 来看 ， 其 产生 的 财富 效应 较 小 ； 大多数 研究 表明 ， 每 一 美元 的 资产 升值 中 只有 约 3~5 美分 最终 会 转化 为 更 高 的 个人 消费 。 

Mensans Mensans | w_freq: 1 - 1 | wiki_freq: 10 - 0 | sentence_idx: 715449 | align_1: 9-6 | align_2: 10-11 |    It is said that in a room with 12 Mensans you will find 13 differing opinions on any given subject ! ||| 据说 在 一个 有 12 个 Mensans 的 房间 里 ， 你 会 发现 至少 13 个 不同 的 意见 在 任何 给定 的 主题 ！ 

1.21 1.21 | w_freq: 4 - 4 | wiki_freq: 934 - 133 | sentence_idx: 715662 | align_1: 0-0 | align_2: 1-4 |    1.21 Something can be the case or not be the case while everything else remains the same . ||| 1.21 ， 一 件 事情 可以 是 实际 情况 或 不是 实际 情况 ， 而 其余 一切 则 仍 保持 原样 。 

scratch 从头 | w_freq: 114 - 113 | wiki_freq: 9736 - 592 | sentence_idx: 715744 | align_1: 7-4 | align_2: 8-9 |    You know that Edge was created from scratch instead of using the code of Internet Explorer . ||| 您 知道 Edge 是 从头 开始 创建 的 ， 而 不是 使用 Internet Explorer 的 代码 。 

manipulated 操纵 | w_freq: 111 - 545 | wiki_freq: 8807 - 4432 | sentence_idx: 716290 | align_1: 14-13 | align_2: 15-18 |    Control systems , vehicles , and even the human body can be accessed and manipulated causing injury or worse . ||| 控制 系统   、 车辆 甚至 人体 都 可以 被 入侵 和 操纵   ， 从而 造成 伤害 或 更 糟   。 

Flatts Flatts | w_freq: 2 - 2 | wiki_freq: 941 - 5 | sentence_idx: 716559 | align_1: 2-8 | align_2: 3-15 |    I Rascal Flatts – Me and My Gang ||| 魔镜 歌词 网 ＞ 欧美 歌手 ＞ Rascal Flatts ( 雷 可 福磊斯 乐团 ) ＞ Me And My Gang 

foolishness 愚蠢 | w_freq: 18 - 910 | wiki_freq: 590 - 1251 | sentence_idx: 716728 | align_1: 7-6 | align_2: 8-10 |    They ’ve got to stop all that foolishness and pick up their septre and say : We craft the future . ||| 他们 必须 停止 所有 这 类 愚蠢 的 想法 ， 并 拾起 他们 的 主权 ， 说 ： 我们 创造 未来 。 

well-beloved 善 | w_freq: 2 - 224 | wiki_freq: 55 - 4003 | sentence_idx: 716736 | align_1: 4-5 | align_2: 5-10 |    “ Say : O well-beloved ones ! ||| 」 释尊 说 ： 「 善 哉 ， 子 可谓 为道者 矣 。 

decade-old 年前 | w_freq: 6 - 3177 | wiki_freq: 172 - 13652 | sentence_idx: 717587 | align_1: 13-13 | align_2: 14-21 |    eVital , used primarily by hospitals and funeral directors , will replace the decade-old Electronic Vital Events Registration System ( EVERS ) . ||| 该 系统 主要 由 医院 和 丧葬 承办人 使用 ， 将 取代 十 年前 的 电子 重要 事件 注册 系统 ( Electronic Vital Events Registration System , EVERS ) 。 

25.15ff 参 | w_freq: 1 - 6 | wiki_freq: 0 - 1029 | sentence_idx: 717766 | align_1: 10-8 | align_2: 11-13 |    And God 's prophet obeyed God 's Word implicitly ( 25.15ff ) . ||| 上帝 要 的 是 人 的 忠心 （ 参 《 太 》 25：14-30 ） 。 

pollutants 污染物 | w_freq: 115 - 225 | wiki_freq: 5758 - 1427 | sentence_idx: 718164 | align_1: 27-33 | align_2: 28-38 |    If you drink tap water or city water , it is important to know what ’s in your water because it could contain a nasty stew of pollutants including chemicals , bacteria and heavy metals . ||| 如果 你 喝 自来水 或 城市 水   , 重要 的 是 要 知道 你 的 水 是 什么    , 因为 它 可能 包含 一个 肮脏 的 炖 的 污染物    , 包括 化学 物质    , 细菌 和 重金属      。 

Sephora Sephora | w_freq: 7 - 6 | wiki_freq: 468 - 29 | sentence_idx: 718348 | align_1: 0-0 | align_2: 1-5 |    Sephora will examine the challenges of client experience 2.0 . ||| Sephora （ 丝芙兰 ） 则 将 探讨 研究 客户 体验 2.0 的 挑战 

probabilistic 概率性 | w_freq: 12 - 4 | wiki_freq: 2807 - 30 | sentence_idx: 718565 | align_1: 4-7 | align_2: 5-11 |    Because both models are probabilistic they can be integrated in more complex models , e.g. Mixture of Factor Analysers . ||| 因为 这 两 个 模型 都 是 概率性 的 ， 所以 它们 可以 集成 到 更 复杂 的 模型 中 ， 例如 因子 分析器 的 混合 。 

4// 【 | w_freq: 1 - 775 | wiki_freq: 0 - 5775 | sentence_idx: 718568 | align_1: 0-0 | align_2: 1-5 |    4// Mount Eerie - A Crow Looked at Me ||| 【 新 专辑 推荐 】 Mount Eerie 《 A Crow Looked at Me 》 

nationalisms 民族主义 | w_freq: 3 - 289 | wiki_freq: 240 - 5840 | sentence_idx: 718655 | align_1: 19-19 | align_2: 20-26 |    We need to abolish nationalist oppressions from above through internationalist activity , and not from below by the regional nationalisms . ||| 我们 需要 通过 国际主义 活动 ， 来自 上 而 下地 废除 民族主义 的 压迫 ， 而 不是 通过 区域 民族主义 ， 来 自下而上 地 搞 事情 。 

Procurement Procurement | w_freq: 27 - 1 | wiki_freq: 2500 - 7 | sentence_idx: 718769 | align_1: 10-14 | align_2: 11-19 |    A new ICO-based alternative to debt-based ILP ( Initial Loan Procurement ) shows its application prospects and hopes to be applied soon . ||| 基于 债务 的 一个 新 的 ICO 替代 方案 —— ILP （ Initial Loan Procurement ， 首次 贷款 获得 ） 显示 出 了 其 应用 前景 ， 并 希望 早日 得到 应用 。 

bough 绿枝 | w_freq: 3 - 6 | wiki_freq: 230 - 4 | sentence_idx: 718797 | align_1: 14-15 | align_2: 15-22 |    ' Yes , ' they said , ' when we were on the green bough we did indeed flourish like the green bay tree . ||| “ 是的  ， ” 它们 说    ， “ 当 我们 在 绿枝 上 的 时候   ， 那 才 真 算是 在 绿枝 上 啦 ! 

MAXs MAX | w_freq: 2 - 37 | wiki_freq: 22 - 804 | sentence_idx: 718811 | align_1: 9-9 | align_2: 10-14 |    Operators will be asked to check an additional 159 MAXs to ensure a thorough assessment . ||| 航空 公司 将 被 要求 检查 另外 159 架 MAX 系列 的 飞机 , 以 确保 全面 评估 。 

Ervin 突 | w_freq: 4 - 14 | wiki_freq: 2561 - 879 | sentence_idx: 718923 | align_1: 2-8 | align_2: 3-24 |    Or perhaps Ervin and the coaches figured that he gave it everything he had in prelims ( there was a lot of pressure on them — if you recall ) . ||| ） （ 轻 ） （ 殊 ） （ 突 ） （ 然 ） （ 觉 ） （ 得 ） （ 那 ） （ 帮 ） （ 土 ） （ 匪 ） （ 真 ） （ 是 ） （ 倒 ） （ 霉 ） （ ， ） （ 遇 ） （ 上 ） （ 九 ） （ 重 ） （ 天 ） （ 天 ） （ 将 ） （ 下 ） （ 凡 ） （ 惩 ） （ 恶 ） （ 除 ） （ 盗 ） （ ， ） （ 反 ） （ 被 ） （ 抢 ） （ 不 ） （ 说 ） （ ， ） （ 还 ） （ 接 ） （ 连 ） （ 几 ） （ 日 ） （ 被 ） （ 抢 ） （ ， ） （ 接 ） （ 连 ） （ 几 ） （ 日 ） （ 被 ） （ 抢 ） （ 不 ） （ 说 ） （ ， ） （ 连 ） （ 老 ） （ 巢 ） （ 都 ） （ 被 ） （ 掏 ） （ 空 ） （ 了 ） （ … ） （ … ） （ 轻 ） （ 殊 ） （ 径 ） （ 直 ） （ 走 ） （ 向 ） （ 他 ） （ 们 ） （ ， ） （ 在 ） （ 这 ） （ 闲 ） （ 着 ） （ 还 ） （ 不 ） （ 快 ） （ 去 ） （ 办 ） （ 正 ） （ 事 ） （ ！ ） （ 想 ） （ 起 ） （ 上 ） （ 一 ） （ 世 ） （ ， ） （ 她 ） （ 那 ） （ 软 ） （ 懦 ） （ 的 ） （ 爹 ） （ 一 ） （ 无 ） （ 是 ） （ 处 ） （ ， ） （ 因 ） （ 太 ） （ 后 ） （ 一 ） （ 道 ） （ 旨 ） （ ， ） （ 便 ） （ 亲 ） （ 手 ） （ 将 ） （ 她 ） （ 送 ） （ 进 ） （ 了 ） （ 牢 ） （ 狱 ） （ ， ） （ 永 ） （ 不 ） （ 释 ） （ 出 ） （ 。 

mankind 民 | w_freq: 602 - 121 | wiki_freq: 9273 - 4840 | sentence_idx: 719539 | align_1: 6-11 | align_2: 7-17 |    Let hunger disappear , and not mankind . ” ||| 宁可 饿 着 肚子    ， 也 不 与 民 争食 ”    。 

assistants 助手 | w_freq: 174 - 404 | wiki_freq: 12137 - 4528 | sentence_idx: 719814 | align_1: 17-17 | align_2: 18-21 |    First there was the War , and after the War his firm were so short of trained assistants that they would not let him go for two years more . ||| 首先 是 战争   ， 战后    ， 他 的 公司 缺少 训练有素 的 助手   ， 以至于 他们 两 年内 都 不 让 他 离开   。 

rainforest 雨林 | w_freq: 44 - 90 | wiki_freq: 12942 - 2294 | sentence_idx: 719954 | align_1: 3-3 | align_2: 4-8 |    Even in the rainforest we now need money for schooling and to sustain ourselves to start projects such as an organic fruit farm . ||| 即使 在 热带 雨林 中   ， 我们 现在 也 需要 资金 用于 学校 教育 并 维持 自己 的 能力  ， 以 启动 有机 水果 农场 等 项目  。 

TEDGlobal TEDGlobal | w_freq: 5 - 4 | wiki_freq: 78 - 0 | sentence_idx: 721093 | align_1: 13-9 | align_2: 14-15 |    Hopefully , five years from now , I 'm going to report to TEDGlobal that political reforms will happen in China . ||| 但愿 ， 五 年 以后 ， 我 可以 在 TEDGlobal 上 作 个 演讲 ， 说 政治 改革 会 在 中国 发生 。 

TEDGlobal TEDGlobal | w_freq: 5 - 4 | wiki_freq: 78 - 0 | sentence_idx: 721094 | align_1: 13-9 | align_2: 14-15 |    Hopefully , five years from now , I 'm going to report to TEDGlobal that political reforms will happen in China . ||| 但愿 ， 五 年 以后 ， 我 可以 在 TEDGlobal 上 作 个 演讲 ， 说 政治 改革 会 在 中国 发生 。 

substitutes 替代品 | w_freq: 58 - 392 | wiki_freq: 6035 - 1192 | sentence_idx: 721259 | align_1: 11-7 | align_2: 12-14 |    Several fast food chains are testing out menu items featuring meat substitutes to attract consumers who want to eat less meat for health or environmental reasons . ||| 一些 快餐 连锁店 正在 测试 以 肉类 替代品 为 特色 的 菜单 项目 ， 以 吸引 那些 因 健康 或 环境 原因 而 少 吃 肉类 的 消费者 。 

Cremorne Cremorne | w_freq: 1 - 1 | wiki_freq: 754 - 0 | sentence_idx: 721355 | align_1: 20-25 | align_2: 21-30 |    In 1789 he exhibited 13 portraits , mostly in oil , including one of William Linley and one of Lady Cremorne , his first attempt at a full-length portrait . ||| 1789年 ， 他 展出 了 13 幅 肖像画 ， 主要 是 油画 ， 其中 包括 威廉·林利 （ William Linley ） 和 克里莫恩 夫人 （ Lady Cremorne ） 的 一 幅 ， 这是 他 第一 次 尝试 制作 一 幅 完整 的 肖像画 。 

Ironically 讽刺 | w_freq: 115 - 392 | wiki_freq: 5441 - 5734 | sentence_idx: 721825 | align_1: 0-0 | align_2: 1-4 |    Ironically this could mean China could still end up with U.S. soybeans that have been processed in Argentina . ||| 讽刺 的 是 ， 这 可能 意味着 中国 最终 进口 的 可能 还是 在 阿根廷 加工 过 的 美国 大豆 。 

Grasp 抓大放小 | w_freq: 5 - 1 | wiki_freq: 193 - 7 | sentence_idx: 722212 | align_1: 0-1 | align_2: 1-10 |    Grasp the large , let go of the small : The transformation of the state sector in China ||| 【 抓大放小 ： 中国 国有 企业 的 变革 （ Gasp the Large ， Let Go of the Small ： The Transformation of the State Sector in China ） 】 

outrageous 过分 | w_freq: 57 - 252 | wiki_freq: 4029 - 1583 | sentence_idx: 722579 | align_1: 15-14 | align_2: 16-19 |    It seemed that there was n’t anything I could write that was too wild or outrageous to be believed by this particular audience . ||| “ 似乎 没有 任何 我 能 写 出来 的 东西 太过 狂野 或 太 过分 了   ， 无法 被 这个 特殊 的 观众 所 相信  。 

Thanks 谢 | w_freq: 587 - 52 | wiki_freq: 12999 - 8437 | sentence_idx: 722686 | align_1: 5-5 | align_2: 6-10 |    A. The Command to Give Thanks . ||| 第二 ， 「 以便 以 谢 」 是 一个 应许 。 

burner blogAbstract | w_freq: 7 - 3 | wiki_freq: 2489 - 0 | sentence_idx: 722824 | align_1: 1-0 | align_2: 2-6 |    front burner back burner system where I ||| blogAbstract : ' \r\n 六 年级 下 学期 课文 内容 填空 \r\n 第一 单元 \r\n 1. 《 学奕 》 ＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿ 。 

expires 过期 | w_freq: 67 - 81 | wiki_freq: 2493 - 688 | sentence_idx: 723266 | align_1: 24-26 | align_2: 25-31 |    With three year validity , in some cases you may have to wait as long as 39 months after the deadline before the certificate expires and SHA-1 is deprecated by that website . ||| 如果 有效期 为 三年 ， 在 一些 情况 下 ， 你 可能 必须 等待 长 达 39 个 月 的 时间 ， 然后 证书 才 会 过期 ， 达到 截止 时间 ， 然后 该 网站 才 会 弃用 SHA-1 。 

self-sufficient 自给自足 | w_freq: 82 - 124 | wiki_freq: 3825 - 797 | sentence_idx: 723388 | align_1: 10-11 | align_2: 11-16 |    So , in what areas does Huawei need to be self-sufficient or not dependent on US suppliers ? ||| 那么    , 华为 需要 在 哪些 领域 实现 自给自足    , 或者 不 依赖 美国 供应 商   ? 

STOs STOs | w_freq: 2 - 2 | wiki_freq: 31 - 0 | sentence_idx: 723452 | align_1: 20-23 | align_2: 21-29 |    As a result , more people are looking for a more regulated and secure investment option – which is why STOs will begin to establish prominence as we head into 2019 . ||| 因此 ， 越来越 多 的 人 在 寻求 一 种 更 受 监管 、 更 安全 的 投资 选择 —— 这就 是 为什么 STOs ( 安全 令牌 产品 ) 将 在 我们 进入 2019年 之际 开始 崭露头角 的 原因 。 

Clouds 云 | w_freq: 21 - 1346 | wiki_freq: 4776 - 10004 | sentence_idx: 723733 | align_1: 2-3 | align_2: 3-7 |    In The Clouds he attacked the philosopher Socrates . ||| 在 作品 《 云 》 中 ， 他 攻击 哲学家 苏格拉底 。 

minds 心扉 | w_freq: 605 - 65 | wiki_freq: 14230 - 119 | sentence_idx: 723841 | align_1: 16-18 | align_2: 17-23 |    Various kinds of black technologies and new applications are dazzling , making people " Open their minds . " ||| 各种 黑色 技术 和 新 应用 令 人 眼花缭乱    ， 这 使 人们 “ 敞开 心扉 ”    。 

mortification 羞愧 | w_freq: 2 - 133 | wiki_freq: 527 - 352 | sentence_idx: 723890 | align_1: 3-3 | align_2: 4-7 |    To their utter mortification they found Newton ’s prediction to be 20 % slow . ||| 令 他们 彻底 羞愧 的 是 ， 他们 发现 牛顿 的 预测 要 慢 20％ 。 

PM2.5 PM2.5 | w_freq: 41 - 45 | wiki_freq: 463 - 206 | sentence_idx: 724344 | align_1: 36-36 | align_2: 37-42 |    In a statement Tuesday , the minister said favorable weather conditions would help dispel pollution over the next few days , and he applauded the public for voluntarily taking steps that helped push the level of PM2.5 to “ severe ” from “ emergency ” levels . ||| 在 14日 的 一个 声明 中 ， 印度 环境 部长 表示 ， 有利 的 天气 条件 将 有助于 在 接下来 的 几 天 内 消除 污染 ， 他 鼓励 公众 自愿 采取 措施 ， 帮助 推动 PM2.5 从 “ 紧急 ” 降 至 “ 严重 ” 等级 。 

