Anyway Quoi | w_freq: 214 - 547 | wiki_freq: 1705 - 4268 | sentence_idx: 765 | align_1: 0-0 | align_2: 1-5 |    Anyway , “ we ” – as in mankind ’s best hope – should “ avoid carrying on in the role of Frankenstein . ” ||| Quoi qu’ il en soit , « nous » – en tant que meilleur espoir de l’ humanité – devrions « éviter de continuer dans le rôle de Frankenstein » . 

Coordinator coordinatrice | w_freq: 42 - 18 | wiki_freq: 7762 - 794 | sentence_idx: 913475 | align_1: 9-12 | align_2: 10-17 |    " As a U.N. System Resident Coordinator and Humanitarian Coordinator in Ukraine , I am deeply concerned by the consequences of the crisis that has been going on in Ukraine for six years . ... ||| « En tant que coordinatrice résidente du système des Nations Unies et coordinatrice de l’ action humanitaire en Ukraine , je suis profondément préoccupée par les conséquences de la crise qui sévit en Ukraine depuis six ans ... 

Issues enjeux | w_freq: 60 - 249 | wiki_freq: 12395 - 8671 | sentence_idx: 915223 | align_1: 4-7 | align_2: 5-12 |    Bill 102 and the Issues Facing Industry ( November 2006 ) ||| Le projet de loi 102 et les enjeux auxquels l’ industrie est confrontée ( novembre 2006 ) 

Fusion Fusion | w_freq: 25 - 26 | wiki_freq: 8514 - 2117 | sentence_idx: 915292 | align_1: 7-7 | align_2: 8-15 |    Indeed , the model developed by Youth Fusion 10 years ago is producing results that are also of interest to other countries . ||| En effet , le modèle élaboré par Fusion Jeunesse , il y a de ça 10 ans , donne des résultats qui intéressent aussi d’ autres pays . 

Heading Allons | w_freq: 12 - 108 | wiki_freq: 3192 - 479 | sentence_idx: 916071 | align_1: 2-0 | align_2: 3-5 |    Are We Heading towards a " Constructive / Aggressive " Scenario ? ||| Allons -nous au - devant d' un scénario « constructif / agressif » ? 

accelerating accélération | w_freq: 49 - 127 | wiki_freq: 5311 - 7204 | sentence_idx: 916205 | align_1: 17-21 | align_2: 18-26 |    “ Bringing innovation and technologies to market in just nine months demonstrates exactly what we mean by accelerating the additive manufacturing industr . ||| « Mettre en marche l’ innovation et les technologies en seulement neuf mois démontre exactement ce que nous entendons par l’ accélération de l’ industrie de la fabrication additive . 

Capasso Capasso | w_freq: 1 - 1 | wiki_freq: 102 - 22 | sentence_idx: 917042 | align_1: 3-4 | align_2: 4-8 |    Welcomed by President Capasso expressed appreciation for a unique and extraordinary place . ||| Accueilli par le président Capasso , ils ont exprimé leur reconnaissance pour un lieu unique et extraordinaire . 

resent ressentiment | w_freq: 4 - 56 | wiki_freq: 1475 - 1822 | sentence_idx: 918133 | align_1: 5-7 | align_2: 6-12 |    At first , you might resent this attention , taking it as an offense regarding your previous natural hair . ||| Au début , vous pourriez avoir du ressentiment à l’ égard de cette attention , la prenant comme une offense à l’ égard de vos cheveux naturels antérieurs . 

Anyway Quoi | w_freq: 214 - 547 | wiki_freq: 1705 - 4268 | sentence_idx: 918335 | align_1: 0-0 | align_2: 1-5 |    Anyway , you should know that this number is not a coincidence , but it could be very important for your future . ||| Quoi qu’ il en soit , vous devez savoir que ce nombre n’ est pas une coïncidence , mais il pourrait être très important pour votre avenir . 

Doctors Médecins | w_freq: 155 - 45 | wiki_freq: 11799 - 1348 | sentence_idx: 918372 | align_1: 10-12 | align_2: 11-17 |    Man 's Penis Cut Off By Wife : How Could Doctors Make a New One ? ||| Le Pénis D' Un Homme Coupé Par Sa Femme : Comment Les Médecins Pourraient - Ils En Fabriquer Un Nouveau ? 

Rejoice Réjouis | w_freq: 10 - 5 | wiki_freq: 620 - 19 | sentence_idx: 918421 | align_1: 0-0 | align_2: 1-4 |    Rejoice every time you hear the sound of my voice . ” ||| Réjouis - toi à chaque fois que tu entends le son de ma voix . 

reclined assirent | w_freq: 2 - 3 | wiki_freq: 234 - 25 | sentence_idx: 918490 | align_1: 3-2 | align_2: 4-7 |    So the men reclined , about five thousand in number . ||| Ils s’ assirent donc [ oun ] , au nombre d’ environ cinq mille hommes . 

Stay Restez | w_freq: 162 - 89 | wiki_freq: 9284 - 83 | sentence_idx: 919003 | align_1: 0-0 | align_2: 1-6 |    Stay tuned though , as a second escape room , Dr. ByWard , will soon open its doors and will certainly be interesting . ||| Restez tout de même à l’ affût puisqu’ une deuxième escape room , Dr. Byward , ouvrira bientôt ses portes et sera certainement intéressante . 

consultations consultations | w_freq: 242 - 265 | wiki_freq: 5190 - 2779 | sentence_idx: 919441 | align_1: 14-13 | align_2: 15-18 |    The Committee had heard 7 persons and organizations beforehand within the framework of special consultations held on May 3 . ||| La Commission avait préalablement entendu 7 personnes et organismes dans le cadre de consultations particulières qui s’ étaient déroulées le 3 mai . 

swear jure | w_freq: 249 - 218 | wiki_freq: 5814 - 3384 | sentence_idx: 919593 | align_1: 2-3 | align_2: 3-8 |    Plus I swear by their bedding ! ||| Et je ne jure ( presque ) que par le métal ! ! 

Suarez Suarez | w_freq: 5 - 6 | wiki_freq: 2897 - 1193 | sentence_idx: 919699 | align_1: 14-15 | align_2: 15-20 |    So far as Spain is concerned , we had an official visit from Mr Suarez about two months ago , which went very well . ||| En ce qui concerne l’ Espagne , nous avons reçu la visite officielle de M. Suarez , il y a environ deux mois , visite qui s’ est très bien passée . 

2.00 2,00 | w_freq: 4 - 2 | wiki_freq: 1915 - 229 | sentence_idx: 919843 | align_1: 9-12 | align_2: 10-16 |    There are simply many fractions : Between 1.00 and 2.00 are 99 fractions . ||| Il y a tout simplement beaucoup de fractions : entre 1,00 et 2,00 , il y a 99 fractions . 

Consciousness Conscience | w_freq: 93 - 125 | wiki_freq: 3173 - 761 | sentence_idx: 920117 | align_1: 14-13 | align_2: 15-17 |    I wish to access your energy of unity and become one with the Tree Consciousness . ||| Je souhaite accéder à votre énergie d’ unité et devenir un avec la Conscience de l’ Arbre . 

criminalizing criminaliser | w_freq: 5 - 17 | wiki_freq: 803 - 113 | sentence_idx: 920300 | align_1: 5-4 | align_2: 6-8 |    “ They were talking about criminalizing being gay . ||| « Ils parlaient de criminaliser le fait d’ être homosexuel . 

Moksha Moksha | w_freq: 2 - 3 | wiki_freq: 782 - 52 | sentence_idx: 921420 | align_1: 9-8 | align_2: 10-12 |    Some people say , “ Sir , I want Moksha … but why ? ” ||| Certains disent , " Monsieur , je veux Moksha ... ( libération ) mais pourquoi ? " 

okapi okapi | w_freq: 2 - 2 | wiki_freq: 191 - 67 | sentence_idx: 921700 | align_1: 3-2 | align_2: 4-7 |    " Was the okapi discovered before or after America ? ||| « L’ okapi a t -il été découvert avant ou après l’ Amérique ? 

Magdeburg Magdeburg | w_freq: 5 - 3 | wiki_freq: 6360 - 232 | sentence_idx: 925130 | align_1: 6-9 | align_2: 7-13 |    And What other good places except Magdeburg are worth playing ? ||| Et quels sont les autres bons lieux , excepté Magdeburg , qui en valent la peine ? 

guardstoo gardiens | w_freq: 1 - 143 | wiki_freq: 0 - 8484 | sentence_idx: 928023 | align_1: 11-11 | align_2: 12-20 |    Oh , and they paid us less than the state prison guardstoo . ||| Oh , et ils nous ont payé beaucoup moins que les gardiens de la prison de l' Etat , aussi . 

collaborate collaborer | w_freq: 189 - 218 | wiki_freq: 13107 - 4720 | sentence_idx: 928135 | align_1: 5-7 | align_2: 6-11 |    Even big NGOs refused to collaborate because we were attacking their financial backers … ” ||| Même de grandes ONG ont refusé de collaborer avec nous , puisque nous attaquions leurs financeurs … » 

Lot Loth | w_freq: 113 - 5 | wiki_freq: 9628 - 579 | sentence_idx: 928335 | align_1: 4-6 | align_2: 5-11 |    “ The folk of Lot rejected warnings . ||| [ 33 ] Le peuple de Loth , lui aussi , traita Nos avertissements de mensonges . 

eternal éternelles | w_freq: 541 - 34 | wiki_freq: 12279 - 596 | sentence_idx: 929713 | align_1: 6-6 | align_2: 7-10 |    What are the secrets behind the eternal autumn leaves—the key to the game—and the missing schoolgirl ? ||| Quels sont les secrets derrière les éternelles feuilles de l’ automne – la clé du jeu – et l’ écolière manquante ? 

ideally idéalement | w_freq: 118 - 114 | wiki_freq: 4400 - 1567 | sentence_idx: 932005 | align_1: 16-20 | align_2: 17-25 |    We firmly believe that the best place to be treated is where the physician is and ideally by the physician himself . ||| Nous croyons fermement que le meilleur endroit pour être traité est l’ endroit où le médecin se trouve , et idéalement , d’ être traité par le médecin lui-même . 

webinar webinar | w_freq: 35 - 5 | wiki_freq: 302 - 3 | sentence_idx: 932651 | align_1: 4-4 | align_2: 5-8 |    > > Re-watch our webinar < < Data Governance was a trending topic in 2019 ! ||| > > Revoir notre webinar ( ANGLAIS ) < < La gouvernance des données a très certainement été un sujet tendance en 2019 ! 

solidarity solidarité | w_freq: 933 - 930 | wiki_freq: 13292 - 10873 | sentence_idx: 933034 | align_1: 9-10 | align_2: 10-16 |    An important aspect of the long-term project of prisoner solidarity is maintaining old connections while building new connections with other prisoners in struggle . ||| Un aspect important du projet à long terme de la solidarité pour les prisonnier - ères est de maintenir de vieilles connexions tout en construisant de nouvelles connexions avec d’ autres prisonnier - ères en lutte . 

purists puristes | w_freq: 10 - 11 | wiki_freq: 862 - 479 | sentence_idx: 935526 | align_1: 1-1 | align_2: 2-6 |    Cryptocurrency purists have always judged new coins by a few important factors . ||| Les puristes de crypto - monnaie ont toujours jugé de nouvelles pièces par quelques facteurs importants . 

Itself Lui | w_freq: 42 - 1315 | wiki_freq: 1478 - 8176 | sentence_idx: 936043 | align_1: 8-4 | align_2: 9-10 |    The grain of Wheat will come back to Itself again , the Son of man in the last days . ||| Le grain de Blé Lui - même sera là de nouveau , le Fils de l’ homme dans les derniers jours . 

CIIA CIIA | w_freq: 1 - 1 | wiki_freq: 35 - 5 | sentence_idx: 936082 | align_1: 3-3 | align_2: 4-7 |    However , the CIIA never strayed from its independent and non-partisan roots . ||| Pourtant , le CIIA ne s’ est jamais départi de ses racines indépendantes et non-partisanes . 

Draper Draper | w_freq: 9 - 7 | wiki_freq: 7847 - 871 | sentence_idx: 938145 | align_1: 3-9 | align_2: 4-13 |    Lifeline director John Draper shared with the press : " We did n’t see numbers like this in 2008 or 2012 . ||| Le directeur de la ligne de vie , John Draper , il a partagé avec la presse : “ Nous n' avons pas vu des chiffres comme cela dans 2008 o 2012 . 

decision-makers décideu | w_freq: 61 - 1 | wiki_freq: 1498 - 0 | sentence_idx: 938229 | align_1: 6-6 | align_2: 7-11 |    These experiences have shown that the decision-makers from the social power elites will always give priority to profit interests – as long as we give them the choice . ||| Ces expériences ont montré que les décideu - rs - euses des élites de pouvoir sociales donneront toujours la priorité aux intérêts du profit – tant que nous leur laissons le choix . 

Rafah Rafah | w_freq: 15 - 14 | wiki_freq: 1014 - 232 | sentence_idx: 938820 | align_1: 7-8 | align_2: 8-14 |    The person who shot the girl in Rafah did n't see ? ||| Celui qui a tiré sur la fillette à Rafah , lui non plus n’ a pas vu ? 

dignity dignité | w_freq: 383 - 387 | wiki_freq: 14929 - 8145 | sentence_idx: 938893 | align_1: 11-13 | align_2: 12-18 |    Why the Bush regime then tries hard to scorn the human dignity each time or almost when it acts ? ||| Pourquoi le régime de Bush s’ ingénie -t -il alors à bafouer la dignité de l’ homme à chaque fois ou presque qu’ il agit ? 

Regardless Quoi | w_freq: 204 - 547 | wiki_freq: 8260 - 4268 | sentence_idx: 940116 | align_1: 0-0 | align_2: 1-5 |    Regardless , an incredibly huge amount of websites still use forms that were coded ten years ago . ||| Quoi qu’ il en soit , une quantité incroyablement énorme de sites Web utilisent encore des formulaires qui ont été codés il y a dix ans . 

Remember Vous | w_freq: 1154 - 22427 | wiki_freq: 9753 - 6197 | sentence_idx: 940813 | align_1: 0-0 | align_2: 1-4 |    Remember I said earlier that Paul entwines together spiritual and physical death ? ||| Vous souvenez -vous que j’ ai écrit précédemment que Paul liait ensemble mort spirituelle et mort physique ? 

Fonda fonda | w_freq: 10 - 5 | wiki_freq: 4350 - 7814 | sentence_idx: 942223 | align_1: 6-7 | align_2: 7-11 |    Both activists , neither Redford nor Fonda got too deep into politics today except to note that we need “ hope ” and in a call to save the planet . ||| Les deux activistes , ni redford ni fonda , ne sont devenus trop profonds en politique aujourd'hui , sauf pour noter que nous avons besoin d ' « espoir » et d' un appel pour sauver la planète . 

suppliers fournisseurs | w_freq: 371 - 725 | wiki_freq: 11451 - 5615 | sentence_idx: 942266 | align_1: 15-14 | align_2: 16-22 |    Despite these efforts , Nike reports that working conditions in almost 80 % of its suppliers have failed to improve ( and may have even worsened ) . ||| Malgré ces efforts , Nike constate que chez près de 80 % de ses fournisseurs , les conditions de travail ne se sont pas améliorées ( et se sont peut-être même détériorées ) . 

Whether Que | w_freq: 532 - 2963 | wiki_freq: 12677 - 8381 | sentence_idx: 942576 | align_1: 0-0 | align_2: 1-5 |    Whether man or woman , Dior offers products in every area of care that are good for everyone . ||| Que ce soit pour l’ homme ou la femme , Dior propose des produits dans tous les domaines de soins qui sont bons pour tout le monde . 

violate violent | w_freq: 161 - 200 | wiki_freq: 9062 - 9541 | sentence_idx: 944315 | align_1: 35-35 | align_2: 36-40 |    For me , I do n’t think this law has been abolished because articles from 152 � 155 of the Sudan ’s criminal act still exist and they could be using them to oppress and violate human rights . ||| « Pour moi , je ne pense pas que cette loi a été supprimée parce que les articles de152 - 155 d’ acte criminel du Soudan existent encore et ils pourraient même utiliserles opprimer et violent les droits de l’ homme . 

tremendous immenses | w_freq: 241 - 108 | wiki_freq: 13731 - 3617 | sentence_idx: 945201 | align_1: 4-7 | align_2: 5-15 |    “ Angola is facing tremendous human rights challenges which require the involvement of all relevant actors . ||| « L’ Angola fait face à d’ immenses défis en matière de droits de l’ Homme qui nécessitent l’ implication de tous les acteurs concernés . 

Ask Posez | w_freq: 708 - 54 | wiki_freq: 5060 - 16 | sentence_idx: 945278 | align_1: 0-0 | align_2: 1-5 |    Ask yourself—what is it about your education and experience that would allow you to meet the challenges of the open job position ? ||| Posez -vous la question : qu`en est -il de votre éducation et de votre expérience qui vous permettraient de relever les défis du poste de travail ouvert ? 

yourself—what -vous | w_freq: 1 - 15404 | wiki_freq: 0 - 6529 | sentence_idx: 945278 | align_1: 1-1 | align_2: 2-6 |    Ask yourself—what is it about your education and experience that would allow you to meet the challenges of the open job position ? ||| Posez -vous la question : qu`en est -il de votre éducation et de votre expérience qui vous permettraient de relever les défis du poste de travail ouvert ? 

dependence dépendance | w_freq: 128 - 229 | wiki_freq: 13273 - 10555 | sentence_idx: 947032 | align_1: 7-10 | align_2: 8-14 |    In other words , the norm is dependence on Washington . ||| En d’ autres termes , la norme c’ est la dépendance à l’ égard de Washington . 

Archondis Archondis | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 947172 | align_1: 6-7 | align_2: 7-11 |    But a young Italian student Matteo Archondis used it in a way more creative way . ||| Mais un jeune étudiant italien , Matteo Archondis , l’ a utilisé d’ une manière plus créative . 

normalizing normalisent | w_freq: 13 - 3 | wiki_freq: 928 - 75 | sentence_idx: 948446 | align_1: 8-11 | align_2: 9-16 |    Voices from Hollywood to the White House are normalizing drug use—even as it destroys more lives than ever . ||| Des voix , de Hollywood à la Maison - Blanche , normalisent l’ usage de la drogue — alors même qu’ elle détruit plus de vies que jamais . 

story—instead histoire- | w_freq: 1 - 1 | wiki_freq: 1 - 0 | sentence_idx: 949000 | align_1: 7-8 | align_2: 8-14 |    But Israel did not just copy a story—instead it made it its own . ||| Mais Israël n’ a pas juste copié une histoire- au lieu de cela , il l’ a faite sien . 

Prophet Prophète | w_freq: 229 - 178 | wiki_freq: 9638 - 1698 | sentence_idx: 949929 | align_1: 5-5 | align_2: 6-9 |    The Muslims ( excepting the Prophet and some of his companions ) started fleeing and I too , fled with them . ||| Les musulmans , excepté le Prophète ( saws ) et quelques Compagnons , commençaient à s’ enfuir , moi aussi je me suis enfui avec eux . 

Prefer préférerait | w_freq: 16 - 39 | wiki_freq: 408 - 280 | sentence_idx: 950440 | align_1: 3-2 | align_2: 4-8 |    Adam Driver Would Prefer No Trailer for Episode VIII ||| Adam Driver préférerait qu’ il n’ y ait pas de trailers pour l’ Episode VIII 

passports passeports | w_freq: 146 - 161 | wiki_freq: 9591 - 1930 | sentence_idx: 950494 | align_1: 6-6 | align_2: 7-11 |    In ancient Rome , ID-cards , passports and other modern forms of identification did not exist . ||| Dans la Rome antique , les passeports , cartes d' identité et autres formes modernes d' identification n' existaient pas . 

purines purines | w_freq: 1 - 1 | wiki_freq: 260 - 121 | sentence_idx: 951407 | align_1: 6-7 | align_2: 7-11 |    Choi reckons the high levels of purines found in many beers may be the reason for this . ||| Choi estime que les niveaux élevés de purines que l’ on trouve dans de nombreuses bières peuvent en être la cause . 

communicating communiquer | w_freq: 176 - 807 | wiki_freq: 8272 - 8326 | sentence_idx: 951659 | align_1: 8-10 | align_2: 9-14 |    This of course does not exempt me from communicating constructively with another as long as that is part of a peace keeping process . ||| Cela ne m’ empêche pas , bien sûr , de communiquer , de façon constructive , avec les autres , aussi longtemps que cela fait partie d’ un processus de paix . 

Keller Keller | w_freq: 27 - 27 | wiki_freq: 12526 - 3328 | sentence_idx: 951764 | align_1: 2-1 | align_2: 3-6 |    Was Rose Keller tempted by some kind of blackmail ? ||| Rose Keller a -t -elle été tentée par une sorte de chantage ? 

prudent prudent | w_freq: 70 - 250 | wiki_freq: 2408 - 2099 | sentence_idx: 951902 | align_1: 3-2 | align_2: 4-11 |    It would be prudent both economically and practically to evaluate the existing systems at least to ensure consistency and best practice . ” ||| Il serait prudent , d’ un point de vue à la fois économique et pratique , d’ évaluer les systèmes existants afin , au minimum , de garantir cohérence et bonnes pratiques . " 

Join Joins | w_freq: 169 - 2 | wiki_freq: 1607 - 10 | sentence_idx: 953299 | align_1: 0-0 | align_2: 1-4 |    Join this revolution and be your own bank . ||| Joins - toi à cette révolution et sois ta propre banque . 

Syndicalism syndicalisme | w_freq: 5 - 21 | wiki_freq: 142 - 2546 | sentence_idx: 953683 | align_1: 2-3 | align_2: 3-7 |    Support for Syndicalism never fully recovered to the height it enjoyed in the early 20th century . ||| Le soutien au syndicalisme ne s’ est jamais complètement rétabli à la hauteur dont il jouissait au début du XXe siècle . 

desires désirs | w_freq: 450 - 385 | wiki_freq: 11828 - 3109 | sentence_idx: 954036 | align_1: 7-7 | align_2: 8-12 |    “ Not even in our feelings and desires is there any room for him . ||| “ Même dans nos sentiments et nos désirs , il n’ y a plus de place pour Lui . 

dangers dangers | w_freq: 350 - 385 | wiki_freq: 11618 - 5408 | sentence_idx: 954234 | align_1: 3-5 | align_2: 4-10 |    With all the dangers in the world today , we might wish that our children could be constantly surrounded by heavenly fire . ||| Compte tenu de tous les dangers qu’ il y a dans le monde aujourd’hui , nous pourrions souhaiter que nos enfants soient constamment entourés de feu céleste . 

Widespread généralisées | w_freq: 5 - 22 | wiki_freq: 2364 - 921 | sentence_idx: 955582 | align_1: 10-14 | align_2: 11-19 |    2002/1 - Multinational Enterprises in Situations of Violent Conflict and Widespread Human Rights Abuses ||| 2002/1 - Les entreprises multinationales dans des situations de conflits violents et de violations généralisées des droits de l’ homme 

S-7 S-7 | w_freq: 2 - 1 | wiki_freq: 69 - 5 | sentence_idx: 956228 | align_1: 8-11 | align_2: 9-16 |    That country passed a law similar to Bill S-7 about five or six years ago . ||| Ce pays a adopté une loi similaire au projet de loi S-7 , il y a environ cinq ou six ans . 

Directive directive | w_freq: 661 - 874 | wiki_freq: 8800 - 10212 | sentence_idx: 956421 | align_1: 40-44 | align_2: 41-49 |    While the Swiss flanking measures have the same objective , they are much more effective in their practical form than what is currently permitted by the European Court of Justice , the revised Posting of Workers Directive and the Enforcement Directive . ||| Bien que les mesures d’ accompagnement suisses poursuivent le même objectif , elles sont beaucoup plus efficaces dans leur forme pratique que ce qui est actuellement autorisé par la Cour de justice européenne , la directive révisée sur le détachement des travailleurs et la directive d’ application des droits . 

Remember Vous | w_freq: 1154 - 22427 | wiki_freq: 9753 - 6197 | sentence_idx: 956656 | align_1: 0-0 | align_2: 1-4 |    Remember the Economic Partnership Agreement ( EPA ) signed in Barbados in October 2008 ? ||| Vous souvenez -vous de l' Accord de partenariat économique ( APE ) signé à la Barbade en octobre 2008 ? 

fantastic formidable | w_freq: 396 - 282 | wiki_freq: 11321 - 2463 | sentence_idx: 957581 | align_1: 3-4 | align_2: 4-8 |    But it is fantastic to have the support of a place like PRACE and a teacher like Tina . ||| Mais ce qui est formidable , c' est d' avoir le soutien d' un centre comme PRACE et d' une professeure comme Tina . 

hopefully espérons | w_freq: 147 - 1032 | wiki_freq: 3850 - 195 | sentence_idx: 958049 | align_1: 14-14 | align_2: 15-19 |    “ The main aim of this initiative is to look at an alternative and hopefully better method of water purification . ||| " L' objectif principal de cette initiative est d' examiner une alternative et , espérons - le , une meilleure méthode de purification de l' eau . 

squads escadrons | w_freq: 13 - 23 | wiki_freq: 14666 - 5057 | sentence_idx: 959794 | align_1: 11-12 | align_2: 12-18 |    Indeed , it is also important to remember that the death squads themselves are quite adept at keeping prisoners in atrocious conditions . ||| En effet , il est également important de se rappeler que les escadrons de la mort eux - mêmes sont tout à fait aptes à maintenir les détenus dans des conditions atroces . 

P9 P9 | w_freq: 4 - 4 | wiki_freq: 162 - 36 | sentence_idx: 960637 | align_1: 0-0 | align_2: 1-4 |    P9 is not bad but it 's the most frustrating place , just outside the points . ||| P9 , ce n' est pas mauvais mais c' est la place la plus frustrante , juste en dehors des points . 

’m j’ | w_freq: 3777 - 13901 | wiki_freq: 8986 - 5889 | sentence_idx: 961387 | align_1: 22-23 | align_2: 23-28 |    I just returned from a trip to Uzbekistan , the country of all this , that is why I feel like I ’m leaving the pages of ” One Thousand and One Nights ” . ||| Je viens de rentrer d’ un voyage de l’ Ouzbékistan , le pays de tout cela , c’ est la raison pour laquelle j’ ai l’ impression de sortir d’ entre les pages de « Mille et une nuits » . 

Please S’ | w_freq: 1221 - 1376 | wiki_freq: 10571 - 5625 | sentence_idx: 962215 | align_1: 0-0 | align_2: 1-5 |    Please describe how these and other companies are involved with the Interplanetary Corporate Conglomerate ( ICC ) space program ? ||| S’ il vous plaît , décrire comment celles-ci et d’ autres sociétés , sont impliquées avec le Conglomérat d’ Entreprises De Programme Spatial Interplanétaire ( ICC ) ? 

Please S’ | w_freq: 1221 - 1376 | wiki_freq: 10571 - 5625 | sentence_idx: 962216 | align_1: 0-0 | align_2: 1-5 |    Please describe how these and other companies are involved with the Interplanetary Corporate Conglomerate ( ICC ) space program ? ||| S’ il vous plaît , décrire comment celles-ci et d’ autres sociétés , sont impliquées avec le Conglomérat d’ Entreprises De Programme Spatial Interplanétaire ( ICC ) ? 

SM3E SM3E | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 963978 | align_1: 13-16 | align_2: 14-20 |    For the operation and maintenance of the system , we immediately thought of SM3E as we had already worked with them as part of the Rhyviere 1 project . ||| Pour l’ exploitation et la maintenance du système , nous avons tout de suite pensé à SM3E comme opérateur , car nous avions déjà travaillé avec eux dans le cadre du projet Rhyviere 1 . 

Feel Faites | w_freq: 125 - 503 | wiki_freq: 10441 - 656 | sentence_idx: 966342 | align_1: 0-0 | align_2: 1-4 |    Feel years of innovation and quality at your fingertips with Wilson . ||| Faites l’ expérience d’ années d’ innovation et de qualité au bout de vos doigts avec Wilson . 

discrediting jettent | w_freq: 6 - 37 | wiki_freq: 830 - 2944 | sentence_idx: 966466 | align_1: 9-7 | align_2: 10-12 |    Why are the European Union and the United States discrediting the great national dialogue , and are they right to do so when we know that we are waiting for the implementation of the recommendations , particularly on the Anglophone crisis ? ||| Pourquoi l’ Union européenne et les Usa jettent -ils le discrédit sur le grand dialogue national ? Ont -ils raison de le faire quand on sait qu’ on est dans l’ attente de l’ application des recommandations notamment sur la crise anglophone ? 

inspect inspectez | w_freq: 50 - 2 | wiki_freq: 5736 - 0 | sentence_idx: 966597 | align_1: 6-6 | align_2: 7-11 |    Do not waste time : please inspect the food trail . ||| Ne perdez pas de temps : inspectez s’ il vous plaît la piste alimentaire . 

Souls Souls | w_freq: 33 - 7 | wiki_freq: 8753 - 981 | sentence_idx: 967163 | align_1: 7-6 | align_2: 8-11 |    Remember Heavy Rain and Beyond : Two Souls ? ||| Heavy Rain et Beyond : Two Souls sont de ceux -là . 

E-80 E-80 | w_freq: 21 - 21 | wiki_freq: 10 - 5 | sentence_idx: 967561 | align_1: 0-0 | align_2: 1-7 |    E-80 Cancer spirit somewhere : you can just feel that the devil 's shadow . ||| E-80 Il y a l’ esprit du cancer quelque part ; on peut sentir que c’ est l’ ombre de ce démon . 

serpent serpent | w_freq: 95 - 155 | wiki_freq: 6061 - 8432 | sentence_idx: 968086 | align_1: 15-13 | align_2: 16-22 |    Or if he ask a fish , will he anti a fish give him a serpent ? ” ||| Ou , s’ il demande un poisson , lui donnera -t -il un serpent au lieu [ anti ] d’ un poisson ? 

IMF FMI | w_freq: 320 - 314 | wiki_freq: 7216 - 2355 | sentence_idx: 968250 | align_1: 4-7 | align_2: 5-13 |    Italy ’s request for IMF monitoring of its policies is a good example of this . ||| La demande adressée par l’ Italie au FMI pour qu’ il réalise un suivi de ses politiques en constitue un bon exemple . 

Whatever Qu' | w_freq: 555 - 1164 | wiki_freq: 7726 - 4605 | sentence_idx: 969228 | align_1: 6-6 | align_2: 7-11 |    Why it would have worked : Whatever happened to squad-based strategy games ? ||| Pourquoi cela aurait -il fonctionné : Qu' est -ce qui est arrivé aux jeux de stratégie en équipe ? 

NGOs ONG | w_freq: 301 - 510 | wiki_freq: 11025 - 9265 | sentence_idx: 969686 | align_1: 7-8 | align_2: 8-16 |    However , despite Russian assurances , environmental NGOs warn of a " nuclear Titanic " . ||| Toutefois , malgré les assurances russes , des ONG de défense de l’ environnement mettent en garde contre un « Titanic nucléaire « . 

NGOs ONG | w_freq: 301 - 510 | wiki_freq: 11025 - 9265 | sentence_idx: 969687 | align_1: 7-8 | align_2: 8-16 |    However , despite Russian assurances , environmental NGOs warn of a " nuclear Titanic " . ||| Toutefois , malgré les assurances russes , des ONG de défense de l’ environnement mettent en garde contre un " Titanic nucléaire " . 

Brigades Brigades | w_freq: 10 - 8 | wiki_freq: 7180 - 1998 | sentence_idx: 970815 | align_1: 9-13 | align_2: 10-17 |    The Italian government praised the move , and the Brigades praised the Italians . ||| Le gouvernement italien a fait l’ éloge de cette initiative , et les Brigades ont fait l’ éloge des Italiens . 

pray prier | w_freq: 854 - 543 | wiki_freq: 10155 - 3299 | sentence_idx: 970941 | align_1: 5-6 | align_2: 6-10 |    In Auschwitz I could still pray to God as I had learned and had done it at home . ||| À Auschwitz , je pouvais encore prier et m’ adresser à Dieu comme je l’ avais appris et fait à la maison . 

Daesh Daesh | w_freq: 79 - 41 | wiki_freq: 371 - 205 | sentence_idx: 970955 | align_1: 2-1 | align_2: 3-6 |    Why is Daesh not a specific threat for you ? ||| Pourquoi Daesh ne représente -t -il pas une menace spécifique pour vous ? 

propose proposez | w_freq: 602 - 52 | wiki_freq: 12792 - 16 | sentence_idx: 973684 | align_1: 2-3 | align_2: 3-7 |    What you propose is not only the division of Swedish and Latvian workers , but the division of workers everywhere . ||| Ce que vous proposez , ce n’ est pas seulement la division des ouvriers suédois et lettons , mais la division des ouvriers partout dans le monde . 

injustice tort | w_freq: 231 - 526 | wiki_freq: 8321 - 8279 | sentence_idx: 974695 | align_1: 15-17 | align_2: 16-23 |    Our first reading from the Book of Sirach says : “ Forgive your neighbor ’s injustice , then when you pray your own sins will be forgiven . ||| Entendons déjà l’ étonnante formulation de Ben Sirac le Sage : « Pardonne à ton prochain le tort qu’ il t’ a fait , alors à ta prière tes péchés seront remis . » 

