Internas Internas | w_freq: 1 - 1 | wiki_freq: 90 - 5 | sentence_idx: 224 | align_1: 13-14 | align_2: 14-19 | ner_entity: the Servicio de Rentas Internas-Servicio de Rentas Internas |    Secondly , we have greatly improved controls , and the Servicio de Rentas Internas has also improved a lot in terms of human resources . ||| Deuxièmement , nous avons beaucoup amélioré les contrôles , et le Servicio de Rentas Internas ( SRI ) s’ est aussi beaucoup amélioré en termes de ressources humaines .

Kelley Kelley | w_freq: 23 - 23 | wiki_freq: 11480 - 1173 | sentence_idx: 785563 | align_1: 5-6 | align_2: 6-10 | ner_entity: Kelley-Kelley |    You can help patients like Kelley survive and thrive ! ||| Vous pouvez aider des patients comme Kelley à s’ en sortir et à mieux vivre !

Netanyahu Netanyahu | w_freq: 346 - 204 | wiki_freq: 4862 - 189 | sentence_idx: 785578 | align_1: 5-3 | align_2: 6-8 | ner_entity: Netanyahu-Netanyahu |    The conversation between Putin and Netanyahu ended in total discord . ||| La conversation entre Netanyahu et Poutine s’ est terminée en totale discorde .

Allah Allah | w_freq: 659 - 741 | wiki_freq: 12189 - 3093 | sentence_idx: 790740 | align_1: 0-1 | align_2: 1-6 | ner_entity: none-Allah |    Allah never gave me a better wife than Khadija . ||| « Allah ne m’ a plus jamais donné une femme mieux que Khadîja .

Keynes Keynes | w_freq: 25 - 25 | wiki_freq: 10390 - 1894 | sentence_idx: 796092 | align_1: 1-3 | align_2: 2-7 | ner_entity: Keynes-Keynes |    Did Keynes stop to think for a moment what this would imply ? ||| Est -ce que Keynes s’ est -il arrêté un instant pour penser à ce que cela impliquerait ?

Atma Atma | w_freq: 7 - 8 | wiki_freq: 508 - 42 | sentence_idx: 799585 | align_1: 8-12 | align_2: 9-16 | ner_entity: Atma-Atma |    Whatever changes your body may suffer , the Atma , the splendour of the true Wisdom remains immortal . ||| Quels que soient les changements dont votre corps peut souffrir , l’ Atma ( âme ) , la splendeur de la véritable Sagesse reste immortelle .

Louvre Louvre | w_freq: 46 - 47 | wiki_freq: 8349 - 13347 | sentence_idx: 800335 | align_1: 3-4 | align_2: 4-8 | ner_entity: Louvre-le Louvre |    So when the Louvre first asked me to make a film , I immediately responded , “ I want to do a film with Jean-Pierre Léaud . ” ||| Ainsi , quand le Louvre m’ a d’ abord demandé de faire un film , j’ ai immédiatement répondu , « je veux faire un film avec Jean-Pierre Léaud . »

Milo Milo | w_freq: 8 - 8 | wiki_freq: 6752 - 1421 | sentence_idx: 800663 | align_1: 0-2 | align_2: 1-7 | ner_entity: Milo-Milo |    Milo was created specifically to work directly with children . ||| Quant à Milo , il a spécialement été créé pour travailler directement avec les enfants .

Vanya Vanya | w_freq: 3 - 3 | wiki_freq: 1026 - 61 | sentence_idx: 800744 | align_1: 0-0 | align_2: 1-5 | ner_entity: Vanya-Vanya |    Vanya originally showcases no particular powers , other than an interest in music . ||| Vanya ne présente à l’ origine aucun pouvoir particulier , à part un intérêt pour la musique .

Imam Imam | w_freq: 53 - 34 | wiki_freq: 12974 - 1077 | sentence_idx: 801751 | align_1: 2-2 | align_2: 3-6 | ner_entity: Imam-Imam |    Our magnanimous Imam was there , of course , but he was in Najaf or in Turkey . ||| Notre magnanime Imam [ Khomeiny ] était là , bien sûr , mais il était à Najaf ou en Turquie .

MTZ MTZ | w_freq: 1 - 1 | wiki_freq: 73 - 41 | sentence_idx: 804361 | align_1: 9-7 | align_2: 10-12 | ner_entity: MTZ-MTZ |    To what extent did the innovative environment at the MTZ make entering the market easier ? ||| Dans quelle mesure l' environnement innovant au MTZ vous a -t -il facilité l' entrée sur le marché ?

08 08 | w_freq: 30 - 28 | wiki_freq: 11996 - 2515 | sentence_idx: 805419 | align_1: 2-2 | align_2: 3-7 | ner_entity: Charter 08-none |    His Charter 08 will be a monument in the fight for democracy and freedom . ” ||| La charte 08 qu’ il a créée restera un monument dans la lutte pour la démocratie et la liberté . »

Tibetans Tibétains | w_freq: 93 - 90 | wiki_freq: 3366 - 2998 | sentence_idx: 808694 | align_1: 0-1 | align_2: 1-5 | ner_entity: Tibetans-Tibétains |    Tibetans also face similar kind of racial discrimination today . ||| Les Tibétains sont eux - aussi , de nos jours , confrontés à un type de discrimination raciale similaire .

Trung Trung | w_freq: 1 - 1 | wiki_freq: 1768 - 308 | sentence_idx: 811450 | align_1: 2-2 | align_2: 3-6 | ner_entity: Nguyen Tien Trung-Nguyen Tien Trung |    Nguyen Tien Trung merely expressed his desire to see these principles applied and respected . ||| Nguyen Tien Trung n’ a fait que clamer son désir de voir de tels principes appliqués et respectés .

CAP PAC | w_freq: 103 - 110 | wiki_freq: 3916 - 1256 | sentence_idx: 813590 | align_1: 6-5 | align_2: 7-10 | ner_entity: CAP-none |    F. Lenoir : Why has the CAP not succeeded in creating high-performing agriculture in Eastern Europe ? ||| F. Lenoir : Pourquoi la PAC n' a -t -elle pas réussi à créer une agriculture performante en Europe de l' Est ?

Zeitgeist Zeitgeist | w_freq: 2 - 2 | wiki_freq: 741 - 111 | sentence_idx: 815294 | align_1: 21-25 | align_2: 22-32 | ner_entity: Zeitgeist-Zeitgeist |    Yes , because progressivism – in the West and the East – promotes nothing else than a capitulation toward the revolutionary Zeitgeist . ||| Oui , parce que le Progressisme — à l' Ouest et à l' Est — ne favorise rien d' autre qu' une capitulation envers le Zeitgeist [ esprit du temps ] révolutionnaire .

Cerretti Cerretti | w_freq: 1 - 1 | wiki_freq: 42 - 13 | sentence_idx: 816639 | align_1: 9-7 | align_2: 10-12 | ner_entity: Cerretti-Monsignor Cerretti |    That same day , in the morning , Monsignor Cerretti surprised us with a good visit . ||| Ce même jour le matin , Monsignor Cerretti m’ a fait la surprise d’ une bonne visite .

Humanpox humanpox | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 817370 | align_1: 18-20 | align_2: 19-28 | ner_entity: Humanpox-none |    Dave Foreman , the co-founder of Earth First : “ We humans have become a disease , the Humanpox . ” ||| Dave Foreman , fondateur de Earth First : « Nous les humains sommes devenus une maladie , l ’ « humanpox » ( la variole humaine ) » .

Mist Brume | w_freq: 5 - 2 | wiki_freq: 3199 - 345 | sentence_idx: 817838 | align_1: 17-22 | align_2: 18-26 | ner_entity: Eucalyptus Mist-Brume |    Still , the best you can do is comfort them with much love and a little Eucalyptus Mist . ||| Pourtant , le mieux que vous pouvez faire , c’ est de les conforter avec beaucoup d’ amour et un peu de Brume à l’ eucalyptus .

Morija Morija | w_freq: 3 - 3 | wiki_freq: 52 - 19 | sentence_idx: 817852 | align_1: 8-11 | align_2: 9-16 | ner_entity: Morija-Morija |    In December 2013 we hold another ceremony with Morija where we handed over a cheque of 20’000 dollars . ||| En décembre 2013 , nous avons organisé une autre cérémonie avec Morija , au cours de laquelle nous leur avons remis un chèque de 20 000 dollars .

Imagination Imagination | w_freq: 16 - 5 | wiki_freq: 3609 - 460 | sentence_idx: 820082 | align_1: 13-13 | align_2: 14-22 | ner_entity: “ The End of Imagination-The End of Imagination |    The book opens with her piece from 1998 , “ The End of Imagination , ” but India ’s nuclear tests were not Roy ’s first infuriation . ||| Le livre commence par son article de 1998 , « The End of Imagination » ( La fin de l’ imagination ) , mais les essais nucléaires de l’ Inde ne sont pas la première fureur de Roy .

Palestinians Palestinien | w_freq: 1270 - 103 | wiki_freq: 12372 - 270 | sentence_idx: 827558 | align_1: 10-10 | align_2: 11-15 | ner_entity: Palestinians-Palestinien |    But I will tell you that the almost 2 million Palestinians who live there , under a blockade , less than an hour from Tel Aviv , have no hope of coming to see you . ||| Mais je vais vous dire que les 2 millions de Palestinien - ne - s qui vivent là , sous blocus , à moins d’ une heure de Tel Aviv , n’ ont aucun espoir de venir vous voir sur scène .

Add Ajoutez | w_freq: 155 - 90 | wiki_freq: 2619 - 58 | sentence_idx: 827608 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-Ajoutez |    Add another element and it will no longer be a diamond . ||| Ajoutez - lui un autre élément et il ne sera plus un diamant .

Klinghoffer Klinghoffer | w_freq: 3 - 3 | wiki_freq: 555 - 128 | sentence_idx: 830675 | align_1: 13-13 | align_2: 14-18 | ner_entity: Leon Klinghoffer-Leon Klinghoffer |    He also said : " My tears were used up crying for Leon Klinghoffer . "[5 ] ||| Il déclara également : « Mes larmes ont été utilisés pour pleurer Leon Klinghoffer ( en ) [ 19]. »

Concerns préoccupations | w_freq: 20 - 763 | wiki_freq: 3871 - 5964 | sentence_idx: 832236 | align_1: 17-15 | align_2: 18-23 | ner_entity: Recurrence of Child Protection Concerns After Ongoing Service-none |    Check out the infographic below that answers six questions about the indicator “ Recurrence of Child Protection Concerns After Ongoing Service . ” ||| Consultez l’ infographie ci-dessous qui répond à six questions sur l’ indicateur « Récurrence des préoccupations en matière de protection de l’ enfance après la prestation de services continus » .

Speak Speak | w_freq: 80 - 9 | wiki_freq: 5003 - 418 | sentence_idx: 834494 | align_1: 16-16 | align_2: 17-27 | ner_entity: We Are What We Speak-We Are What We Speak |    Spanish psychiatrist , Luis Rojas Marcos , explains in his book , We Are What We Speak , that people who speak more than 15,000 words per day live longer than those who speak less . ||| Le psychiatre espagnol Luis Rojas Marcos a expliqué dans son livre , We Are What We Speak ( “ Nous sommes ce que nous disons ” ) , que les gens qui disent plus de 15 000 mots par jour vivent plus longtemps que ceux qui parlent moins que cela .

Egyptians—not Égyptiens | w_freq: 2 - 113 | wiki_freq: 0 - 3561 | sentence_idx: 837680 | align_1: 9-13 | align_2: 10-18 | ner_entity: Egyptians—not Arabs-Égyptiens |    Egypt 's future begins when Egyptians see themselves as Egyptians—not Arabs , and certainly not Islamists . ||| L' avenir de l' Égypte commence quand les Égyptiens se considèrent comme des Égyptiens , et non des Arabes , et certainement pas des islamistes .

Kabila Kabila | w_freq: 55 - 54 | wiki_freq: 1596 - 1297 | sentence_idx: 837696 | align_1: 10-9 | align_2: 11-14 | ner_entity: Joseph Kabila-Joseph Kabila |    18 years at the top of Congolese institutions , Joseph Kabila finally goes away . ||| 18 ans au sommet des institutions congolaises , Joseph Kabila s’ en va , enfin .

Departmental Départementaux | w_freq: 4 - 1 | wiki_freq: 2019 - 62 | sentence_idx: 838091 | align_1: 13-21 | align_2: 14-26 | ner_entity: Departmental Child Protection Committees-Comités Départementaux de Protection de l’ Enfant |    No special police units for child protection exist outside of Dakar , and Departmental Child Protection Committees struggle with limited resources . ||| Aucune unité de police spéciale pour la protection de l' enfance n' existe en dehors de Dakar , et les Comités Départementaux de Protection de l’ Enfant ( CDPE ) luttent avec des ressources limitées .

Suddenly Soutien | w_freq: 128 - 59 | wiki_freq: 6307 - 1531 | sentence_idx: 838367 | align_1: 0-0 | align_2: 1-5 | ner_entity: none-Soutien |    Suddenly , you would have $ 10,000 , and your risk was minimal—less than you would spend buying the best pizza in town . ||| Soutien , tout à coup , vous disposiez de 10 000 dollars et votre risque était minime - moins que ce que vous dépenseriez pour acheter la meilleure pizza en ville .

Ducati Ducati | w_freq: 25 - 26 | wiki_freq: 2701 - 890 | sentence_idx: 840247 | align_1: 5-5 | align_2: 6-10 | ner_entity: Radical Ducati-Radical Ducati |    When the Spanish workshop Radical Ducati closed in 2014 , we feared it would be the last of Pepo Rosell 's incredible work . ||| Lorsque l’ atelier espagnol Radical Ducati ( 1 ) a fermé en 2014 , nous craignions que ce soit le dernier travail incroyable de Pepo Rosell .

ETAIN Etain | w_freq: 1 - 2 | wiki_freq: 0 - 83 | sentence_idx: 841207 | align_1: 18-19 | align_2: 19-23 | ner_entity: ETAIN-Etain |    " Few stainoises families can boast of having more than ten generations of ascendants who lived continuously at ETAIN . ||| " Peu de familles stainoises peuvent se targuer d' avoir plus de dix générations d' ascendants ayant séjourné à Etain , sans discontinuer .

Financing Financement | w_freq: 54 - 27 | wiki_freq: 3027 - 1697 | sentence_idx: 841897 | align_1: 4-2 | align_2: 5-10 | ner_entity: none-Financement Basé |    Scaling up Results Based Financing : the study starts in 11 countries ||| Passer le Financement Basé sur les Résultats à l’ échelle : l’ étude démarre dans les 11 pays

E-199 E-199 | w_freq: 6 - 7 | wiki_freq: 0 - 0 | sentence_idx: 843045 | align_1: 0-0 | align_2: 1-5 | ner_entity: none-E-199 |    E-199 Now , where is the children of Abraham this morning ? ||| E-199 ( 89 ) Eh bien , où sont les enfants d' Abraham ce matin ?

Webinar WEBINAR | w_freq: 4 - 1 | wiki_freq: 57 - 0 | sentence_idx: 845128 | align_1: 1-1 | align_2: 2-6 | ner_entity: none-WEBINAR |    The Webinar Urban policies for better Mediterranean cities : the accessibility we need . ||| [ WEBINAR en anglais ] Politiques urbaines pour des meilleures villes méditerranéennes : l’ accessibilité qu’ il nous faut

Maybe Peut | w_freq: 952 - 2054 | wiki_freq: 6736 - 3705 | sentence_idx: 848373 | align_1: 17-18 | align_2: 18-22 | ner_entity: none-Peut |    I was enthralled with the possibility of creating excellence , and I thought to myself : ‘ Maybe one day I ’ll also make a great extra virgin olive oil . ” ||| J' étais fasciné par la possibilité de créer de l' excellence et je me suis dit : ' Peut - être qu' un jour je ferai aussi une excellente extra virgin huile d' olive . "

Douglass Douglass | w_freq: 6 - 6 | wiki_freq: 7981 - 655 | sentence_idx: 850650 | align_1: 5-5 | align_2: 6-9 | ner_entity: Douglass-Douglass |    Among the most important to Douglass was Morton ’s claim that ancient Egyptians were white . ||| Parmi les plus importants à Douglass , il y avait l' affirmation de Morton selon laquelle les anciens Egyptiens étaient blancs .

tsunami tsunami | w_freq: 79 - 84 | wiki_freq: 11032 - 1825 | sentence_idx: 851057 | align_1: 16-13 | align_2: 17-21 | ner_entity: the Indian Ocean tsunami-none |    This mistake has been made before , for example in the wake of the Indian Ocean tsunami five years ago . ||| Cette erreur a été faite auparavant , par exemple à la suite du tsunami de l’ océan indien il y a cinq ans .

Palestinians Palestiniens | w_freq: 1270 - 1309 | wiki_freq: 12372 - 2644 | sentence_idx: 851923 | align_1: 4-4 | align_2: 5-9 | ner_entity: Palestinians-Palestiniens |    In truth , ordinary Palestinians need neither Fatah nor Hamas to call for a ‘ day of rage ’ or a new Intifada . ||| En vérité , les Palestiniens du peuple n’ ont besoin ni du Fatah ni du Hamas pour appeler à un « jour de colère » ou à une nouvelle Intifada .

UNHCR HCR | w_freq: 142 - 132 | wiki_freq: 2768 - 575 | sentence_idx: 854337 | align_1: 1-2 | align_2: 2-16 | ner_entity: UNHCR-HCR |    “ UNHCR received only half of the funding it needed in 2014 for programmes in Iraq and Syria and is extremely concerned at the slow pace of pledges for this year . ||| “ Le HCR ( Agence des Nations Unies pour les réfugiés , ndlr ) n' a reçu que la moitié des financements dont il avait besoin en 2014 pour ses programmes en Irak et en Syrie , et il est très inquiet du rythme très lent des promesses de dons cette année . ”

Schreiber Schreiber | w_freq: 7 - 7 | wiki_freq: 3216 - 1120 | sentence_idx: 854863 | align_1: 25-23 | align_2: 26-29 | ner_entity: Schreiber-M. Schreiber |    Has the Prime Minister or his representatives ever had any discussions with Mr. Mulroney or his representatives , not on behalf of but about Mr. Schreiber ? ||| Le premier ministre ou ses représentants ont -ils déjà discuté avec M. Mulroney ou ses représentants , non pas au nom de M. Schreiber , mais à son sujet ?

Zamberlines Zamberline | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 854943 | align_1: 24-28 | align_2: 25-33 | ner_entity: Zamberlines-Zamberline |    The 2015 Ordinary Synod on the Family and Evangelization will have another chance to tackle these questions , which the Church – as the Zamberlines rightly noted – needs to address clearly and directly . ||| Le Synode Ordinaire de 2015 sur la Famille et l’ Evangélisation aura une autre chance de s’ attaquer à ces questions , que l’ Eglise — comme les Zamberline l’ ont noté avec justesse — a besoin d’ aborder clairement et directement .

Refugees Refugees | w_freq: 88 - 5 | wiki_freq: 5214 - 76 | sentence_idx: 857846 | align_1: 6-6 | align_2: 7-14 | ner_entity: U.S. Committee for Refugees-U.S. Committee for Refugees |    [ 10 ] U.S. Committee for Refugees , “ When Refugees Wo n’t Go Home : The Dilemma of Chadians in Sudan , ” June 1987 . ||| [ 10 ] U.S. Committee for Refugees ( Comité américain pour les réfugiés ) , « When Refugees Won’ t Go Home : The Dilemma of Chadians in Sudan » , juin 1987 .

208 208 | w_freq: 25 - 26 | wiki_freq: 7035 - 2262 | sentence_idx: 858692 | align_1: 2-2 | align_2: 3-8 | ner_entity: 208-none |    Of the 208 human-mediated minerals identified by the Deep Carbon Observatory researchers , 29 contain carbon . ||| Sur les 208 minéraux issus de l’ activité humaine identifiés par les chercheurs du Deep Carbon Observatory , 29 contiennent du carbone .

Shittim Souviens | w_freq: 1 - 22 | wiki_freq: 35 - 330 | sentence_idx: 860990 | align_1: 0-0 | align_2: 1-8 | ner_entity: Shittim-none |    Shittim to Gilgal , that you may know the righteous acts of the Lord . ” ||| Souviens - toi du passage de Shittim jusqu’ à Guilgal pour que tu reconnaisses les justes actions du Seigneur .

Qusayr Qusayr | w_freq: 2 - 2 | wiki_freq: 118 - 41 | sentence_idx: 862416 | align_1: 9-9 | align_2: 10-14 | ner_entity: Qusayr-Qusayr |    They also fear that the fate of Christians in Qusayr could soon affect the 10,000 believers who live in other villages in the area . ||| Ils craignent aussi que le sort des chrétiens en Qusayr , mais aussi qui pourrait bientôt concerner les 10.000 croyants qui vivent dans d’ autres villages dans la région .

eighty quatre-vingts | w_freq: 44 - 37 | wiki_freq: 7331 - 2095 | sentence_idx: 863092 | align_1: 6-7 | align_2: 7-11 | ner_entity: eighty years-none |    And the land was undisturbed for eighty years . ” ||| Et le pays fut en repos pendant quatre-vingts [ shemoniym ] ans .

E-235 E-235 | w_freq: 2 - 3 | wiki_freq: 0 - 0 | sentence_idx: 867164 | align_1: 0-0 | align_2: 1-8 | ner_entity: none-E-235 |    E-235 Not long ago in London , England , taking a little walk ... ||| E-235 ( 240 ) Il n' y a pas longtemps , à Londres , en Angleterre , en faisant une petite promenade ...

Haitians Haïtiens | w_freq: 65 - 53 | wiki_freq: 1742 - 556 | sentence_idx: 868265 | align_1: 17-19 | align_2: 18-23 | ner_entity: Haitians-Haïtiens |    Today , she has three shows , and one of her missions is changing the image of Haitians internationally , one episode at a time . ||| Aujourd’hui , elle a trois spectacles , et l’ une de ses missions est de changer l’ image des Haïtiens à l’ échelle internationale , un épisode à la fois .

saas Hadîth | w_freq: 2 - 1 | wiki_freq: 14 - 32 | sentence_idx: 868540 | align_1: 3-1 | align_2: 4-14 | ner_entity: none-Hadîth |    Our Prophet ( saas ) revealed that the life span of the world was 7000 years ||| Un Hadîth ( parole attribuée au Prophète , mais n’ appartenant pas au Coran ) aurait indiqué l' âge de l' univers : " Le monde ( dure ) 7000 ans .

Silom Silom | w_freq: 1 - 1 | wiki_freq: 164 - 26 | sentence_idx: 870008 | align_1: 16-17 | align_2: 17-21 | ner_entity: Central Silom-Central Silom |    “ I took Steve to bookshops at least once a month at Siam Square or Central Silom . ||| « J’ emmenais Steve aux librairies au moins une fois par mois à Siam Square ou Central Silom ( Indonésie ) .

Join Joins | w_freq: 207 - 2 | wiki_freq: 1607 - 10 | sentence_idx: 871376 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-Joins |    Join me in the IDEA of peace , for in ideas minds CAN communicate . ||| Joins - toi à moi dans l’ idée de la paix , car en idées les esprits peuvent communiquer .

Palestinians Palestiniens | w_freq: 1270 - 1309 | wiki_freq: 12372 - 2644 | sentence_idx: 878865 | align_1: 24-22 | align_2: 25-26 | ner_entity: Palestinians-Palestiniens |    And for want of having found the real guilty parties , Israel is certainly capable of accusing others , preferably , of course , Palestinians . ||| Et faute d’ avoir trouvé de vrais coupables , Israël est fort capable d’ en inculper d’ autres , de préférence des Palestiniens , bien entendu .

E-17 E-17 | w_freq: 22 - 24 | wiki_freq: 29 - 10 | sentence_idx: 879081 | align_1: 0-0 | align_2: 1-5 | ner_entity: none-E-17 |    E-17 Well , the little fellow was disappointed . ||| E-17 ( 28 ) Eh bien , le petit garçon était déçu .

twenty-six vingt-six | w_freq: 14 - 14 | wiki_freq: 5158 - 3323 | sentence_idx: 882765 | align_1: 1-1 | align_2: 2-5 | ner_entity: twenty-six-none |    At twenty-six , he had been sent to Shanghai by a news agency . ||| À vingt-six ans , donc , il avait été envoyé à Shanghai par une agence de presse .

10a bis | w_freq: 8 - 69 | wiki_freq: 191 - 6087 | sentence_idx: 885832 | align_1: 19-22 | align_2: 20-26 | ner_entity: 10a-none |    [ inter alia ] a provision of Directive [ 85/337 / EEC ( 7 ) ] to which Article 10a … applies … ’ ||| [ notamment ] une disposition de la directive 85/337 / CEE ( 7 ) [ … ] à laquelle l’ article 10 bis [ … ] s’ applique [ … ] »

Ask Demandez | w_freq: 560 - 415 | wiki_freq: 5060 - 67 | sentence_idx: 889774 | align_1: 0-0 | align_2: 1-9 | ner_entity: none-Demandez -vous |    Ask where the parts come from , how they are assembled , and what the warranty is . ||| Demandez -vous qui est celui qui vient , d’ où il vient et où il vient , en vue de quoi , quand et par quelle voie . »

please Sauvez | w_freq: 1021 - 11 | wiki_freq: 10803 - 225 | sentence_idx: 889965 | align_1: 1-0 | align_2: 2-5 | ner_entity: none-Sauvez |    Save please ( I ca n’t ask enough ) what you can – I ’m in your hands . ||| Sauvez s’ il vous plait ( je ne peux pas demander assez ) ce que vous pouvez -je suis entre vos mains .

Lula Lula | w_freq: 41 - 40 | wiki_freq: 3227 - 918 | sentence_idx: 892435 | align_1: 3-4 | align_2: 4-9 | ner_entity: Lula-Lula |    Immediate release of Lula until the appeals process has been completed in accordance with the Brazilian constitution . ||| La libération immédiate de Lula , au minimum , jusqu’ à ce que le processus d’ appel soit achevé conformément à la constitution brésilienne .

Profile Profile | w_freq: 43 - 8 | wiki_freq: 6244 - 188 | sentence_idx: 893340 | align_1: 14-15 | align_2: 15-21 | ner_entity: none-New Profile |    When I was exempted from the army , that was the moment when New Profile came into being [ New Profile is a group working for the demilitarization of Israeli society ] . ||| Quand j' ai été exempté de l' armée , c' était le moment où New Profile ( Nouveau profil ) a été créé [ New Profile est un groupe qui œuvre à la démilitarisation de la société israélienne].

Allah Allah | w_freq: 659 - 741 | wiki_freq: 12189 - 3093 | sentence_idx: 895459 | align_1: 5-4 | align_2: 6-9 | ner_entity: none-Allah |    # How many days did Allah need to destroy the people of Aad ? ||| De combien de jours Allah a -t -il eus besoin pour détruire les personnes d' Aad ?

1400/2002 1400/2002 | w_freq: 2 - 2 | wiki_freq: 2 - 0 | sentence_idx: 896983 | align_1: 11-11 | align_2: 12-16 | ner_entity: 1400/2002-Réglementation 1400/2002 de l’ Union Européenne |    This certificate replaces the former certificate referring to the EU regulation 1400/2002 . ||| Ce certificat remplace le précédent certificat se rapportant à la Réglementation 1400/2002 de l’ Union Européenne .

Brexit Brexit | w_freq: 325 - 333 | wiki_freq: 7769 - 2015 | sentence_idx: 897435 | align_1: 13-18 | align_2: 14-22 | ner_entity: none-Brexit |    “ The guarantees are still not enough and Spain maintains its veto to Brexit . ||| " Les garanties ne sont toujours pas suffisantes et l' Espagne maintient son droit de veto sur le Brexit ( ... ) .

WEB WEB | w_freq: 364 - 378 | wiki_freq: 257 - 122 | sentence_idx: 901222 | align_1: 1-1 | align_2: 2-6 | ner_entity: none-WEB |    [ WEB Achilles planned his final revenge . ||| [ WEB C’ est dire qu’ Achille a planifié sa vengeance finale .

Mallett maillet | w_freq: 2 - 1 | wiki_freq: 1329 - 452 | sentence_idx: 902261 | align_1: 22-25 | align_2: 23-30 | ner_entity: Mallett-none |    The other title I considered for this article was “ When God Hits Us On the Head With a Hammer ( or Mallett ) . ” ||| L' autre titre que j' avais envisagé pour cet article était « Quand Dieu nous frappe sur la tête avec un marteau ( ou un maillet — Mallett en anglais ) » .

Seal sceau | w_freq: 28 - 43 | wiki_freq: 12926 - 5593 | sentence_idx: 902568 | align_1: 14-13 | align_2: 15-17 | ner_entity: the 4th Seal-none |    The user wo n't be able to use ' Overwrite ' until the 4th Seal is released normally . ] ||| L’ utilisateur ne pourra pas utiliser « Écriture » tant que le 4ème sceau n’ aura pas été libéré normalement . ]

eBay eBay | w_freq: 85 - 85 | wiki_freq: 4583 - 556 | sentence_idx: 904948 | align_1: 1-1 | align_2: 2-7 | ner_entity: eBay-eBay |    For eBay daily deals you can get up to 70 % OFF without ... More ||| Pour eBay , traite de tous les jours , vous pouvez obtenir jusqu' à 70 % Sans ... Plus

Join Rends | w_freq: 207 - 7 | wiki_freq: 1607 - 48 | sentence_idx: 905081 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-Rends |    Join the schools , colleges and technical universities of the civil air fleet ! ” ||| Rends - toi dans les écoles , collèges , et universités techniques de la flotte aérienne civile ! »

par Règl | w_freq: 86 - 1 | wiki_freq: 12827 - 0 | sentence_idx: 906853 | align_1: 10-9 | align_2: 11-14 | ner_entity: none-Règl |    ( 11 ) and ( 12 ) ; and repealed par . ||| ( 11 ) et ( 12 ) Abrogés : Règl . de l’ Ont .

NVSH NVSH | w_freq: 1 - 1 | wiki_freq: 13 - 17 | sentence_idx: 907066 | align_1: 18-21 | align_2: 19-27 | ner_entity: NVSH-NVSH |    We have used the self-help method for many years in some of the Dutch local workgroups of the NVSH ( not in all groups ; some of them do n’t offer much support at all ) . ||| Nous recourons à la méthode d' auto-assistance depuis de nombreuses années , dans quelques-uns des groupes de travail région de la NVSH , aux Pays - Bas ( pas dans tous les groupes ; certains n' offrent pas de soutien du tout ) .

5.2 5.2 | w_freq: 56 - 44 | wiki_freq: 8666 - 628 | sentence_idx: 908830 | align_1: 0-0 | align_2: 1-5 | ner_entity: 5.2-none |    5.2 Professional skills : are there prerequisites for their development ? ||| 5.2 Les savoir - faire professionnels : y a -t -il des préalables à leur construction ?

Puskas Puskás | w_freq: 2 - 2 | wiki_freq: 164 - 413 | sentence_idx: 917613 | align_1: 0-0 | align_2: 1-6 | ner_entity: Puskas-Puskás |    Puskas always saw at least five . ” ||| Puskás , lui , en voyait toujours au moins cinq . »

UNHCR HCR | w_freq: 142 - 132 | wiki_freq: 2768 - 575 | sentence_idx: 918736 | align_1: 1-2 | align_2: 2-16 | ner_entity: UNHCR-HCR |    “ UNHCR received only half of the funding it needed in 2014 for programs in Iraq and Syria and is extremely concerned at the slow pace of pledges for this year . ||| “ Le HCR ( Agence des Nations Unies pour les réfugiés , ndlr ) n' a reçu que la moitié des financements dont il avait besoin en 2014 pour ses programmes en Irak et en Syrie , et il est très inquiet du rythme très lent des promesses de dons cette année . ”

Konstantinos Konstantinos | w_freq: 2 - 2 | wiki_freq: 2599 - 281 | sentence_idx: 920343 | align_1: 1-1 | align_2: 2-7 | ner_entity: Konstantinos-Konstantinos |    “ Konstantinos asked those living in wealth to contribute to foundation of the School : anything that they could . ||| " Konstantinos , en particulier , a demandé à ceux vivant dans la richesse de contribuer à la fondation de l' École : de donner ce qu' ils pouvaient .

Secondly Deuxièmement | w_freq: 374 - 755 | wiki_freq: 5254 - 989 | sentence_idx: 923548 | align_1: 0-0 | align_2: 1-4 | ner_entity: Secondly-none |    Secondly because I am a good boxer . ||| Deuxièmement , c’ est parce que je suis un bon boxeur .

RCMP GRC | w_freq: 10 - 18 | wiki_freq: 4635 - 829 | sentence_idx: 925793 | align_1: 3-2 | align_2: 4-7 | ner_entity: RCMP-GRC |    Why did the RCMP not arrest this man in April 1999 , two years ago ? ||| Pourquoi la GRC n' a -t -elle pas arrêté cet homme en avril 1999 , soit il y a deux ans ?

