Directive directive | w_freq: 748 - 961 | wiki_freq: 8800 - 10212 | sentence_idx: 2541 | align_1: 17-21 | align_2: 18-28 | entity: Article 11 of the Copyright Directive - none |    Furthermore , we highlight the possibility of the EU legislation and notably Article 11 of the Copyright Directive to draw from the previous experience of the very similar national legislation in Germany , which failed to give satisfactory results . ||| En outre , nous soulignons le risque que la législation de l’ UE , et notamment l’ article 11 de la directive sur le droit d’ auteur , puisse s’ inspirer de l’ expérience antérieure de la législation nationale très similaire en Allemagne , qui n’ a pas donné des résultats satisfaisants . 

Orders Orders | w_freq: 42 - 2 | wiki_freq: 9638 - 116 | sentence_idx: 745462 | align_1: 0-0 | align_2: 1-4 | entity: none - Orders |    Orders : mainly used for military orders or instructions . ||| Orders ( Ordres ) : Utilisé surtout pour des ordres militaires ou des instructions . 

Pizzaro Pizzaro | w_freq: 1 - 1 | wiki_freq: 55 - 19 | sentence_idx: 746068 | align_1: 18-14 | align_2: 19-18 | entity: Pizzaro - Pizzaro |    This one will bring back her to the castle of her beloved where she will have to face Pizzaro to protect a dangerous document . ||| Celle - ci la ramènera au château de son aimé où elle devra affronter Pizzaro , lui-même , pour protéger un document dangereux . 

Dante Dante | w_freq: 33 - 34 | wiki_freq: 14997 - 6131 | sentence_idx: 749556 | align_1: 7-5 | align_2: 8-11 | entity: Dante - Dante |    What is surprising about the poetry of Dante is that it is , in one sense , extremely easy to read . ||| Ce que la poésie de Dante a de surprenant , c' est qu' elle est , dans un sens , extrêmement facile à lire . 

Spa Spa | w_freq: 61 - 60 | wiki_freq: 9547 - 4838 | sentence_idx: 757641 | align_1: 1-1 | align_2: 2-5 | entity: none - Spa |    “ Spa is not our first race . ||| « Spa , ce n’ est pas notre première course . 

187 187 | w_freq: 26 - 26 | wiki_freq: 6704 - 1605 | sentence_idx: 759655 | align_1: 11-10 | align_2: 12-19 | entity: 187 - none |    [ 13 ] Partnerships based on EU Treaty articles 185 and 187 ( Joint Technology Initiatives ) . ||| [ 13 ] Partenariats au titre des articles 185 et 187 du traité sur le fonctionnement de l’ UE ( initiatives technologiques communes ) . 

Donbas Donbass | w_freq: 19 - 83 | wiki_freq: 2710 - 1571 | sentence_idx: 759929 | align_1: 6-6 | align_2: 7-11 | entity: Donbas - Donbass |    After that , the people of Donbas rightly thought : if they are the winners , we are the losers . ||| En conséquence , les habitants de Donbass ont , à juste titre , commencé à penser : s' ils sont les gagnants , nous sommes les perdants . 

Forget Oubliez | w_freq: 84 - 62 | wiki_freq: 4867 - 30 | sentence_idx: 763423 | align_1: 0-0 | align_2: 1-4 | entity: none - Oubliez l’ État |    Forget Nations : Cities Will Transform the Way We Conduct Foreign Affairs ||| Oubliez l’ État - nation : les villes transformeront la façon dont nous menons les affaires étrangères 

Sustainability Sustainability | w_freq: 65 - 17 | wiki_freq: 6069 - 135 | sentence_idx: 764445 | align_1: 7-7 | align_2: 8-17 | entity: Earth System Analysis for Sustainability - Earth System Analyses for Sustainability [ Analyse du système terrestre pour la durabilité |    In his book Earth System Analysis for Sustainability ( 2004 ) , he recommended the “ creation of long-lasting human contraceptives , ” a solution currently promoted by NGOs and international organizations . ||| Dans son livre Earth System Analyses for Sustainability [ Analyse du système terrestre pour la durabilité ] ( 2004 ) , il recommandait la « production de contraceptifs humains de longue durée » , solution actuellement promue par les ONG et les organisations internationales . 

WebLog CarnetWeb | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 766208 | align_1: 13-15 | align_2: 14-19 | entity: WebLog - CarnetWeb |    However , on a wiki , there is less pressure than on a WebLog to respond quickly . ||| Cependant , sur un wiki , il y a moins de pression que sur un CarnetWeb ( blog ) pour répondre rapidement . 

Heinonen Heinonen | w_freq: 2 - 2 | wiki_freq: 155 - 49 | sentence_idx: 770525 | align_1: 3-4 | align_2: 4-8 | entity: Aarno Heinonen - Aarno Heinonen |    Very soon Aarno Heinonen realized that it was very difficult to move . ||| Très vite , Aarno Heinonen s’ est rendu compte qu’ il était très difficile de bouger . 

yesterday hier | w_freq: 720 - 851 | wiki_freq: 3562 - 1775 | sentence_idx: 771979 | align_1: 12-17 | align_2: 13-21 | entity: yesterday - none |    We were pleased that the European Commission finally came forward with proposals yesterday to better protect our democracies from online manipulation . ||| Dans cette perspective , nous sommes heureux que la Commission européenne ait enfin avancé des propositions , hier , qui visent à mieux protéger nos démocraties contre les manipulations en ligne . 

Immortal Immortal | w_freq: 27 - 5 | wiki_freq: 4671 - 575 | sentence_idx: 779147 | align_1: 0-0 | align_2: 1-6 | entity: none - Immortal |    Immortal designate themselves as " Sons of northern darkness " . ||| Immortal se sont eux - mêmes désignés comme les " Sons of northern darkness " . 

8178 8178 | w_freq: 2 - 2 | wiki_freq: 13 - 4 | sentence_idx: 782107 | align_1: 14-21 | align_2: 15-25 | entity: none - ISO 8178 |    However , an engine application can only be evaluated using this part of ISO 8178 once the appropriate test cycle has been developed . ||| Cependant , une application d' un moteur ne peut être évaluée , au moyen de la présente partie de l' ISO 8178 , qu' une fois que le cycle d' essai approprié a été développé . 

E-40 E-40 | w_freq: 17 - 17 | wiki_freq: 672 - 93 | sentence_idx: 789743 | align_1: 0-0 | align_2: 1-4 | entity: none - E-40 |    E-40 Then as we come to the table of the Lord ... ||| E-40 ( 37 ) Alors , quand nous venons à la table du Seigneur ... 

Payment Payment | w_freq: 64 - 11 | wiki_freq: 2951 - 98 | sentence_idx: 791357 | align_1: 4-7 | align_2: 5-13 | entity: Capture Payment - Capture Payment |    If another “ Capture Payment ” request is made for the same transaction , the response [ http400 and Error Code = 2017 ] is returned . ||| Si une autre demande de « Capture Payment ( récupération de paiement ) » est émise pour la même transaction , la réponse [ http400 and Error Code = 2017 ] est retournée . 

Secretary-General Secrétaire | w_freq: 140 - 264 | wiki_freq: 12503 - 9623 | sentence_idx: 795801 | align_1: 6-5 | align_2: 7-14 | entity: none - Secrétaire général de l’ Organisation des Nations Unies |    In September 2013 , the UN Secretary-General recommended certain measures in order to render the presence of BINUCA more effective on the ground . ||| En septembre 2013 , le Secrétaire général de l’ Organisation des Nations Unies a recommandé de prendre certaines mesures pour donner plus d’ efficacité à la présence du BINUCA sur le terrain . 

PB PB | w_freq: 26 - 23 | wiki_freq: 1726 - 336 | sentence_idx: 798871 | align_1: 9-13 | align_2: 10-18 | entity: Command PB Stardust - Command PB Poussière d' Étoile |    Until then , you can help spreading the Command PB Stardust protocol to remove physical pain : ||| D' ici là , vous pouvez aider à diffuser le protocole du Command PB Poussière d' Étoile ( Stardust ) pour éliminer la douleur physique : 

frivolous Frivolous | w_freq: 21 - 1 | wiki_freq: 2501 - 3 | sentence_idx: 801299 | align_1: 20-23 | align_2: 21-35 | entity: none - I Strongly Believe In Our Right To Be Frivolous |    I have been asked to write three reports about my work “ I Strongly Believe In Our right to be frivolous ” . ||| On m’ a demandé d’ écrire trois rapports à propos de mon travail intitulé « I Strongly Believe In Our Right To Be Frivolous ( Je crois fermement en notre droit d' être frivole ) » . 

CAP PAC | w_freq: 99 - 95 | wiki_freq: 3916 - 1256 | sentence_idx: 802155 | align_1: 14-17 | align_2: 15-22 | entity: CAP - none |    4.4.6 The high price volatility in recent years has prompted questions about the future CAP regarding the possible benefits of more risk management tools and a more global approach to the functioning of the whole food chain . ||| 4.4.6 La forte volatilité des prix de ces dernières années a suscité des questions sur la future PAC , en ce qui concerne les bénéfices éventuels d' un nombre accru d' outils de gestion du risque et d' une approche plus globale du fonctionnement de l' ensemble de la chaîne alimentaire . 

Migration migrations | w_freq: 129 - 197 | wiki_freq: 9557 - 4646 | sentence_idx: 802678 | align_1: 9-10 | align_2: 10-16 | entity: the Multilateral Framework on Labour Migration - Cadre multilatéral pour les migrations de main - d’ œuvre |    Other relevant instruments include the Multilateral Framework on Labour Migration ( 2006 ) and the General Principles and Operational Guidelines for Fair Recruitment ( 2016 ) . ||| D’ autres instruments pertinents incluent le Cadre multilatéral pour les migrations de main - d’ œuvre ( 2006 ) et les Principes généraux et directives opérationnelles concernant le recrutement équitable ( 2016 ) . 

16.6 16.6 | w_freq: 5 - 1 | wiki_freq: 2747 - 18 | sentence_idx: 807989 | align_1: 0-0 | align_2: 1-4 | entity: 16.6 - none |    16.6 on CITES and livelihoods . ||| 16.6 , qui porte sur la CITES et les moyens de subsistance . 

Isaiah Ismaël | w_freq: 37 - 14 | wiki_freq: 7747 - 1392 | sentence_idx: 810470 | align_1: 12-14 | align_2: 13-18 | entity: Isaiah - Ismaël |    God calling to repentance the children of Israel at the time of Isaiah . ||| » Ainsi Dieu délivra les fils d’ Israël de l’ esclavage des enfants d’ Ismaël ( musulmans ) . 

Israelis Israéliens | w_freq: 603 - 598 | wiki_freq: 6972 - 1730 | sentence_idx: 813944 | align_1: 14-15 | align_2: 15-19 | entity: Israelis - Israéliens |    Reports have pointed to intensive efforts to find and repatriate the bodies of other Israelis thought to be in Syria for decades . ||| Des rapports font état d’ efforts intenses pour trouver et rapatrier les corps d’ autres Israéliens que l’ on pense être en Syrie depuis des décennies . 

Biotope Biotope | w_freq: 2 - 2 | wiki_freq: 55 - 1503 | sentence_idx: 815395 | align_1: 3-3 | align_2: 4-7 | entity: the Biotope White Bear - Biotope de l’ Ours blanc |    But unfortunately the Biotope White Bear inexorably disappears . ||| Mais malheureusement le Biotope de l’ Ours blanc disparaît inexorablement . 

inequalities Inégalités | w_freq: 128 - 4 | wiki_freq: 5354 - 197 | sentence_idx: 816181 | align_1: 1-0 | align_2: 2-6 | entity: none - Inégalités |    Age inequalities : Changes in the world of work have implications for workers ’ employment conditions , whatever their age . ||| Inégalités par rapport à l’ âge : Les changements dans le monde du travail ont des implications sur les conditions d’ emploi des travailleurs , quel que soit leur âge . 

Sista Sista | w_freq: 2 - 2 | wiki_freq: 334 - 58 | sentence_idx: 816286 | align_1: 8-8 | align_2: 9-14 | entity: Sista II Sista - Sista II Sista |    Isabel was a collective member of Sista II Sista * and was recently a member of the National Collective of INCITE ! ||| Isabel a été membre du collectif Sista II Sista ( Sœur à Sœur ) * et a récemment été membre du Collectif National INCITE ! 

KJV KJV | w_freq: 7 - 6 | wiki_freq: 867 - 14 | sentence_idx: 816640 | align_1: 4-4 | align_2: 5-10 | entity: KJV - KJV |    The “ real ” KJV is the only English Bible in the world that instructs you to “ study ” your Bible ! ||| La « vraie » KJV [ Parole de Dieu ] est la seule Bible anglaise au monde qui vous invite à « ÉTUDIER » votre Bible ! 

E-103 E-103 | w_freq: 9 - 10 | wiki_freq: 1 - 3 | sentence_idx: 816706 | align_1: 0-0 | align_2: 1-4 | entity: none - E-103 |    E-103 No wonder they ca n't believe in miracles . ||| E-103 Ce n’ est pas étonnant qu’ ils ne puissent pas croire aux miracles . 

Marxism marxisme | w_freq: 103 - 103 | wiki_freq: 6808 - 3163 | sentence_idx: 817593 | align_1: 10-9 | align_2: 11-14 | entity: Marxism - none |    KARICULTURE.NET : You were a communist party militant , is Marxism pertinent today ? ||| KARICULTURE.NET : vous étiez un militant communiste , le marxisme a t -il une pertinence aujourd’hui ? 

Croydon Croydon | w_freq: 3 - 3 | wiki_freq: 10799 - 919 | sentence_idx: 818247 | align_1: 6-6 | align_2: 7-11 | entity: Croydon - Croydon |    How come an English woman from Croydon landed the job ? ||| Comment une femme anglaise native de Croydon a -t -elle pu décrocher le job ? 

Student—Is Etudiant | w_freq: 1 - 10 | wiki_freq: 0 - 116 | sentence_idx: 819313 | align_1: 0-1 | align_2: 1-8 | entity: none - L' Etudiant |    Student—Is there not also some effect upon animals , and through them upon us , and vice versa ? ||| L' Etudiant — Est -ce qu' il n' y a pas aussi un effet sur les animaux et , par leur intermédiaire , un effet sur nous , et vice-versa ? 

Migration migrations | w_freq: 129 - 197 | wiki_freq: 9557 - 4646 | sentence_idx: 822657 | align_1: 22-25 | align_2: 23-29 | entity: the International Organization for Migration - Organisation internationale pour les migrations |    “ We are currently relocating Sudanese refugees to the newly opened Bambasi camp , with the help of the International Organization for Migration . ||| Nous procédons actuellement au transfert des réfugiés soudanais vers le camp nouvellement ouvert de Bambasi , avec l' aide de l' Organisation internationale pour les migrations ( OIM ) . 

replicate Reproduit | w_freq: 77 - 2 | wiki_freq: 7402 - 10 | sentence_idx: 824414 | align_1: 5-5 | align_2: 6-10 | entity: none - Un Simulateur De Conduite Reproduit |    How does a driving simulator replicate dangerous situations ? ||| Comment Un Simulateur De Conduite Reproduit - Il Des Situations Dangereuses ? 

Jehovah Jéhovah | w_freq: 135 - 126 | wiki_freq: 5053 - 1803 | sentence_idx: 832622 | align_1: 0-0 | align_2: 1-8 | entity: Jehovah - Jéhovah |    Jehovah had told Adam : “ From every tree of the garden you may eat to satisfaction . ” ||| Jéhovah , le gouverneur de l’ Éden , a dit : « De tous les arbres du Jardin , vous pouvez manger . 

Byrd Byrd | w_freq: 17 - 17 | wiki_freq: 13498 - 1237 | sentence_idx: 833119 | align_1: 2-2 | align_2: 3-7 | entity: Byrd - amiral Byrd |    " Admiral Byrd did not follow this traditional navigational procedure . ||| L' amiral Byrd , lui , n' a pas suivi ce procédé traditionnel de navigation . 

Barkhane Barkhane | w_freq: 7 - 7 | wiki_freq: 106 - 299 | sentence_idx: 837268 | align_1: 2-3 | align_2: 3-10 | entity: Barkhane - Barkhane |    Is n’t Barkhane increasingly viewed as an occupying force ? ||| Est -ce que Barkhane n’ est pas de plus en plus vue comme une force d’ occupation ? 

Trinitarian Trinitaire | w_freq: 15 - 4 | wiki_freq: 1030 - 32 | sentence_idx: 839113 | align_1: 10-11 | align_2: 11-15 | entity: none - Trinitaire |    In fact no one in the original Catholic Church was Trinitarian for three centuries . ||| En fait , personne dans l' Église Catholique originale n’ était Trinitaire et ce , pendant trois siècles . 

Fontainebleau Fontainebleau | w_freq: 5 - 5 | wiki_freq: 3272 - 6642 | sentence_idx: 839931 | align_1: 6-6 | align_2: 7-11 | entity: Fontainebleau - Fontainebleau |    The question always arises : Was Fontainebleau the center of an old unknown civilization ? ||| La question se pose toujours : Fontainebleau a -t -il été le centre d’ une ancienne civilisation inconnue ? 

Remember Souviens | w_freq: 1019 - 30 | wiki_freq: 9753 - 330 | sentence_idx: 842679 | align_1: 0-0 | align_2: 1-4 | entity: none - Souviens - toi |    Remember this , and all the world is free . ||| Souviens - toi de cela , et le monde entier est libre . 

Message Message | w_freq: 191 - 170 | wiki_freq: 6657 - 1132 | sentence_idx: 843118 | align_1: 9-8 | align_2: 10-13 | entity: none - Message |    Are the Clouds of the Heaven that carried this Message not here ? ||| Les Nuées du Ciel qui ont porté ce Message ne sont - Elles pas ici ? 

Imagine Imaginez | w_freq: 453 - 475 | wiki_freq: 5922 - 92 | sentence_idx: 845285 | align_1: 0-0 | align_2: 1-4 | entity: none - Imaginez |    Imagine you are offered the asset for € 90 today . ||| Imaginez que l’ on vous propose l’ actif pour 90 € aujourd’hui . 

Derrek Derrek | w_freq: 1 - 1 | wiki_freq: 187 - 24 | sentence_idx: 847839 | align_1: 2-2 | align_2: 3-6 | entity: Derrek - Derrek |    Just like Derrek , I , too , ask that you be patient and open to inclusion . ||| Tout comme Derrek l’ a fait , moi aussi je demande votre patience et votre ouverture à l’ inclusion . 

Remember Souviens | w_freq: 1019 - 30 | wiki_freq: 9753 - 330 | sentence_idx: 849048 | align_1: 0-0 | align_2: 1-4 | entity: none - Souviens - toi |    Remember then when you are tempted to attack a brother , that HIS instant of release is YOURS . ||| Souviens - toi , donc , quand tu es tenté d’ attaquer un frère , que son instant de délivrance est le tien . 

Wins Wins | w_freq: 13 - 5 | wiki_freq: 12502 - 75 | sentence_idx: 849373 | align_1: 5-5 | align_2: 6-14 | entity: The Truth Wins - The Truth Wins [ La vérité l’ emporte |    Michael Snyder of The Truth Wins asks What will you do when you can no longer buy or sell without submitting to biometric identification ? ||| Michael Snyder de The Truth Wins [ La vérité l’ emporte , ndlr ] demande Que ferez -vous quand vous ne pourrez plus acheter ou vendre sans vous soumettre à l’ identification biométrique ? 

Garage garage | w_freq: 23 - 139 | wiki_freq: 5638 - 6593 | sentence_idx: 852822 | align_1: 6-9 | align_2: 7-14 | entity: the Innovation Garage - none |    Design thinking sprints in the Innovation Garage are just one of many measures that have already been introduced or are in the process of being implemented . ||| Les Design Thinking Sprints qui se déroulent dans le garage de l’ innovation ne sont que l’ une des nombreuses mesures qui ont déjà été mises en place ou sont encore en cours d’ implémentation . 

Capulets Capulet | w_freq: 2 - 2 | wiki_freq: 132 - 142 | sentence_idx: 855839 | align_1: 6-6 | align_2: 7-10 | entity: Capulets - Capulet |    The day is hot , the Capulets abroad , ||| La journée est chaude , les Capulet , à l’ étranger ; 

Syrians Syriens | w_freq: 191 - 191 | wiki_freq: 3109 - 940 | sentence_idx: 856588 | align_1: 1-1 | align_2: 2-6 | entity: Syrians - Syriens |    The Syrians have , but they are far more interested in investing in Beirut hotels than in invading Israel . ||| Les Syriens , eux , l’ ont fait , mais ils sont bien plus intéressés à investir dans les hôtels de Beyrouth qu’ à envahir Israël . 

Financing Financer | w_freq: 45 - 7 | wiki_freq: 3027 - 17 | sentence_idx: 857905 | align_1: 0-1 | align_2: 1-6 | entity: none - Financer l’ action pour le climat |    Financing climate action ( part 2 ): cities and regions investing in energy . ||| ( Financer l’ action pour le climat ( partie 2 ): investissements des villes et des régions dans l’ énergie ) . 

Remember Souviens | w_freq: 1019 - 30 | wiki_freq: 9753 - 330 | sentence_idx: 859672 | align_1: 3-5 | align_2: 4-10 | entity: none - Souviens |    Said , " Remember , we 're immortal here . ||| Elle a dit : « Souviens - toi , ici , nous sommes immortels . 

12:08 12:08 | w_freq: 1 - 1 | wiki_freq: 63 - 0 | sentence_idx: 862763 | align_1: 11-13 | align_2: 12-17 | entity: 12:08 East of Bucharest - none |    Are the social changes triggered by the revolution more important in 12:08 East of Bucharest than Ceausescu ’s escape ? ||| Les transformations sociales provoquées par la révolution sont - elles plus importantes dans 12:08 , A l' est de Bucharest que la fuite de Ceausescu ? 

Balkans Balkans | w_freq: 164 - 223 | wiki_freq: 13941 - 7535 | sentence_idx: 867226 | align_1: 12-15 | align_2: 13-20 | entity: Balkans - Balkans |    In this sense the enlargement policy undertaken by the EU in the Balkans i.e. its credibility ; its validity amongst the region 's populations , is occurring in Kosovo . ||| En ce sens , la politique d' élargissement menée par l' Union européenne dans les Balkans , c' est à dire sa crédibilité , son bien-fondé auprès des populations de la région se joue au Kosovo . 

ACADEMY ACADEMY | w_freq: 3 - 1 | wiki_freq: 66 - 7 | sentence_idx: 876133 | align_1: 7-7 | align_2: 8-11 | entity: THE PHOTO ACADEMY - THE PHOTO ACADEMY |    “ These few courses at THE PHOTO ACADEMY gave me clear answers . ” ||| « Ces quelques stages à THE PHOTO ACADEMY , m’ ont apportés des réponses claires . » 

Allah Allah | w_freq: 580 - 701 | wiki_freq: 12189 - 3093 | sentence_idx: 883558 | align_1: 2-1 | align_2: 3-5 | entity: none - Allah Le Tout-Puissant |    Pray to Allah that He may open the heart of my mother to Islam . ” ||| Invoquez Allah Le Tout-Puissant pour qu' Il incline le cœur de ma mère vers l' Islam . " 

Monsanloran MONSANLORAN | w_freq: 3 - 2 | wiki_freq: 0 - 0 | sentence_idx: 887274 | align_1: 0-0 | align_2: 1-4 | entity: Monsanloran - MONSANLORAN |    Monsanloran : We will speak in French , it will be easier for this little girl and we have to exercise more the different languages . ||| MONSANLORAN ( en Anglais ): Nous parlerons en français , cela sera plus facile pour la fillette et nous devons nous exercer un peu plus dans les différentes langues . 

Shambhala Shambhala | w_freq: 8 - 8 | wiki_freq: 650 - 211 | sentence_idx: 888282 | align_1: 13-13 | align_2: 14-18 | entity: none - Shambhala |    “ One of your priests once asked me : Are the Cabala and Shambhala not parts of the one teaching ? ||| Un de vos prêtres me demanda un jour : « La Kabbale et Shambhala ne sont - elles pas des parties de l' enseignement unique ? » 

Shambhala Shambhala | w_freq: 8 - 8 | wiki_freq: 650 - 211 | sentence_idx: 888283 | align_1: 13-13 | align_2: 14-18 | entity: none - Shambhala |    “ One of your priests once asked me : Are the Cabala and Shambhala not parts of the one teaching ? ||| Un de vos prêtres me demanda un jour : " La Kabbale et Shambhala ne sont - elles pas des parties de l' enseignement unique ? " 

E-36 E-36 | w_freq: 20 - 21 | wiki_freq: 2 - 2 | sentence_idx: 893033 | align_1: 0-0 | align_2: 1-4 | entity: none - E-36 |    E-36 Now , you girls and boys know better than that . ||| E-36 ( 17 ) Maintenant , vous jeunes filles et jeunes garçons , vous en savez mieux que cela . 

AutoPact Pacte | w_freq: 1 - 101 | wiki_freq: 0 - 3931 | sentence_idx: 893274 | align_1: 1-1 | align_2: 2-6 | entity: AutoPact - Pacte de l’ automobile |    The AutoPact was introduced in 1965 … providing the framework for a sustainable future ||| Le Pacte de l’ automobile a été instauré en 1965 … c’ est ce qui a fourni le cadre pour un avenir durable . 

Autogenocide Autogenocide | w_freq: 1 - 1 | wiki_freq: 2 - 0 | sentence_idx: 896588 | align_1: 12-12 | align_2: 13-22 | entity: The Nine Stages of American Autogenocide - The Nine Stages of American Autogenocide |    Martha Rose Crow , in her article The Nine Stages of American Autogenocide , describes how things work in such networks . ||| Martha Rose Crow , dans son article The Nine Stages of American Autogenocide , ( Les Neuf Etapes de l' AutoDestruction Américaine ) décrit comment les choses fonctionnent dans de tels réseaux . 

WHO OMS | w_freq: 284 - 260 | wiki_freq: 13165 - 4566 | sentence_idx: 897098 | align_1: 0-1 | align_2: 1-9 | entity: WHO - OMS |    WHO , for example , believes that more research is needed before biofortified foods can be recommended [ read ] . ||| L’ OMS ( Organisation mondiale de la santé ) , par exemple , estime que davantage de recherche est nécessaire avant que les aliments biofortifiés puissent être recommandés [ lire]. 

8501 8501 | w_freq: 2 - 2 | wiki_freq: 103 - 21 | sentence_idx: 899946 | align_1: 17-19 | align_2: 18-24 | entity: AirAsia Flight 8501 - none |    It was not “ good luck ” that some individuals who intended to be on AirAsia Flight 8501 were not : Their time was not up . ||| Ce n’ était pas « par chance » que certaines personnes qui avaient l’ intention de prendre le vol 8501 d’ AirAsia n’ y étaient pas : leur temps n’ était pas venu . 

Levin Levin | w_freq: 12 - 11 | wiki_freq: 10055 - 1300 | sentence_idx: 901712 | align_1: 7-8 | align_2: 8-15 | entity: Michael Levin - Michael Levin |    “ Max said , ‘ Like Michael Levin , but I ’ll live . ’ ” ||| « Max a affirmé : ‘ Comme Michael Levin [ je serai une légende ] , mais je vivrai ’ » . 

Hunink Hunink | w_freq: 1 - 1 | wiki_freq: 3 - 0 | sentence_idx: 902150 | align_1: 2-3 | align_2: 3-8 | entity: Maarten Hunink - Maarten Hunink |    By Maarten Hunink And what does it have to do with tomato soup ? ||| Écrit par Maarten Hunink ( en anglais ) Et qu’ a -t -elle à voir avec la soupe à la tomate ? 

Remember Gardez | w_freq: 1019 - 348 | wiki_freq: 9753 - 94 | sentence_idx: 902426 | align_1: 0-0 | align_2: 1-4 | entity: none - Gardez |    Remember , other bloggers have succeeded , and you can too . ||| Gardez à l’ esprit que d’ autres blogueurs ont réussi , et que vous pouvez le faire aussi . 

Burundi Burundi | w_freq: 128 - 121 | wiki_freq: 8071 - 2983 | sentence_idx: 902646 | align_1: 20-22 | align_2: 21-26 | entity: Burundi - Burundi |    “ We continue to receive reliable , credible and consistent information confirming that these violations are still taking place in Burundi today . ||| « Nous continuons à recevoir des informations fiables , crédibles et concordantes qui confirment que de tels actes sont toujours commis au Burundi à l’ heure actuelle . 

Byrd Byrd | w_freq: 17 - 17 | wiki_freq: 13498 - 1237 | sentence_idx: 906400 | align_1: 2-2 | align_2: 3-7 | entity: Byrd - amiral Byrd |    “ Admiral Byrd did not follow this traditional navigational procedure . ||| L' amiral Byrd , lui , n' a pas suivi ce procédé traditionnel de navigation . 

banshee Banshees | w_freq: 1 - 2 | wiki_freq: 219 - 382 | sentence_idx: 909034 | align_1: 9-10 | align_2: 10-15 | entity: none - Banshees |    Question : How do units like the mutalisk and banshee fly in space if there is no air ? ||| Question : Comment des unités comme les mutalisks ou les Banshees font - elles pour voler dans l’ espace alors qu’ il n’ y a pas d’ air ? 

Millo Millo | w_freq: 2 - 2 | wiki_freq: 270 - 110 | sentence_idx: 909124 | align_1: 12-14 | align_2: 13-19 | entity: Millo - Millo |    ( 8) And he built the city round about , even from Millo round about : and Joab repaired the rest of the city . ||| Il fit tout autour [ cabiyb ] de la ville des constructions , depuis Millo et aux environs [ cabiyb ] ; et Joab répara le reste de la ville . 

Palestinians Palestiniens | w_freq: 1293 - 1302 | wiki_freq: 12372 - 2644 | sentence_idx: 909494 | align_1: 28-33 | align_2: 29-40 | entity: Palestinians - Palestiniens |    " We clearly and firmly condemn all forms of violence , and I condemn what happened last night in Itamar , just as I condemn the crimes against Palestinians . " ||| " Nous condamnons clairement et fermement toutes les formes de violences et je condamne ce qui s' est passé à Itamar hier soir exactement comme je condamne les crimes à l' encontre des Palestiniens " , a -t -il déclaré . 

Recommendations Recommandations | w_freq: 48 - 19 | wiki_freq: 1791 - 330 | sentence_idx: 911894 | align_1: 4-3 | align_2: 5-8 | entity: none - Recommandations de La Haye |    “ In the Hague Recommendations Max van der Stoel gave clear , practical advice to participating States on how to organize education for national minorities . ||| « Dans les Recommandations de La Haye , Max van der Stoel a fourni aux États participants des conseils clairs et pratiques pour organiser l’ éducation à l’ intention des minorités nationales . 

Monterey Monterey | w_freq: 9 - 9 | wiki_freq: 12644 - 1444 | sentence_idx: 913515 | align_1: 9-11 | align_2: 10-15 | entity: Monterey - Monterey |    Therefore , in the morning all were dispatched to Monterey except for the martyred Aleut . " ||| Par conséquent , dans la matinée ont tous été envoyés à Monterey , à l' exception de l' Aleut martyrisé . 

ThamoodhWe Thamoud | w_freq: 1 - 2 | wiki_freq: 0 - 5 | sentence_idx: 913833 | align_1: 3-2 | align_2: 4-7 | entity: ThamoodhWe - Thamoud |    7:73 And to ThamoodhWe sent their brother Salih . ||| 7:73 Aux Thamoud , ( Nous avons envoyé ) leur frère Salih . 

d’Ivoire Ivoire | w_freq: 91 - 170 | wiki_freq: 270 - 14580 | sentence_idx: 914826 | align_1: 2-4 | align_2: 3-12 | entity: Côte d’Ivoire - Côte d’ Ivoire |    With Côte d’Ivoire , we have been exchanging ideas because of the engagement we have and one of the decisions the two countries have taken is to increase local consumptions , starting with the children . ||| Avec la Côte d’ Ivoire , dans le cadre de notre accord , nous avons échangé des idées et l’ une des décisions prises par les deux pays porte sur l’ augmentation de la consommation locale , en commençant par les enfants . 

Primobolan Primobolan | w_freq: 2 - 2 | wiki_freq: 22 - 2 | sentence_idx: 915000 | align_1: 4-2 | align_2: 5-7 | entity: Primobolan - Primobolan |    So why is n’t Primobolan used by every body ? ||| Ainsi pourquoi Primobolan n' est -il pas employé par chaque corps ? 

66/288 66/288 | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 915675 | align_1: 6-4 | align_2: 7-14 | entity: United Nations Resolution 66/288 - none |    ( 12 ) United Nations Resolution 66/288 ‘ The future we want ’ , paragraph 135 . ||| ( 12 ) Résolution 66/288 de l' Assemblée générale des Nations unies , intitulée " L' avenir que nous voulons " , paragraphe 135 . 

MIG-23 MiG-23 | w_freq: 1 - 1 | wiki_freq: 4 - 171 | sentence_idx: 916277 | align_1: 1-1 | align_2: 2-6 | entity: MIG-23 - MiG-23 |    The MIG-23 can carry certain types of nuclear weapons as claimed ; but even in this role it is a tactical weapon best suited for support of ground or naval forces . ||| Le MiG-23 , mes amis , peut transporter certains types d' armes nucléaires comme cela est affirmé ; mais même dans ce rôle , il est une arme tactique mieux adaptée pour le soutien des forces terrestres ou navales . 

